delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,-0.48,-0.12,-0.48


0.03999998,-0.54,-0.21,-2.65


0.2085041,-0.54,-0.21,-2.65


0.3246825,-0.54,-0.21,-2.64


0.3655288,-0.54,-0.21,-2.64


0.4075847,-0.54,-0.21,-2.64


0.4498188,-0.48,-0.23,-2.58


0.4916366,-0.47,-0.23,-2.06


0.5321637,-0.56,-0.17,1.2


0.5742882,-0.57,-0.17,1.5


0.6177656,-0.57,-0.17,1.5


0.6600562,-0.57,-0.16,1.5


0.7037189,-0.57,-0.16,1.5


0.7457725,-0.57,-0.16,1.5


0.7888684,-0.57,-0.16,1.5


0.836731,-0.57,-0.16,1.44


0.88282,-0.5,-0.18,1.34


0.9270645,-0.55,-0.17,1.24


0.9673205,-0.57,-0.17,1.22


1.0138,-0.59,-0.15,1.36


1.059464,-0.56,-0.04,1.84


1.107243,-0.54,0.04,2.92


1.146518,-0.54,0.05,3.51


1.188996,-0.54,0.06,3.93


1.234087,-0.55,0.08,4.71


1.328361,-0.57,0.13,7.88


1.41658,-0.6,0.19,12.26


1.461137,-0.62,0.23,15.28


1.509135,-0.64,0.27,18.18


1.551542,-0.65,0.28,19.1


1.597813,-0.67,0.32,22.33


1.63843,-0.69,0.32,23.3


1.680202,-0.69,0.32,23.62


1.720357,-0.65,0.34,23.22


1.762827,-0.53,0.31,19.21


1.799018,-0.49,0.25,16.19


1.830167,-0.49,0.2,14.63


1.861881,-0.5,0.01,11.49


1.892015,-0.6,-0.06,8.54


1.922752,-0.71,-0.15,5.95


1.954877,-0.75,-0.22,4.08


1.981762,-0.74,-0.24,3.31


2.012673,-0.72,-0.3,1.9


2.042905,-0.7,-0.33,0.82


2.078524,-0.68,-0.28,0.03


2.158368,-0.57,-0.18,-0.04


2.237593,-0.57,-0.18,-0.04


2.263686,-0.57,-0.18,-0.04


2.294735,-0.57,-0.18,-0.04


2.325258,-0.57,-0.19,-0.04


2.36083,-0.57,-0.18,-0.08


2.391617,-0.5,-0.03,-0.14


2.428181,-0.53,-0.05,-0.23


2.457375,-0.53,-0.05,-0.38


2.488266,-0.57,-0.06,-0.61


2.515764,-0.58,-0.2,-1.29


2.545189,-0.57,-0.2,-1.38


2.576823,-0.57,-0.2,-1.38


2.607261,-0.57,-0.2,-1.38


2.640176,-0.57,-0.2,-1.38


2.672639,-0.57,-0.2,-1.38


2.700529,-0.57,-0.2,-1.38


2.729277,-0.57,-0.2,-1.38


2.759241,-0.58,-0.2,-1.38


2.790359,-0.58,-0.2,-1.38


2.819496,-0.57,-0.2,-1.38


2.851072,-0.58,-0.2,-1.42


2.881154,-0.57,-0.19,-1.42


2.911919,-0.57,-0.19,-1.42


2.938999,-0.59,-0.19,-1.34


2.967201,-0.59,-0.19,-1.34


2.996836,-0.59,-0.2,-1.39


3.028048,-0.59,-0.2,-1.4


3.0616,-0.59,-0.2,-1.39


3.094221,-0.59,-0.2,-1.38


3.125437,-0.59,-0.2,-1.38


3.158127,-0.58,-0.2,-1.38


3.190637,-0.59,-0.2,-1.38


3.27182,-0.58,-0.2,-1.35


3.357935,-0.58,-0.2,-1.27


3.411058,-0.59,-0.2,-1.28


3.446678,-0.59,-0.2,-1.28


3.477533,-0.59,-0.2,-1.28


3.508666,-0.58,-0.2,-1.28


3.539933,-0.59,-0.2,-1.28


3.570297,-0.58,-0.2,-1.27

