delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,-13.23,-4.74,6.3


0.1281192,-13.23,-4.74,6.3


0.2409274,-13.23,-4.74,6.3


0.2683706,-13.23,-4.74,6.3


0.2923657,-13.23,-4.74,6.3


0.3180351,-13.23,-4.74,6.3


0.3501888,-13.23,-4.74,6.3


0.3742495,-13.23,-4.74,6.3


0.3976329,-13.23,-4.74,6.3


0.4257378,-13.23,-4.74,6.3


0.4497605,-13.23,-4.74,6.3


0.4727701,-13.23,-4.74,6.3


0.4954056,-13.23,-4.74,6.3


0.5162491,-13.23,-4.74,6.3


0.5428253,-13.23,-4.74,6.3


0.5612603,-13.23,-4.74,6.3


0.5846109,-13.23,-4.74,6.3


0.6129116,-13.23,-4.74,6.3


0.6340452,-13.23,-4.74,6.3


0.6589238,-13.23,-4.74,6.3


0.6789617,-13.23,-4.74,6.3


0.7042915,-13.23,-4.74,6.3


0.7274051,-13.23,-4.74,6.3


0.7472039,-13.23,-4.74,6.3


0.7727575,-13.23,-4.74,6.3


0.7959712,-13.23,-4.74,6.3


0.8187152,-13.23,-4.74,6.3


0.8462729,-13.23,-4.74,6.3


0.8681952,-13.23,-4.74,6.3


0.895185,-13.23,-4.74,6.3


0.9141087,-13.23,-4.74,6.3


0.935769,-13.23,-4.74,6.3


0.9608786,-13.23,-4.74,6.3


0.9814479,-13.23,-4.74,6.3


1.006167,-13.23,-4.74,6.3


1.028134,-13.23,-4.74,6.3


1.052917,-13.23,-4.74,6.3


1.077148,-13.23,-4.74,6.3


1.099655,-13.23,-4.74,6.3


1.138377,-13.23,-4.74,6.3


1.166043,-13.23,-4.74,6.3


1.186041,-13.23,-4.74,6.3


1.21112,-13.23,-4.74,6.3


1.232708,-13.23,-4.74,6.3


1.256436,-13.23,-4.74,6.3


1.277974,-13.23,-4.74,6.3


1.29805,-13.23,-4.74,6.3


1.323032,-13.23,-4.74,6.3


1.347631,-13.23,-4.74,6.3


1.367368,-13.23,-4.74,6.3


1.389108,-13.23,-4.74,6.3


1.413579,-13.23,-4.74,6.3


1.437404,-13.23,-4.74,6.3


1.460254,-13.23,-4.74,6.3


1.478979,-13.23,-4.74,6.3


1.500098,-13.23,-4.74,6.3


1.521016,-13.23,-4.74,6.3


1.544124,-13.23,-4.74,6.3


1.561863,-13.23,-4.74,6.3


1.582622,-13.23,-4.74,6.3


