delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,-0.9,-0.73,6.8


0.1111141,-1.06,-0.73,6.87


0.2033368,-1.77,-0.69,7.26


0.2167055,-1.77,-0.69,7.26


0.2809702,-2.49,-0.6,7.85


0.302204,-2.55,-0.52,8


0.3176045,-2.55,-0.52,8


0.3333729,-2.51,-0.46,8.14


0.3495943,-2.51,-0.46,8.14


0.3656302,-2.51,-0.46,8.14


0.3847972,-2.47,-0.42,8.19


0.400954,-2.31,-0.33,8.28


0.4168998,-2.31,-0.33,8.28


0.4321684,-2.31,-0.33,8.28


0.4486525,-1.91,-0.14,8.36


0.4654617,-1.91,-0.14,8.36


0.4870212,-1.73,-0.06,8.44


0.5016194,-1.73,-0.06,8.44


0.5213803,-1.33,0.1,8.42


0.5412467,-1.3,0.12,8.43


0.5583849,-1.3,0.12,8.43


0.5740875,-1.3,0.12,8.41


0.5902072,-1.3,0.12,8.41


0.6103504,-1.3,0.11,8.41


0.6229152,-1.3,0.11,8.41


0.6375321,-1.3,0.11,8.41


0.6508947,-1.3,0.11,8.41


0.6662084,-1.31,0.03,8.45


0.6834127,-1.31,0.03,8.45


0.7040468,-1.09,-0.01,8.42


0.7178148,-0.99,-0.09,8.47


0.7408686,-0.99,-0.09,8.47


0.759788,-0.99,-0.09,8.47


0.784524,-0.57,-0.15,8.41


0.805583,-0.57,-0.15,8.41


0.8203287,-0.57,-0.15,8.41


0.844496,0.26,-0.26,8.44


0.8636083,0.26,-0.26,8.44


0.8929655,0.47,-0.38,8.45


0.9064434,0.51,-0.39,8.4


0.9238572,0.51,-0.39,8.4


0.9434139,0.52,-0.41,8.38


0.9599314,0.51,-0.43,8.4


0.9779809,0.51,-0.43,8.4


0.9941288,0.5,-0.45,8.44


1.011617,0.5,-0.45,8.44


1.03225,0.5,-0.48,8.47


1.05914,0.7,-0.73,8.6


1.082351,0.85,-0.92,8.7


1.105899,0.99,-1.01,8.75


1.117512,0.99,-1.01,8.75


1.129325,0.99,-1.01,8.75


1.145462,0.99,-1.01,8.75


1.16112,0.99,-1.01,8.75


1.184518,1.77,-1.35,8.87


1.203373,2.5,-1.64,8.97


1.215648,2.5,-1.64,8.97


1.231498,3.09,-1.8,9.05


1.247373,3.09,-1.8,9.05


1.26539,3.36,-1.89,9.1


1.283559,3.36,-1.89,9.1


1.297975,3.65,-2.04,9.11


