Elapsed Time (secs) , euler x , euler y , euler z , quat x , quat y , quat z , quat w
6.021021,2.85,-42.32,1.82,0.005830737,0.01745758,-0.3611848,0.9323125


6.050076,2.84,-42.32,1.83,0.005943615,0.0173447,-0.3611858,0.9323136


6.120228,2.83,-42.32,1.86,0.006219213,0.01716878,-0.3611898,0.9323135


6.187158,2.75,-42.36,1.93,0.007030962,0.01628876,-0.3615207,0.9321952


6.21431,2.77,-42.32,1.9,0.006733772,0.01655454,-0.3611923,0.9323201


6.242511,2.8,-42.3,1.88,0.006481502,0.01686587,-0.3610284,0.9323797


6.272396,2.82,-42.29,1.85,0.006176906,0.01712521,-0.3609437,0.9324099


6.299414,2.83,-42.25,1.85,0.006155477,0.01721494,-0.3606189,0.9325341


6.329273,2.81,-42.26,1.86,0.00629729,0.01701862,-0.3607006,0.9325051


6.362087,2.75,-42.3,1.91,0.006883129,0.01636453,-0.3610298,0.9323853


6.391166,2.73,-42.29,1.94,0.007192711,0.01610941,-0.3609515,0.9324178


6.422713,2.71,-42.31,1.97,0.007494883,0.01584788,-0.3611171,0.9323557


6.451013,2.69,-42.28,2.02,0.007972122,0.01553411,-0.3608786,0.9324494


6.488433,2.64,-42.23,2.07,0.008548658,0.01498076,-0.3604749,0.9326094


6.528049,2.63,-42.2,2.1,0.008831601,0.01481164,-0.3602339,0.9327026


6.561198,2.57,-42.26,2.13,0.009249948,0.01421566,-0.3607211,0.9325195


6.596276,2.59,-42.28,2.14,0.009263513,0.01434247,-0.3608867,0.9324534


6.63247,2.56,-42.28,2.16,0.009520739,0.01403537,-0.3608868,0.9324555


6.667092,2.55,-42.31,2.16,0.009545019,0.0139473,-0.3611299,0.9323624


6.753466,2.49,-42.33,2.21,0.01013618,0.01329703,-0.3612934,0.9323022


6.855784,2.48,-42.33,2.2,0.01008635,0.0132472,-0.3612913,0.9323043


6.945679,2.41,-42.39,2.26,0.01078121,0.01247492,-0.3617796,0.9321178


6.973753,2.4,-42.38,2.27,0.01089645,0.01236427,-0.3616984,0.9321494


7.001894,2.4,-42.38,2.27,0.01089645,0.01236427,-0.3616984,0.9321494


7.032433,2.39,-42.36,2.28,0.011014,0.01225591,-0.3615359,0.9322125


7.062839,2.38,-42.4,2.3,0.01119897,0.01210231,-0.3618624,0.9320858


7.131504,2.38,-42.38,2.29,0.01112227,0.01213845,-0.3616987,0.9321497


7.198467,2.35,-42.36,2.32,0.0114656,0.01180431,-0.3615362,0.9322128


7.26658,2.32,-42.27,2.38,0.01206907,0.0113919,-0.3608072,0.9324927


7.330948,2.23,-42.17,2.47,0.01310744,0.01039981,-0.3599922,0.9328053


7.361413,2.17,-42.05,2.53,0.01381115,0.009751594,-0.3590137,0.9331791


7.391627,2.1,-41.94,2.59,0.01454326,0.00902012,-0.3581143,0.9335209


7.42284,2.02,-41.8,2.65,0.01531226,0.008214969,-0.356968,0.933955


7.448462,1.98,-41.66,2.68,0.01571127,0.007829714,-0.3558237,0.9343883


7.476384,1.85,-41.26,2.77,0.01693134,0.006589067,-0.3525481,0.9356173


7.547002,1.48,-38.27,2.77,0.01860084,0.004275644,-0.3279669,0.9444964


7.575309,1.45,-37.49,2.73,0.01849108,0.004324158,-0.3215254,0.9467105


7.607898,1.47,-36.63,2.67,0.01808608,0.0048541,-0.3144136,0.9491014


7.640043,1.53,-33.97,2.53,0.01721252,0.006317412,-0.292306,0.956149


7.711168,1.38,-29.29,2.14,0.01502177,0.006928223,-0.2529845,0.9673289


7.808746,0.97,-24.1,1.74,0.01308175,0.005107546,-0.2088594,0.9778448


7.880413,0.89,-19.44,1.23,0.009267973,0.005842572,-0.1689008,0.9855722


7.909555,0.81,-17.65,0.98,0.007366164,0.005672598,-0.1534673,0.98811


7.935223,0.75,-16.04,0.59,0.004185103,0.005762515,-0.1395473,0.9901899


7.990944,0.92,-14.61,0.16,0.0003640622,0.007785726,-0.1271581,0.9918518


8.016189,1.17,-13.15,-0.21,-0.002989527,0.01035266,-0.114479,0.9933673


8.043914,1.29,-12.39,-0.34,-0.004164324,0.01151151,-0.1078721,0.9940894


8.07436,1.55,-10.93,-0.63,-0.006760424,0.01398775,-0.09515351,0.9953413


8.103882,1.9,-9.6,-0.99,-0.009995107,0.01724392,-0.08352049,0.9963067


8.13185,2.19,-8.44,-1.32,-0.01289175,0.0199046,-0.07334847,0.9970243


8.15902,2.31,-7.44,-1.56,-0.01488939,0.0209959,-0.06458763,0.99758


8.21661,2.49,-6.09,-1.93,-0.0179679,0.02258831,-0.05273477,0.9981914


8.283267,2.51,-5.12,-2.32,-0.02119745,0.0227798,-0.04420274,0.9985378


8.34774,2.64,-4.87,-2.4,-0.02189646,0.02389998,-0.04198338,0.9985923


8.375183,2.84,-4.75,-2.32,-0.02124755,0.02559344,-0.04091724,0.9986086


8.402093,3.08,-4.69,-2.23,-0.02053529,0.02764316,-0.0403715,0.9985911


8.434206,3.52,-4.67,-2.16,-0.020075,0.03144958,-0.04013729,0.9984974


8.463222,3.95,-4.68,-2.09,-0.01961853,0.03517316,-0.0401703,0.9983808


8.493052,4.19,-4.68,-2.09,-0.01970262,0.03726408,-0.04012913,0.998305


8.526999,4.82,-4.74,-2.04,-0.01950906,0.04274289,-0.04056147,0.9980718


8.558208,5.6,-4.8,-2.01,-0.01954865,0.04953302,-0.04096317,0.9977406


8.591449,6.32,-4.87,-1.89,-0.01879437,0.05576683,-0.04150728,0.9974036


8.620314,6.9,-4.88,-1.75,-0.01779119,0.06076487,-0.04157292,0.9971274


8.649191,7.24,-4.88,-1.7,-0.01747946,0.063705,-0.04154775,0.9969503


8.717932,9.77,-4.99,-1.51,-0.01682326,0.08563951,-0.04224928,0.9952878


8.789002,11.7,-5.13,-1.38,-0.01652883,0.1023511,-0.04329025,0.9936685


8.859765,16.59,-4.84,-0.76,-0.01264854,0.1444151,-0.04082578,0.9885937


8.884521,18.25,-4.61,-0.68,-0.01223242,0.1586934,-0.03876899,0.9864906


8.912629,23.86,-3.49,-0.3,-0.00885502,0.2066979,-0.02925253,0.9779274


8.940751,25.69,-3.2,-0.16,-0.007568165,0.2222654,-0.02691259,0.9745854


8.97024,29.26,-3.12,0.26,-0.004681507,0.252422,-0.02691389,0.9672316


8.998978,33.27,-3.07,0.84,-0.0006473727,0.2859752,-0.02776351,0.9578345


9.029716,37.28,-3.09,1.54,0.004112223,0.3191325,-0.02983919,0.9472314


9.061737,41.16,-2.95,2.3,0.00973646,0.350844,-0.03114574,0.9358652


9.130131,46.33,-2.73,3.07,0.01525333,0.392541,-0.03242777,0.919036


9.199483,54.43,-2.73,3.88,0.01920869,0.4562218,-0.03664982,0.8889035


9.2284,55.47,-2.72,3.96,0.01953357,0.4642481,-0.03706961,0.8847135


9.255716,57.24,-2.75,4.02,0.01929262,0.477827,-0.0378466,0.8774261


9.283388,57.24,-2.75,4.02,0.01929262,0.477827,-0.0378466,0.8774261


9.310855,58.58,-2.64,4.07,0.01969903,0.4880786,-0.03744651,0.8717735


9.3413,59.68,-2.59,4.03,0.01925323,0.4964557,-0.03708261,0.8670559


9.368041,60.57,-2.61,4.01,0.01872593,0.5031741,-0.03729371,0.8631769


9.395728,60.85,-2.65,3.96,0.0180818,0.5052835,-0.03741948,0.8619521


9.424134,61.07,-2.81,3.8,0.016098,0.5069324,-0.03794734,0.8609996


9.450484,61.25,-2.99,3.66,0.01418681,0.5082669,-0.0387015,0.8602126


9.478998,61.45,-3.2,3.5,0.01198255,0.5097477,-0.03958767,0.8593291


9.512157,61.39,-3.36,3.36,0.01023992,0.50929,-0.04015816,0.8595964


9.542706,61.32,-3.4,3.34,0.009936255,0.5087579,-0.04036297,0.8599055


9.570634,61.24,-3.47,3.27,0.009127608,0.5081577,-0.04057057,0.8602596


9.608273,61.1,-3.57,3.17,0.007982078,0.507107,-0.04086734,0.8608766


9.637319,60.85,-3.69,3.03,0.006487485,0.5052366,-0.04113433,0.8619755


9.712692,60.12,-3.82,2.61,0.003009781,0.4998415,-0.04024094,0.8651764


9.780814,60.07,-3.67,2.48,0.002701065,0.4995552,-0.03854109,0.86542


9.849993,60.02,-3.61,2.5,0.003130966,0.499189,-0.03817414,0.8656461


9.918446,59.92,-3.67,2.45,0.002524779,0.498432,-0.03840703,0.866074


9.946724,59.91,-3.66,2.47,0.00272289,0.4983527,-0.03841826,0.8661184


9.976197,59.92,-3.67,2.47,0.002675936,0.4984253,-0.03849402,0.8660735


10.00155,59.92,-3.67,2.47,0.002675936,0.4984253,-0.03849402,0.8660735


10.02916,59.92,-3.67,2.48,0.002751516,0.4984219,-0.03853752,0.8660733


10.05906,59.9,-3.67,2.48,0.002758242,0.4982708,-0.03853704,0.8661602


10.08697,59.9,-3.68,2.46,0.002563483,0.4982744,-0.0385256,0.8661591


10.11767,59.9,-3.74,2.4,0.001848443,0.4982766,-0.03871786,0.8661512


10.18421,59.9,-3.77,2.38,0.001566513,0.4982744,-0.03885747,0.8661468


10.25763,59.9,-3.74,2.37,0.001621681,0.4982868,-0.03858741,0.8661516


10.28613,59.89,-3.74,2.37,0.00162505,0.4982111,-0.03858727,0.8661951


10.31729,59.85,-3.74,2.37,0.00163852,0.4979087,-0.0385867,0.866369


10.34691,59.81,-3.75,2.37,0.001608462,0.4976034,-0.03866168,0.8665411


10.37468,59.7,-3.78,2.34,0.001288232,0.4967724,-0.03875688,0.8670141


10.40134,59.66,-3.81,2.33,0.001095802,0.4964643,-0.03893995,0.8671827


10.43036,59.63,-3.82,2.31,0.0009112156,0.496241,-0.03892869,0.8673111


10.46309,59.6,-3.84,2.28,0.0006075369,0.4960182,-0.03894987,0.867438


10.495,59.5,-3.83,2.26,0.0005333764,0.4952708,-0.0387872,0.8678722


10.52999,59.38,-3.78,2.25,0.0007144188,0.4943797,-0.03836486,0.8683987


10.56222,59.26,-3.77,2.2,0.0004186184,0.4934895,-0.038073,0.8689179


10.59465,59.15,-3.75,2.17,0.0003137319,0.4926709,-0.03779196,0.8693946


10.62846,58.95,-3.67,2.14,0.0004954992,0.4911851,-0.03705564,0.8702666


10.65855,58.81,-3.54,2.15,0.001173977,0.4901544,-0.03611045,0.8708865


10.73542,58.41,-3.25,2.02,0.001545347,0.4872275,-0.03334644,0.8726368


10.80816,58.25,-3.02,1.97,0.002188065,0.48608,-0.03138021,0.873348


10.87522,58,-2.92,1.87,0.001916659,0.484224,-0.03019012,0.8744209


10.94066,57.93,-2.9,1.91,0.002324981,0.483684,-0.03020518,0.8747183


10.97149,57.88,-2.91,1.91,0.00229592,0.4832999,-0.03028048,0.874928


10.9997,57.89,-2.93,1.87,0.001903392,0.4833821,-0.03026458,0.8748841


11.02941,57.88,-2.94,1.83,0.001558385,0.483314,-0.03017202,0.8749256


11.05509,57.9,-2.91,1.84,0.001756223,0.483471,-0.02998555,0.8748449


11.08196,57.9,-2.91,1.84,0.001756223,0.483471,-0.02998555,0.8748449


11.11194,57.91,-2.94,1.79,0.001245124,0.4835536,-0.03000364,0.8747995


11.13973,57.9,-2.96,1.78,0.001086891,0.4834753,-0.03011396,0.8748391


11.21005,57.88,-3.02,1.74,0.0005333112,0.4833195,-0.03040296,0.8749158


11.27653,57.8,-3.04,1.67,-6.449271E-05,0.4827226,-0.0302604,0.8752504


11.30655,57.77,-3.01,1.68,0.0001463122,0.4824975,-0.03007345,0.8753809


11.33431,57.73,-3,1.67,0.000122541,0.4821968,-0.02995494,0.8755507


11.36578,57.7,-2.99,1.67,0.0001725005,0.4819697,-0.02987852,0.8756782


11.39535,57.58,-2.99,1.64,-2.559534E-05,0.4810603,-0.02975239,0.8761826


11.42499,57.47,-2.97,1.64,8.689299E-05,0.4802234,-0.02959945,0.8766467


11.44968,57.4,-2.95,1.62,3.575645E-05,0.4796972,-0.02936268,0.8769426


11.48074,57.34,-2.94,1.61,1.645758E-05,0.4792427,-0.02924432,0.8771951


11.51314,57.24,-2.91,1.61,0.0001674075,0.4784835,-0.02901462,0.8776171


11.5386,57.19,-2.88,1.6,0.0002287932,0.4781094,-0.0287431,0.8778298


11.57232,57.14,-2.84,1.62,0.0005615572,0.4777298,-0.02852,0.8780435


11.60184,57.11,-2.81,1.64,0.0008474625,0.4775013,-0.02837337,0.8781725


11.63859,57.1,-2.82,1.63,0.0007315839,0.477425,-0.02840824,0.8782129


11.66657,57.09,-2.8,1.64,0.0008941243,0.4773501,-0.02829661,0.878257


