delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,0,0,0


0.1426681,0,0,0


0.2309561,0,0,0


0.2535379,0,0,0


0.2723316,0,0,0


0.2829755,0,0,0


0.3157785,0,0,0


0.3360699,0,0,0


0.3507566,0,0,0


0.3714548,0,0,0


0.4008881,0,0,0


0.4187085,0,0,0


0.43515,0,0,0


0.4493278,0,0,0


0.4758078,0,0,0


0.4921947,0,0,0


0.517458,0,0,0


0.5361004,0,0,0


0.5502506,0,0,0


0.5729936,0,0,0


0.5977419,0,0,0


0.6169755,0,0,0


0.6392066,0,0,0


0.6557724,0,0,0


0.6715679,0,0,0


0.6965101,0,0,0


0.7146785,0,0,0


0.7281708,0,0,0


0.7528481,0,0,0


0.7727864,0,0,0


0.7843704,0,0,0


0.810508,0,0,0


0.8310076,0,0,0


0.8519433,0,0,0


0.8784638,0,0,0


0.9000305,0,0,0


0.9219309,0,0,0


0.9322355,0,0,0


0.9600874,0,0,0


0.9814445,0,0,0


1.001382,0,0,0


1.022278,0,0,0


1.046094,0,0,0


1.066968,0,0,0


1.087238,0,0,0


1.099815,0,0,0


1.125534,0,0,0


1.147767,0,0,0


1.181096,0,0,0


1.211667,0,0,0


1.22447,0,0,0


1.247708,0,0,0


1.264997,0,0,0


1.287407,0,0,0


1.305718,0,0,0


1.323651,0,0,0


1.344098,0,0,0


1.362692,0,0,0


1.382965,0,0,0


1.402829,0,0,0


1.416073,0,0,0


1.437914,0,0,0


1.459515,0,0,0


1.480137,0,0,0


1.499419,0,0,0


1.518606,0,0,0


1.539584,0,0,0


1.557809,0,0,0


1.577421,0,0,0


1.598816,0,0,0


1.623763,0,0,0


1.64332,0,0,0


1.664716,0,0,0


1.68918,0,0,0


1.714033,0,0,0


1.732939,0,0,0


1.756756,0,0,0


1.780143,0,0,0


1.802187,0,0,0


1.826161,0,0,0


1.849397,0,0,0


1.880261,0,0,0


1.907612,0,0,0


1.934145,0,0,0


1.957175,0,0,0


1.978789,0,0,0


2.004794,0,0,0


2.03278,0,0,0


2.056373,0,0,0


2.082659,0,0,0


2.105032,0,0,0


2.143225,0,0,0


2.183504,0,0,0


2.213133,0,0,0


2.242577,0,0,0


2.272913,0,0,0


2.295605,0,0,0


