delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,-5.43,1.2,4.96


0.09353688,-5.91,1.21,5.02


0.1399798,-6.48,1.23,5.08


0.1490412,-6.48,1.23,5.08


0.1667743,-6.78,1.22,5.11


0.1805344,-6.78,1.22,5.11


0.1985176,-7.07,1.21,5.19


0.2154046,-7.38,1.22,5.26


0.2431323,-7.38,1.22,5.26


0.2573255,-7.55,1.16,5.33


0.2702439,-7.55,1.16,5.33


0.2842468,-7.7,1.16,5.37


0.3014024,-7.7,1.16,5.37


0.3182819,-8.17,1.16,5.5


0.3327655,-8.17,1.16,5.5


0.3497229,-8.69,1.2,5.66


0.3684145,-8.69,1.2,5.66


0.3809299,-8.69,1.2,5.66


0.3966148,-9.24,1.21,5.81


0.4185557,-9.35,1.21,5.83


0.4309828,-9.4,1.18,5.85


0.4453239,-9.4,1.18,5.85


0.4655968,-9.47,1.12,5.91


0.4786678,-9.47,1.12,5.91


0.5024198,-9.49,1.1,5.92


0.5135329,-9.49,1.1,5.92


0.5343888,-9.52,1.11,5.94


0.5529075,-9.47,1.06,5.94


0.5666469,-9.47,1.06,5.94


0.5872459,-9.47,1.04,5.94


0.5994452,-9.47,1.04,5.94


0.6171283,-9.38,0.98,5.91


0.6355649,-9.26,0.94,5.89


0.6491569,-8.98,0.86,5.83


0.6674035,-8.98,0.86,5.83


0.6852429,-7.96,0.65,5.55


0.7016578,-6.43,0.44,5.11


0.7197275,-6.43,0.44,5.11


0.737318,-5.18,0.27,4.77


0.7584334,-2.79,-0.03,4.2


0.7755361,-2.79,-0.03,4.2


0.7944393,-1.71,-0.2,4.07


0.8055371,-1.71,-0.2,4.07


0.8187472,-1.24,-0.29,4.11


0.8367914,-1.24,-0.29,4.11


0.8528717,-0.82,-0.4,4.32


0.8710718,-0.82,-0.4,4.32


0.8888532,-0.55,-0.42,4.52


0.901105,-0.55,-0.42,4.52


0.9169304,-0.23,-0.18,5.12


0.9315619,-0.23,-0.18,5.12


0.9531502,0.14,0.17,5.69


0.9692815,0.72,0.68,6.12


0.9832742,0.72,0.68,6.12


0.9988985,1.07,1.19,6.19


1.01201,1.07,1.19,6.19


1.029348,1.21,1.36,6.09


1.051918,1.21,1.36,6.09


1.065722,1.61,1.47,5.73


1.077357,1.61,1.47,5.73


1.093743,1.82,1.31,5.4


1.122313,1.8,0.95,5.11


