delta time, euler x , euler y , euler z

1.560706,-1.75,-25.46,-2.81


1.582015,-1.74,-27.8,-2.97


1.607138,-1.66,-30.07,-3.03


1.620333,-1.5,-31.1,-3.07


1.640693,-1.5,-31.1,-3.07


1.663157,-1.01,-33,-3.19


1.688843,-0.49,-34.79,-3.26


1.706437,-0.49,-34.79,-3.26


1.721077,-0.16,-35.71,-3.25


1.746729,1.32,-37.45,-2.71


1.771,1.32,-37.45,-2.71


1.793611,2.2,-37.65,-2.53


1.806525,4.97,-37.44,-2.85


1.828952,4.97,-37.44,-2.85


1.852403,8.74,-36.2,-3.75


1.878598,11.78,-35.04,-4.7


1.893084,14.24,-34.13,-5.31


1.90808,14.24,-34.13,-5.31


1.932351,15.53,-33.93,-6.12


1.957299,17.34,-34.94,-7.24


1.970139,17.34,-34.94,-7.24


1.991907,19.26,-36.02,-8.83


2.011839,19.26,-36.02,-8.83


2.040164,21.9,-37.47,-11.21


2.061759,24.92,-39.17,-13.45


2.074659,26.95,-39.97,-14.91


2.099831,26.95,-39.97,-14.91


2.126354,31.88,-41.2,-18.36


2.152172,38.25,-41.72,-22.24


2.187053,45.89,-41.3,-26.1


2.208857,53.69,-40.01,-29.6


2.228963,56.84,-39.23,-30.9


2.255489,61.17,-38.07,-32.06


2.278221,61.17,-38.07,-32.06


2.296482,63.88,-37.2,-32.32


2.323045,65.45,-36.4,-32.4


2.34093,65.45,-36.4,-32.4


2.361839,66.4,-36.03,-32.42


2.385226,66.81,-35.93,-32.53


2.408732,67.4,-35.84,-32.72


2.431648,67.75,-35.93,-32.92


2.451039,68.1,-35.97,-33.04


2.475099,69,-36.05,-33.4


2.493759,69,-36.05,-33.4


2.51329,69.85,-36.3,-34.06


2.536462,70.26,-36.45,-34.43


2.559948,70.98,-36.73,-35.42


2.582328,71.79,-37.33,-36.85


2.607255,71.79,-37.33,-36.85


2.627753,73.06,-38.25,-39


2.641561,74.67,-39.28,-41.24


2.665616,74.67,-39.28,-41.24


2.690645,75.74,-39.8,-42.71


2.712241,77.73,-40.62,-45.76


2.727996,77.73,-40.62,-45.76


2.754639,79.67,-41.5,-48.63


2.777438,81.42,-42.27,-51.01


2.874844,85.81,-44.97,-55.44


2.891048,89.3,-50.17,-60.33


2.907253,70.54,-49.57,-40.06


2.927253,70.54,-49.57,-40.06


2.954787,54.16,-46.14,-24.82


2.975911,45.62,-41.32,-16.03


3.001897,40.87,-36.24,-12.38


3.024161,40.87,-36.24,-12.38


3.047907,36.49,-31.22,-9.53


3.065141,32.49,-26.42,-6.43


3.090216,30.54,-24.61,-5.29


3.112453,30.54,-24.61,-5.29


3.133445,26.99,-22.08,-3.67


3.15372,24.24,-19.5,-2.42


3.177347,22.34,-17.32,-1.72


3.196495,22.34,-17.32,-1.72


3.219556,20.62,-15.84,-0.75


3.241955,19.93,-14.91,-0.47


3.259529,19.93,-14.91,-0.47


3.285003,19.29,-14.15,-0.38


3.306458,17.79,-12.81,0.13


3.331001,17.41,-12.01,0.31


3.347469,17.41,-12.01,0.31


3.370587,17.4,-11.72,0.6


3.393633,17.36,-11.63,0.79


3.418122,16.9,-11.38,0.87


3.439857,16.9,-11.38,0.87


3.463834,16.53,-10.87,1


3.480641,16.5,-10.52,1.5


3.504613,16.5,-10.52,1.5


3.527704,16.21,-10.33,1.98


3.550037,15.86,-9.92,2.23


3.571526,15.06,-8.9,2.71


3.593197,15.06,-8.9,2.71


3.611994,14.52,-8.08,3.15


3.635339,14.23,-7.51,3.66


3.655523,14.23,-7.51,3.66


3.678062,13.85,-7,3.85


3.699756,13.69,-6.57,3.89


3.721719,13.33,-5.81,3.99


3.742424,13.33,-5.81,3.99


3.764302,13.03,-5.28,4.04


3.787241,12.68,-4.73,4.05


3.810443,12.23,-4.4,4.18


3.839386,12.06,-4.16,4.22


3.868548,11.59,-3.69,4.21


3.888671,11.59,-3.69,4.21


3.912441,11.17,-3.42,4.26


3.929909,11,-3.32,4.2


3.953501,11,-3.32,4.2


3.97539,10.93,-3.06,4.09


4.001063,10.94,-2.9,3.91


4.028096,10.96,-2.7,3.58


4.050969,10.72,-2.45,3.01


4.072194,10.72,-2.45,3.01


4.093232,10.22,-1.98,2.33


4.11414,9.47,-1.63,1.62


4.137033,8.87,-1.63,1.07


4.163707,8.87,-1.63,1.07


4.191767,7.17,-1.76,-0.09


4.216266,5.57,-2.42,-0.98


4.236629,4.31,-2.59,-1.78


4.261261,3.66,-2.48,-3.09


4.280334,3.66,-2.48,-3.09


4.30533,3.5,-2.42,-3.95


4.336567,2.66,-2.09,-5.1


4.362321,1.69,-1.76,-6.01


4.386479,0.84,-1.35,-6.86


4.408536,0.47,-0.95,-7.57


4.431421,0.47,-0.95,-7.57


4.451578,0.28,-0.77,-8


4.473933,0.06,-0.48,-8.65


4.503367,-0.47,-0.18,-9.31


4.529808,-0.69,0.07,-10.22


4.548015,-0.69,0.07,-10.22


4.571436,-1.03,0.34,-11.24


4.593886,-1.15,0.38,-11.89


4.612479,-1.15,0.38,-11.89


4.637931,-1.03,0.55,-13.09


4.666566,-0.98,0.73,-14.27


4.693455,-0.99,0.86,-15.26


4.720601,-0.87,1.11,-16.4


4.743115,-0.71,1.31,-16.85


4.764325,-0.71,1.31,-16.85


4.789055,-0.57,1.49,-17.59


4.820523,-0.66,1.53,-18.41


4.849664,-0.56,1.61,-18.99


4.872913,-0.6,1.79,-19.8


4.894446,-0.63,1.8,-20.29


4.913013,-0.63,1.8,-20.29


4.937784,-0.56,1.69,-21.28


4.963873,-0.49,1.79,-22.47


4.988201,-0.3,1.91,-23.61


5.01761,0.11,1.89,-24.79


5.039314,0.38,1.95,-25.37


5.060975,0.38,1.95,-25.37


5.080349,0.96,2.04,-26.49


5.104226,1.41,1.85,-27.72


5.127252,1.95,1.66,-28.66


5.153793,1.95,1.66,-28.66


5.180053,2.12,1.66,-29.16


5.204106,2.42,1.74,-30.38


5.227274,2.61,1.72,-31.38


5.246705,2.61,1.72,-31.38


5.272244,2.85,1.78,-32.4


5.297781,3.08,1.92,-33.37


5.323606,3.42,2.11,-34.1


5.348013,3.6,2.27,-34.41


5.371335,4.02,2.61,-35.2


5.392678,4.02,2.61,-35.2


5.411444,4.48,2.88,-36


5.436698,4.88,3.22,-36.86


5.460284,5.31,3.52,-37.93


5.485843,5.62,3.66,-38.51


5.512138,5.62,3.66,-38.51


5.535165,6.27,4.14,-39.82


5.558827,6.78,4.48,-41.25


5.583314,7.18,4.72,-42.55


5.603962,7.29,4.81,-43.16


5.628487,7.43,4.95,-43.79


5.656659,7.59,5.14,-44.32


5.684726,7.64,5.24,-45.26


5.709167,7.62,5.23,-46.19


5.734183,7.61,5.24,-46.98


5.757198,7.61,5.24,-46.98


5.783285,7.61,5.35,-47.74


5.81306,7.58,5.39,-48.1


5.842885,7.69,5.56,-48.95


5.866532,7.9,5.95,-50.03


5.884663,8.19,6.29,-50.94


5.907411,8.55,6.53,-51.42


5.928661,8.55,6.53,-51.42


5.952098,8.7,6.64,-51.65


5.980802,8.78,6.8,-51.83


6.012546,8.78,6.89,-52.05


6.038012,8.82,7.05,-52.13


6.057658,8.83,7.1,-52.12


6.078325,8.83,7.1,-52.12


6.097136,8.83,7.15,-52.11


6.122234,8.92,7.26,-52.12


6.146472,8.93,7.47,-52.07


6.173111,8.93,7.47,-52.07


6.190539,8.91,7.56,-51.92


6.213052,8.85,7.57,-51.81


6.232377,8.85,7.57,-51.81


6.255173,8.86,7.6,-51.9


6.277731,8.87,7.65,-52.01


6.303519,8.81,7.63,-52.04


6.326551,8.78,7.57,-52.06


6.349287,8.78,7.57,-52.06


6.366871,8.78,7.56,-52.06


6.386246,8.84,7.62,-52


6.411227,8.84,7.62,-52


6.428974,8.87,7.62,-51.95


6.457446,8.92,7.61,-51.87


6.481723,8.95,7.63,-51.77


6.505895,8.96,7.68,-51.81


6.524286,8.96,7.68,-51.81


6.547698,8.97,7.7,-51.78


6.566006,9,7.67,-51.69


6.588783,9,7.67,-51.69


6.615021,8.97,7.61,-51.66


6.641256,9,7.64,-51.59


6.662139,9.03,7.64,-51.49


6.680299,9.03,7.64,-51.49


6.70496,9.03,7.55,-51.3


6.723618,9.05,7.54,-51.29


6.74271,9.05,7.54,-51.29


6.771786,9.14,7.54,-51.2


6.79054,9.24,7.49,-50.98


6.816936,9.34,7.3,-50.54


6.835535,9.34,7.3,-50.54


6.855896,9.33,7.17,-50.27


6.880317,8.96,6.67,-49.68


6.899601,8.14,5.47,-47.9


6.928933,7.09,3.11,-44.95


6.958067,6.28,1.3,-42.68


6.97709,6.28,1.3,-42.68


7.001446,3.37,-5.09,-32.77


7.017778,2.17,-6.88,-29.19


7.040777,2.17,-6.88,-29.19


7.062789,2.17,-6.88,-29.19


7.090666,0.96,-8.8,-17.52


7.121617,1.86,-8.32,-14.04


7.141924,2.09,-8.56,-12.42


7.163342,2.09,-8.56,-12.42


7.181826,2.15,-8.82,-10.25


7.204961,1.71,-8.45,-9.29


7.22578,1.71,-8.45,-9.29


7.253422,1.52,-7.92,-7.78


7.278649,0.84,-7.04,-6.37


7.302212,0.33,-6.52,-6.15


7.323189,-0.57,-5.85,-6.06


7.345038,-0.94,-5.9,-5.15


7.362484,-0.94,-5.9,-5.15


7.389045,-0.94,-5.9,-5.15


7.414872,-1.43,-5.62,-4.27


7.44268,-1.6,-5.38,-3.58


7.461645,-1.6,-5.38,-3.58


7.4842,-1.35,-5.28,-2.66


7.500816,-0.44,-5.43,-2.19


7.52339,-0.44,-5.43,-2.19


7.547523,0.74,-6.24,-1.35


7.57176,1.76,-6.81,-1.12


7.596278,2.27,-7.1,-0.96


7.620313,3.28,-7.69,-0.48


7.640798,3.28,-7.69,-0.48


7.662469,4.71,-8.28,-0.15


7.680522,6.08,-9.28,0.31


7.705896,7.45,-10.06,1.84


7.730873,7.45,-10.06,1.84


7.76263,8.17,-10.3,2.55


7.785148,9.34,-10.37,3.52


7.805852,9.88,-10.53,4.35


7.828986,10.41,-11.29,7.47


7.848968,10.41,-11.29,7.47


7.873478,12.3,-10.77,8.78


7.900275,14,-10.24,9.15


7.925865,14.8,-10.26,10.42


7.945342,14.8,-10.26,10.42


7.964971,14.81,-14.19,10.15


7.989245,14.74,-20.2,7.97


8.012896,14.32,-24.17,6.35


8.03811,13.87,-24.23,6.42


8.06175,13.87,-24.23,6.42


8.088494,14,-23.44,7.22


8.110845,19.81,-24.07,13.09


8.135365,16.36,-18.3,19.86


8.152658,16.36,-18.3,19.86


8.173712,10.62,-13.27,23.48


8.197106,5.16,-12.14,23.19


8.224314,3.64,-7.87,24.14


8.250237,3.04,-6.04,23.3


8.273814,2.74,-5.4,22.31


8.296212,2.61,-5.15,20.87


8.314003,2.36,-5.3,16.95


8.333565,2.36,-5.3,16.95


8.357427,2.23,-5.93,14.57


8.386961,3.14,-7.04,8.66


8.411449,4.16,-7.85,2.32


8.435006,4.78,-8.55,-1.65


8.452581,4.78,-8.55,-1.65


8.47607,4.7,-9.56,-4.18


8.497347,4.65,-10.03,-5.15


8.516948,3.85,-10.69,-6.79


8.54528,3.85,-10.69,-6.79


8.572065,3.42,-10.74,-8.7


8.590092,3.43,-9.76,-11.18


8.61482,1.99,-8.37,-13.39


8.63165,1.99,-8.37,-13.39


8.653998,1.37,-7.74,-14.36


8.673835,0.28,-6.58,-15.84


8.700424,-0.61,-5.73,-16.96


8.727243,-1.46,-5.11,-17.72


8.752111,-1.46,-5.11,-17.72


8.772799,-1.46,-5.11,-17.72


8.794747,-1.46,-5.11,-17.72


8.819951,-1.46,-5.11,-17.72


8.841288,-1.46,-5.11,-17.72


8.865948,-1.46,-5.11,-17.72


8.89577,-1.84,-8.78,-18.42


8.9208,-1.79,-10.6,-18.47


8.942316,-2.06,-12.09,-18.38


8.961462,-2.06,-12.09,-18.38


8.980284,-2.71,-15.76,-18.18


9.002769,-3.05,-18.78,-18.43


9.030165,-3.87,-22.66,-18.61


9.059629,-4.79,-27.31,-18.25


9.080077,-4.79,-27.31,-18.25


9.096672,-5.09,-28.89,-18.06


9.120357,-3.95,-30.1,-18.61


9.139143,-3.95,-30.1,-18.61


9.160348,-0.95,-28.81,-19.39


9.18861,2.67,-29.31,-19.96


9.212779,6.11,-28.38,-20.8


9.235738,7.57,-28.13,-21.59


9.254328,7.57,-28.13,-21.59


9.275891,9.05,-28.66,-22.35


9.293227,9.05,-28.66,-22.35


9.316669,10.35,-28.71,-23.95


9.343315,10.88,-28.12,-25.58


9.371274,11.26,-26.69,-25.26


9.392314,11.69,-24.01,-25.55


9.4146,13.1,-17.41,-27.89


9.431339,13.1,-17.41,-27.89


9.458204,32.39,-12.26,-23.01


9.478467,49.09,-5.78,-21.42


9.50617,46.14,-6.22,-21.51


9.530551,46.14,-6.22,-21.51


9.555934,42.29,-7.19,-21.8


9.577817,35,-8.52,-22.94


9.602063,27.18,-8.93,-24.45


9.620243,27.18,-8.93,-24.45


9.646606,18.33,-9.42,-25.65


9.670574,14.72,-8.81,-26.61


9.694401,13.62,-8.41,-26.83


9.715886,13.62,-8.41,-26.83


9.731884,12.27,-7.65,-27.16


9.75402,11.37,-6.89,-27.64


9.776434,10.66,-6.13,-28.21


9.797976,10.66,-6.13,-28.21


9.825536,9.78,-5.28,-28.83


9.850589,9.48,-4.86,-29.12


9.872631,9.35,-3.9,-29.45


9.891878,9.35,-3.9,-29.45


9.914376,9.16,-3.27,-29.72


9.930545,8.85,-2.78,-30.01


9.953116,8.85,-2.78,-30.01


9.983674,9.05,-1.53,-30.64


10.01382,9.1,-1.52,-30.72


10.03956,9.15,-1.54,-30.76


10.06119,9,-1.62,-30.86


10.084,8.82,-1.67,-30.91


10.10074,8.82,-1.67,-30.91


10.12656,8.82,-1.87,-31.05


10.15397,8.78,-1.97,-31.1


10.18124,8.91,-2.12,-30.84


10.20703,8.99,-2.09,-30.33


10.23188,8.88,-2.19,-30.11


10.25547,8.71,-2.45,-29.69


10.27733,8.71,-2.45,-29.69


10.30577,8.75,-2.53,-29.39


10.33292,8.9,-2.64,-28.75


10.36012,9.19,-2.48,-28.51


10.38395,9.61,-2.1,-28.4


10.40416,9.88,-1.83,-28.53


10.42549,9.88,-1.83,-28.53


10.45132,10.06,-1.58,-28.66


10.47382,10.37,-1.08,-28.79


10.502,10.44,-0.88,-28.86


10.52593,10.62,-0.29,-29.13


10.55055,10.62,-0.29,-29.13


10.56979,10.91,0.35,-29.3


10.59323,11.15,0.65,-29.34


10.61803,11.24,0.88,-29.42


10.64429,11.24,0.88,-29.42


10.67053,11.56,0.95,-29.54


10.69502,11.86,0.92,-29.66


10.71872,12.14,0.79,-29.71


10.73738,12.26,0.71,-29.7


10.76428,12.38,0.7,-29.74


10.78723,12.42,0.73,-29.76


10.81389,12.58,0.96,-29.76


10.84101,12.69,1.14,-29.78


10.8636,13.2,2.34,-29.8


10.88164,13.2,2.34,-29.8


10.90515,13.41,2.83,-29.81


10.92748,13.81,3.35,-29.81


10.9524,14.53,3.99,-30.07


10.97453,14.1,-0.37,-35.1


11.00228,14.1,-0.37,-35.1


11.02701,13.31,-1.83,-36.88


11.05007,12.7,-1.84,-37.17


11.06674,12.7,-1.84,-37.17


11.09104,10.55,-1.77,-36.96


11.11671,8.21,-1.14,-36.08


11.14399,6.74,-0.01,-35.13


11.17333,5.17,0.87,-33.99


11.19514,4.49,1.34,-33.43


11.21663,2.83,2.06,-33.15


11.23565,2.83,2.06,-33.15


11.25653,2.18,2.55,-35.18


11.28388,1.33,2.45,-40.3


11.31078,0.05,1.38,-44.61


11.33735,-0.89,0.89,-45.76


11.36099,-0.89,0.89,-45.76


11.38426,-3.31,0.33,-46.78


11.40186,-6,-0.01,-47.72


11.42763,-7.93,-0.2,-48.61


11.45115,-7.93,-0.2,-48.61


11.474,-8.99,-0.48,-48.99


11.50168,-9.48,-0.58,-49.09


11.52776,-9.71,-0.6,-49.03


11.54993,-9.77,-1.07,-49.17


11.56562,-9.77,-1.07,-49.17


11.5897,-9.64,-1.38,-49.36


11.61268,-9.28,-1.61,-50.01


11.64185,-8.98,-1.87,-50.71


11.66994,-7.96,-2.22,-52.14


11.69265,-7.96,-2.22,-52.14


11.71784,-7.06,-2.33,-52.93


11.7373,-6.55,-2.35,-53.37


11.76532,-6.39,-2.31,-53.73


11.79144,-6.29,-2.28,-53.87


11.82292,-6.21,-2.19,-54.11


11.84863,-6.3,-2.12,-54.11


11.87194,-6.42,-2.04,-54.12


11.89027,-6.54,-1.7,-54.1


11.91893,-6.66,-1.35,-54.06


11.94996,-6.7,-1.18,-54.02


11.97694,-6.59,-0.82,-53.93


11.99829,-6.68,-0.32,-53.81


12.0205,-6.68,-0.32,-53.81


12.03951,-6.76,0,-53.62


12.06278,-6.72,0.15,-53.36


12.08867,-6.66,0.28,-53.26


12.11514,-6.6,0.55,-53.01


12.14423,-6.67,0.48,-52.79


12.16626,-6.67,0.48,-52.79


12.18852,-6.8,0.29,-52.58


12.20664,-6.98,0.13,-52.38


12.23477,-7.01,0,-52.29


12.25524,-7.01,0,-52.29


12.28387,-6.98,-0.35,-52.13


12.31204,-6.9,-0.63,-51.93


12.33265,-6.8,-0.63,-51.78


12.35389,-6.74,-0.54,-51.75


12.37833,-6.67,-0.34,-51.73


12.40662,-6.59,-0.1,-51.72


12.43001,-6.45,0.33,-51.69


12.4605,-6.38,0.46,-51.6


12.48399,-6.33,0.5,-51.5


12.50405,-6.34,0.51,-51.45


12.52812,-6.34,0.5,-51.39


12.55118,-6.34,0.46,-51.32


12.5715,-6.31,0.4,-51.18


12.60111,-6.31,0.4,-51.18


12.63343,-6.39,-0.17,-50.79


12.65403,-6.39,-0.17,-50.79


12.67899,-6.49,-0.49,-50.59


12.70227,-6.57,-0.62,-50.5


12.72196,-6.65,-0.8,-50.41


12.75302,-6.79,-1.16,-50.26


12.78384,-6.89,-1.38,-50.04


12.8046,-6.89,-1.38,-50.04


12.82957,-6.92,-1.51,-49.96


12.85568,-6.92,-1.57,-49.92


12.87826,-6.88,-1.56,-49.8


12.9105,-6.9,-1.62,-49.71


12.93766,-6.89,-1.66,-49.61


12.96502,-6.87,-1.53,-49.57


12.98512,-6.87,-1.53,-49.57


13.00578,-6.82,-1.48,-49.56


13.03203,-6.75,-1.37,-49.53


13.06142,-6.72,-1.24,-49.49


13.08826,-6.65,-1.13,-49.44


13.11097,-6.59,-1.06,-49.38


13.13313,-6.59,-1.06,-49.38


13.15815,-6.52,-0.98,-49.33


13.1789,-6.34,-0.85,-49.23


13.20409,-6.15,-0.81,-49.17


13.23128,-5.96,-0.84,-49.15


13.26027,-5.77,-0.86,-49.18


13.28092,-5.77,-0.86,-49.18


13.3063,-5.69,-0.83,-49.22


13.32751,-5.55,-0.87,-49.28


13.35189,-5.32,-0.86,-49.4


13.37567,-5.01,-0.55,-49.74


13.40278,-5.01,-0.55,-49.74


13.44406,-4.37,0.46,-50.57


13.46642,-4.37,0.46,-50.57


13.49195,-3.26,1.58,-51.46


13.51051,-1.78,2.44,-52.68


13.5329,-1.07,2.83,-54.33


13.56121,-0.95,2.46,-55.85


13.58915,-0.99,1.86,-56.43


13.61205,-0.99,1.86,-56.43


13.63867,-0.87,1.21,-57.31


13.65734,-0.6,1.2,-57.99


13.67873,-0.49,0.87,-58.56


13.7038,-0.47,0.7,-58.98


13.72937,-0.47,0.7,-58.98


13.75579,-0.46,0.9,-59.43


13.7766,-0.38,1.79,-59.89


13.79821,0.22,2.83,-59.78


13.82119,0.22,2.83,-59.78


13.83879,1.18,3.72,-59.55


13.86393,2.1,4.91,-59.47


13.88901,2.7,5.62,-59.4


13.91922,4,6.73,-59.11


13.94433,4.75,7.57,-59.14


13.96738,4.75,7.57,-59.14


13.99216,5.63,7.37,-58.5


14.0167,6.97,5.37,-57.15


14.04641,7.59,4.12,-56.49


14.07714,8.77,2.9,-55.24


14.10299,10.37,2.65,-53.91


14.12596,11.95,2.83,-53.86


14.15126,11.95,2.83,-53.86


14.17887,12.48,3.1,-53.93


14.21077,13.28,4.02,-54.14


14.24041,13.67,5.14,-54.62


14.26566,13.3,6.27,-55.13


14.2931,12.61,7.13,-55.7


14.31944,11.88,7.82,-56.5


14.34708,11.56,8.17,-56.94


14.3793,11.13,8.74,-57.71


14.41415,11,8.93,-58.43


14.43852,11.14,9.18,-59.16


14.46345,11.64,9.54,-59.72


14.48837,11.99,9.71,-59.94


14.51435,12.78,10.1,-60.24


14.54797,13.5,10.39,-60.48


14.57769,14.22,10.56,-60.52


14.60394,14.55,10.64,-60.52


14.6272,14.55,10.64,-60.52


14.65239,15.22,10.65,-60.41


14.67985,15.96,10.79,-60.25


14.71093,16.66,10.79,-60.13


14.74041,17.14,10.73,-59.98


14.76573,17.14,10.73,-59.98


14.79177,17.5,10.78,-59.86


14.81963,17.67,10.88,-59.79


14.84745,17.95,11.14,-59.67


14.87973,18.26,11.32,-59.62


14.91176,18.57,11.43,-59.49


14.93195,18.57,11.43,-59.49


14.95207,18.7,11.45,-59.47


14.97396,19.04,11.59,-59.37


15.00348,19.4,11.74,-59.26


15.0354,19.8,11.89,-59.17


15.06357,20.16,11.99,-59.11


15.08899,20.38,12.1,-59.04


15.11183,20.38,12.1,-59.04


15.13868,20.78,12.29,-58.94


15.1651,21.14,12.46,-58.87


15.19221,21.57,12.69,-58.72


15.22346,22.03,12.96,-58.52


15.25023,22.26,13.08,-58.39


15.27739,22.65,13.2,-58.2


15.29957,23.02,13.21,-57.93


15.32759,23.42,13.24,-57.6


15.35673,23.8,13.26,-57.25


15.39079,23.8,13.26,-57.25


15.41625,24.18,13.13,-56.88


15.44349,24.31,13.04,-56.74


15.46724,24.41,12.91,-56.63


15.49302,24.57,12.6,-56.45


15.52002,24.64,12.33,-56.27


15.54766,24.65,12.17,-56.13


15.57151,24.61,11.97,-55.85


15.59207,24.61,11.97,-55.85


15.6166,24.59,11.98,-55.58


15.64178,24.51,12,-55.44


15.66556,24.4,12.02,-55.47


15.69212,24.37,12.04,-55.5


15.72314,24.34,12.06,-55.52


15.74989,24.29,12.06,-55.54


15.77535,24.31,12,-55.48


15.79079,24.31,12,-55.48


15.81699,24.37,11.96,-55.46


15.84691,24.41,11.95,-55.47


15.87298,24.45,11.89,-55.55


15.88936,24.45,11.89,-55.55


15.90996,24.44,11.87,-55.65


15.92525,24.42,11.86,-55.71


15.94823,24.42,11.86,-55.71


15.97054,24.34,11.84,-55.92


15.99114,24.33,11.87,-55.96


16.01556,24.31,11.94,-55.97


16.0346,24.31,11.94,-55.97


16.05602,24.26,11.91,-55.99


16.07217,24.26,11.91,-55.99


16.09176,24.28,11.82,-55.97


16.11292,24.32,11.73,-55.94


16.13254,24.32,11.73,-55.94


16.15804,24.32,11.69,-55.93


16.18038,24.34,11.65,-55.89


16.19821,24.31,11.64,-55.84


16.21938,24.31,11.64,-55.84


