delta time, euler x , euler y , euler z
2.271265,-1.12,1.69,1.38


2.298087,0.62,1.74,1.29


2.319278,5.9,1.52,0.93


2.339535,8.81,0.96,0.69


2.363066,11.93,-1.57,-0.09


2.382276,11.93,-1.57,-0.09


2.398863,11.93,-2.22,-0.17


2.413009,11.93,-2.22,-0.17


2.435133,11.2,-4.01,-0.38


2.454695,11.2,-4.01,-0.38


2.470538,11.36,-5.75,-0.63


2.503917,11.52,-6.95,-0.69


2.545144,10.11,-8.69,-1.01


2.560183,10.11,-8.69,-1.01


2.585334,9.19,-9.22,-1.15


2.604481,9.19,-9.22,-1.15


2.61715,9.19,-9.22,-1.15


2.638089,3.33,-9.7,-1.1


2.669294,-4.36,-8.39,-0.66


2.692664,-4.36,-8.39,-0.66


2.70488,-6.69,-7.56,-0.28


2.745553,-11.33,-5.44,0.83


2.764823,-12.61,-1.63,0.62


2.7787,-12.61,-1.63,0.62


2.802964,-11.14,4.06,-0.86


2.831887,-10.13,6,-1.07


2.852126,-9.26,5.44,-1.14


2.875363,-9.26,5.44,-1.14


2.893713,-8.68,5.14,-0.98


2.919976,-7.45,4.85,-0.94


2.949434,-6.85,4.2,-1.04


2.973603,-6.66,3.36,-1.21


2.990644,-6.66,3.36,-1.21


3.017695,-6.59,2.89,-1.39


3.039467,-6.5,2.07,-1.65


3.065771,-6.66,1.41,-1.9


3.08867,-6.6,1.21,-1.98


3.118141,-6.16,1.22,-2.12


3.151398,-5.68,1.48,-2.24


3.180445,-5.57,1.53,-2.32


3.201627,-5.57,1.53,-2.32


3.228427,-5.4,1.62,-2.39


3.248297,-5.11,1.85,-2.38


3.272091,-4.87,2.01,-2.43


3.291235,-4.87,2.01,-2.43


3.31569,-4.65,2.1,-2.45


3.335907,-4.32,2.18,-2.55


3.35789,-4.32,2.18,-2.55


3.389695,-3.84,2.04,-2.59


3.409022,-3.84,2.04,-2.59


3.433055,-3.57,1.94,-2.58


3.454956,-3.49,1.85,-2.57


3.480707,-3.43,1.76,-2.6


3.549584,-3.3,1.47,-2.66


3.580721,-3.29,1.34,-2.62


3.630488,-3.27,1.1,-2.59


3.657927,-3.31,0.99,-2.58


3.681169,-3.31,0.99,-2.58


3.707737,-3.43,0.92,-2.6


3.728971,-3.6,0.88,-2.65


3.755689,-3.6,0.88,-2.65


3.780861,-3.6,0.88,-2.65


3.819278,-3.7,0.85,-2.68


3.839738,-3.77,0.8,-2.66


3.861448,-3.77,0.79,-2.65


3.889363,-3.77,0.79,-2.65


3.91247,-3.77,0.79,-2.65


3.940852,-3.91,0.71,-2.63


3.962881,-4.47,0.69,-2.69


3.984682,-4.47,0.69,-2.69


4.028172,-4.87,0.57,-2.7


4.051086,-4.95,0.51,-2.72


4.076662,-5.03,0.44,-2.71


4.112129,-4.96,0.46,-2.73


4.146737,-4.92,0.49,-2.75


4.166899,-4.99,0.47,-2.8


4.191742,-5.02,0.46,-2.8


4.223114,-5.02,0.46,-2.8


4.241281,-5.03,0.45,-2.82


4.268963,-5.1,0.42,-2.83


4.295007,-5.29,0.32,-2.86


4.316795,-5.45,0.27,-2.89


4.341491,-5.51,0.26,-2.9


4.365235,-5.51,0.26,-2.9


4.394342,-5.74,0.19,-2.94


4.432479,-6.37,-0.02,-3.07


4.455038,-6.37,-0.02,-3.07


4.480813,-6.86,-0.13,-3.13


4.513004,-7.53,-0.27,-3.17


4.538129,-7.94,-0.37,-3.23


4.563797,-8.66,-0.57,-3.31


4.594229,-9.28,-0.73,-3.34


4.633478,-9.87,-0.99,-3.43


4.655337,-10.13,-1.08,-3.46


4.691231,-10.71,-1.28,-3.51


4.725944,-11.2,-1.45,-3.52


4.756746,-11.75,-1.66,-3.59


4.782743,-12.54,-1.88,-3.65


4.813216,-13.02,-2.02,-3.69


4.850626,-14.33,-2.34,-3.76


4.871243,-14.68,-2.45,-3.78


4.893601,-15.03,-2.57,-3.77


4.918094,-14.8,-2.48,-3.7


4.947879,-13.7,-2.03,-3.6


4.971017,-13.7,-2.03,-3.6


4.993991,-12.75,-1.69,-3.6


5.017975,-9.39,-0.63,-3.66


5.055373,-3.84,1.31,-4.26


5.079652,1.2,3.91,-5.06


5.103601,4.3,5.32,-4.83


5.122591,4.3,5.32,-4.83


5.150857,5.99,5.71,-4.59


5.176732,6.95,5.86,-4.53


5.198331,8.45,5.86,-4.63


5.225073,10.31,5.88,-4.74


5.269906,11.34,5.94,-4.84


5.298509,13.44,5.91,-5.01


5.320115,15.46,5.77,-5.33


5.344735,17.91,5.75,-5.46


5.36841,20.14,5.67,-5.67


5.391204,21.12,5.65,-5.78


5.41585,22.11,5.69,-5.85


5.441744,23.08,5.73,-5.89


5.48233,24.07,5.78,-5.92


5.502741,24.07,5.78,-5.92


5.53128,24.07,5.78,-5.92


5.553794,24.07,5.78,-5.92


5.581626,24.07,5.78,-5.92


5.603741,24.07,5.78,-5.92


5.630034,24.07,5.78,-5.92


5.648418,24.07,5.78,-5.92


5.686341,24.07,5.78,-5.92


5.724971,25.75,5.89,-5.9


5.764677,31.85,6.59,-6.28


5.800819,31.87,6.57,-6.28


5.830484,31.87,6.57,-6.28


5.852542,31.42,6.35,-6.47


5.897704,30.23,5.86,-6.71


5.921959,27.53,4.48,-7.44


5.950696,23.58,2.08,-8.4


5.981862,19.09,-0.88,-9.35


6.006523,15.1,-3.68,-10.07


6.032985,15.1,-3.68,-10.07


6.064951,10.87,-7.26,-9.85


6.116235,5.82,-12.06,-9.39


6.147027,4.71,-13.15,-9.31


6.169263,4.71,-13.15,-9.31


6.194095,2.55,-14.86,-8.99


6.217562,0.35,-16.33,-8.57


6.243678,-1.61,-17.81,-8.3


6.267845,-3.48,-19.38,-8.12


6.305364,-4.63,-20.72,-8.1


6.326171,-5.08,-21.33,-8.06


6.349774,-5.08,-21.33,-8.06


6.374723,-5.66,-22.37,-8.07


6.401834,-5.94,-23.05,-8.11


6.431474,-6.01,-23.28,-8.16


6.454573,-6.08,-23.57,-8.19


6.480174,-6.1,-23.69,-8.16


6.523726,-5.96,-23.53,-8.1


6.551384,-5.69,-23.05,-8.04


6.580906,-5.14,-22.02,-7.97


6.606514,-4.05,-19.6,-8.21


6.631578,-3.83,-18.09,-8.42


6.66074,-3.74,-14.59,-8.89


6.698884,-3.25,-9.72,-9.55


6.749958,-2.35,0.2,-9.93


6.782203,-2.5,6.19,-9.95


6.817808,-2.68,13.52,-9.52


6.845299,-2.84,18.39,-8.86


6.877911,-2.87,19.65,-8.81


6.906013,-2.89,22.76,-8.35


6.943092,-2.93,23.39,-8.3


6.966989,-2.97,23.89,-8.21


6.991661,-2.93,23.67,-8.35


7.012519,-2.93,23.67,-8.35


7.03966,-2.73,22.6,-8.86


7.068823,-2.49,21.84,-9.11


7.105341,-1.4,17.85,-9.65


7.141522,-1.21,17.11,-9.57


7.176539,-1.17,17.21,-9.24


7.20101,-1.28,17.51,-9.02


7.226933,-1.46,17.79,-8.83


7.253408,-1.97,18.21,-8.61


7.283378,-2.19,18.48,-8.5


7.312038,-2.57,18.62,-8.45


7.339626,-3.1,18.12,-8.54


7.368479,-3.1,18.12,-8.54


7.417894,-3.32,15.12,-9.13


7.439217,-2.71,11.66,-9.53


7.469976,-1.96,7.38,-9.65


7.504226,-2.02,5.43,-9.71


7.534665,-2.02,5.43,-9.71


7.563503,-2.79,2.33,-9.69


7.60022,-4.88,-1.05,-9.45


7.644728,-7.74,-3.28,-8.96


7.672874,-8.22,-3.55,-8.84


7.710726,-8.77,-3.86,-8.66


7.74243,-9.76,-4.29,-8.49


7.772037,-9.73,-4.39,-8.33


7.808601,-9.6,-4.37,-8.27


7.850699,-9.37,-4.36,-8.21


7.874476,-9.16,-4.34,-8.18


7.900048,-8.97,-4.29,-8.21


7.924955,-8.9,-4.21,-8.26


7.947099,-8.82,-4.18,-8.25


7.973543,-8.82,-4.18,-8.25


7.999667,-8.82,-4.18,-8.25


8.025261,-8.53,-4.18,-8.23


8.06859,-6.94,-3.84,-8.25


8.093013,-6.25,-3.71,-8.25


8.126077,-4.66,-3.41,-8.35


8.160367,-3.17,-3.15,-8.42


8.186251,-1.96,-2.85,-8.46


8.216779,-1.54,-2.73,-8.44


8.237509,-1.39,-2.76,-8.47


8.282092,-1.12,-2.76,-8.5


8.303264,-1.22,-2.8,-8.49


8.329602,-1.22,-2.8,-8.49


8.359793,-1.39,-2.87,-8.52


8.384348,-1.55,-2.87,-8.54


8.411084,-1.6,-2.85,-8.55


8.436765,-1.79,-2.95,-8.56


8.464944,-2.17,-3.11,-8.63


8.51368,-2.52,-3.28,-8.68


8.536821,-2.96,-3.42,-8.74


8.562423,-3.4,-3.46,-8.79


8.594374,-3.49,-3.45,-8.81


8.620373,-3.59,-3.42,-8.83


8.64886,-3.66,-3.32,-8.83


8.680574,-3.77,-3.33,-8.86


8.727864,-4.01,-3.38,-8.92


8.767242,-4.12,-3.4,-8.94


8.800743,-4.51,-3.48,-9.04


8.835364,-4.76,-3.46,-9.1


8.858426,-4.82,-3.41,-9.1


8.883045,-4.96,-3.4,-9.09


8.921024,-5.08,-3.37,-9.07


8.942286,-5.16,-3.3,-9.07


8.974818,-5.17,-3.26,-9.05


9.007747,-5.21,-3.26,-9.04


9.027019,-5.3,-3.28,-9.09


9.049186,-5.32,-3.25,-9.09


9.077135,-5.41,-3.3,-9.1


9.111139,-5.47,-3.31,-9.1


9.166029,-5.62,-3.36,-9.08


9.186272,-5.68,-3.4,-9.07


9.210718,-5.79,-3.44,-9.06


9.234921,-5.79,-3.44,-9.06


9.260406,-5.84,-3.52,-9.04


9.287387,-5.89,-3.54,-9.03


9.313364,-5.92,-3.56,-9.04


9.352562,-6.06,-3.54,-9.03


9.371105,-6.06,-3.54,-9.03


9.401666,-6.14,-3.52,-9.03


9.42574,-6.18,-3.52,-8.98


9.450075,-6.22,-3.56,-8.97


9.478438,-6.22,-3.56,-8.97


9.507199,-6.23,-3.57,-8.96


9.534386,-6.16,-3.57,-8.93


9.577239,-6.02,-3.56,-8.91


9.600089,-5.95,-3.54,-8.9


9.622869,-5.95,-3.54,-8.9


9.654114,-5.66,-3.55,-8.8


9.689084,-5.39,-3.5,-8.74


9.726381,-5.18,-3.42,-8.69


9.747311,-5.11,-3.41,-8.66


9.793382,-4.93,-3.34,-8.64


9.820518,-4.78,-3.26,-8.63


9.842074,-4.67,-3.23,-8.62


9.869771,-4.64,-3.19,-8.62


9.893951,-4.62,-3.17,-8.63


9.919694,-4.59,-3.16,-8.61


9.944167,-4.6,-3.16,-8.6


9.971688,-4.62,-3.16,-8.57


10.01503,-4.67,-3.23,-8.54


10.04431,-4.67,-3.26,-8.54


10.06884,-4.67,-3.26,-8.54


10.09454,-4.65,-3.28,-8.52


10.13567,-4.65,-3.32,-8.49


10.17119,-4.63,-3.35,-8.48


10.19511,-4.6,-3.37,-8.49


10.23978,-4.48,-3.36,-8.47


10.26108,-4.35,-3.34,-8.47


10.28628,-4.18,-3.31,-8.45


10.31245,-4.18,-3.31,-8.45


10.33566,-4.11,-3.29,-8.43


10.36301,-3.84,-3.19,-8.4


10.38856,-3.72,-3.15,-8.41


10.41339,-3.37,-3.06,-8.4


10.45291,-2.92,-2.95,-8.38


10.47687,-2.45,-2.88,-8.38


10.5039,-2.45,-2.88,-8.38


10.53258,-1.63,-2.76,-8.41


10.55324,-1.63,-2.76,-8.41


10.57915,-1.26,-2.67,-8.43


10.60814,-0.98,-2.55,-8.43


10.63028,-0.84,-2.52,-8.44


10.67004,-0.79,-2.52,-8.45


10.70277,-0.63,-2.52,-8.43


10.73578,-0.46,-2.47,-8.43


10.77105,-0.28,-2.46,-8.42


10.80333,-0.11,-2.41,-8.42


10.82716,0.01,-2.37,-8.42


10.85255,0.01,-2.37,-8.42


10.89023,0.61,-2.13,-8.41


10.91319,0.61,-2.13,-8.41


10.93333,0.96,-2.02,-8.43


10.96068,1.13,-1.92,-8.42


10.98701,1.56,-1.77,-8.39


11.01503,1.87,-1.65,-8.4


11.04248,1.87,-1.65,-8.4


11.07198,2.67,-1.43,-8.43


11.11264,2.9,-1.39,-8.45


11.13791,3.21,-1.36,-8.46


11.16508,3.5,-1.34,-8.5


11.19436,3.7,-1.37,-8.51


11.23021,3.78,-1.43,-8.5


11.26433,3.8,-1.45,-8.5


11.28963,3.82,-1.47,-8.53


11.32943,3.85,-1.46,-8.54


11.35195,3.81,-1.45,-8.56


11.37039,3.79,-1.44,-8.57


11.40414,3.78,-1.43,-8.59


11.42998,3.72,-1.43,-8.62


11.45594,3.62,-1.45,-8.65


11.48158,3.62,-1.45,-8.65


11.51235,3.47,-1.47,-8.68


11.55393,3.38,-1.49,-8.69


11.57812,2.89,-1.66,-8.76


11.60046,2.89,-1.66,-8.76


11.62823,2.38,-1.76,-8.84


11.66534,1.42,-1.93,-8.96


11.69361,0.77,-2.03,-9.05


11.7277,0.13,-2.1,-9.13


11.75958,-0.4,-2.2,-9.2


11.78405,-0.65,-2.24,-9.23


11.80946,-0.86,-2.27,-9.25


11.83845,-1.23,-2.35,-9.3


11.86476,-1.4,-2.37,-9.32


11.89436,-1.82,-2.46,-9.39


11.91496,-2.25,-2.56,-9.44


11.93816,-2.46,-2.6,-9.46


11.9788,-3.17,-2.71,-9.47


11.99866,-3.37,-2.73,-9.49


12.02235,-3.6,-2.77,-9.51


12.05317,-3.8,-2.77,-9.53


12.07724,-4.4,-2.71,-9.57


12.0989,-5.27,-2.63,-9.63


12.12775,-6.22,-2.57,-9.69


12.15302,-6.56,-2.57,-9.75


12.20343,-7.35,-2.54,-9.82


12.22996,-7.35,-2.54,-9.82


12.25306,-7.45,-2.47,-9.81


12.28001,-7.35,-2.45,-9.78


12.30595,-7.17,-2.38,-9.73


12.32841,-6.12,-2.03,-9.5


12.34824,-6.12,-2.03,-9.5


12.37642,-3.64,-1.48,-9.1


12.41194,-1.2,-0.99,-8.96


12.43789,0.68,-0.55,-8.83


12.46487,1.58,-0.27,-8.76


12.49336,3.31,0.24,-8.62


12.52205,4.62,0.56,-8.63


12.54755,5.18,0.7,-8.63


12.5747,6.53,1.11,-8.59


12.60545,6.82,1.2,-8.57


12.64206,7.23,1.28,-8.55


12.67688,7.63,1.37,-8.5


12.70796,7.88,1.42,-8.45


12.72959,8.04,1.45,-8.42


12.75342,8.11,1.5,-8.41


12.77728,8.23,1.55,-8.4


12.79946,8.23,1.55,-8.4


12.82463,8.01,1.44,-8.48


12.8672,7.08,1.23,-8.61


12.8851,6.5,1.11,-8.67


12.91056,4.97,0.78,-8.8


12.93643,4.32,0.58,-8.87


12.95547,4.32,0.58,-8.87


12.97426,3.17,0.22,-9.02


12.98855,2.03,-0.16,-9.14


13.00763,2.03,-0.16,-9.14


13.02084,1.11,-0.43,-9.24


13.03946,1.11,-0.43,-9.24


13.06213,0.74,-0.54,-9.28


13.07524,0.42,-0.66,-9.33


13.08786,0.42,-0.66,-9.33


13.10793,-0.2,-0.87,-9.35


13.12868,-0.2,-0.87,-9.35


13.15031,-0.7,-1.05,-9.43


13.159,-0.7,-1.05,-9.43


13.17501,-0.76,-1.08,-9.43


13.19212,-0.65,-1.09,-9.39


13.20611,-0.65,-1.09,-9.39


13.21994,-0.65,-1.09,-9.39


13.23538,-0.49,-1.03,-9.34


13.24928,-0.49,-1.03,-9.34


13.27446,0.01,-0.85,-9.2


13.28742,0.72,-0.56,-9.02


13.30279,0.72,-0.56,-9.02


13.31715,1.32,-0.33,-8.92


13.32933,1.32,-0.33,-8.92


13.34485,1.5,-0.27,-8.9


13.35986,1.5,-0.27,-8.9


13.37502,1.72,-0.21,-8.88


13.39033,1.72,-0.21,-8.88


13.40532,1.84,-0.19,-8.86


13.42007,1.84,-0.19,-8.86


13.43054,1.84,-0.19,-8.86


13.45354,1.87,-0.23,-8.88


13.48056,1.9,-0.24,-8.88


13.49324,1.86,-0.29,-8.88


13.50501,1.86,-0.29,-8.88


13.51787,1.86,-0.29,-8.88


13.52983,1.76,-0.34,-8.91


13.54359,1.76,-0.34,-8.91


13.55971,1.5,-0.49,-8.96


13.57597,1.5,-0.49,-8.96


13.59324,1.21,-0.61,-9.02


13.60867,1.21,-0.61,-9.02


13.63672,0.93,-0.73,-9.07


13.67439,0.57,-0.88,-9.14


13.71596,0.44,-0.95,-9.15


13.73838,0.44,-0.95,-9.15


13.76588,0.39,-0.96,-9.15


13.80622,0.33,-1.03,-9.12


13.83979,0.33,-1.01,-9.11


13.85972,0.26,-1.06,-9.13


13.88511,0.26,-1.06,-9.13


13.92143,0.11,-1.13,-9.12


13.94302,0.08,-1.15,-9.11


13.96543,0.08,-1.15,-9.11


13.98939,0.02,-1.22,-9.12


14.01315,0,-1.24,-9.11


14.0377,-0.02,-1.25,-9.1


14.06488,-0.12,-1.31,-9.12


14.09068,-0.21,-1.36,-9.14


14.1624,-0.3,-1.25,-9.13


14.19278,-0.35,-1.18,-9.11


14.21703,-0.35,-1.18,-9.11


14.24456,-0.35,-1.18,-9.11


14.26659,-0.35,-1.18,-9.11


14.28746,-0.35,-1.18,-9.11


14.30665,-0.35,-1.18,-9.11


14.34862,-0.59,-0.97,-8.91


14.36827,-0.61,-0.94,-8.89


14.395,-0.68,-0.94,-8.87


14.41884,-0.68,-0.94,-8.87


14.44354,-0.71,-0.93,-8.87


14.47209,-0.87,-0.93,-8.87


14.49848,-0.94,-0.95,-8.88


14.52452,-0.97,-1.02,-8.89


14.56352,-0.98,-1.06,-8.9


14.57657,-0.99,-1.1,-8.92


14.5978,-0.99,-1.1,-8.92


14.62262,-0.97,-1.22,-8.98


14.64601,-0.94,-1.24,-9.03


14.67554,-0.86,-1.23,-9.07


14.70724,-0.83,-1.22,-9.09


14.73156,-0.77,-1.26,-9.14


14.77537,-0.74,-1.3,-9.21


14.80161,-0.74,-1.3,-9.21


14.82498,-0.74,-1.3,-9.21


14.84824,-0.74,-1.3,-9.21


14.8677,-0.74,-1.3,-9.21


14.88092,-0.74,-1.3,-9.21


14.91035,-0.56,-1.57,-9.33


14.93247,-0.56,-1.57,-9.33


14.96363,-0.56,-1.57,-9.33


14.99151,-0.57,-1.73,-9.39


15.01311,-0.57,-1.74,-9.4


15.03241,-0.63,-1.79,-9.42


15.05223,-0.63,-1.79,-9.42


15.08164,-0.77,-1.78,-9.39


15.10104,-0.77,-1.78,-9.39


15.11953,-0.91,-1.75,-9.37


15.14488,-0.96,-1.75,-9.35


15.1823,-1.05,-1.73,-9.25


15.20541,-1.05,-1.73,-9.25


15.23355,-1.3,-1.75,-9.15


15.26349,-1.39,-1.74,-9.07


15.28519,-1.43,-1.73,-9.03


15.30432,-1.46,-1.72,-8.99


15.32946,-1.56,-1.73,-8.92


15.34789,-1.56,-1.73,-8.92


15.38325,-1.79,-1.85,-8.88


15.40707,-1.81,-1.86,-8.89


15.42649,-1.81,-1.88,-8.88


15.4437,-1.81,-1.88,-8.88


15.46877,-1.8,-1.89,-8.87


15.49626,-1.79,-1.91,-8.86


15.52152,-1.78,-1.94,-8.83


15.54716,-1.77,-1.96,-8.82


15.57153,-1.8,-1.97,-8.79


15.60698,-1.76,-1.96,-8.76


15.63019,-1.68,-1.96,-8.73


15.65545,-1.66,-1.98,-8.73


15.68463,-1.66,-1.98,-8.73


15.71938,-1.25,-1.89,-8.71


15.74996,-1.13,-1.85,-8.72


15.77732,-0.93,-1.81,-8.73


15.81188,-0.73,-1.71,-8.73


15.83231,-0.73,-1.71,-8.73


15.85425,-0.58,-1.68,-8.77


15.87907,-0.32,-1.6,-8.72


15.90465,-0.22,-1.61,-8.71


15.92063,-0.22,-1.61,-8.71


15.94863,0.09,-1.53,-8.65


15.97424,0.79,-1.3,-8.51


15.99425,1.31,-1.2,-8.43


16.02794,1.89,-1.06,-8.34


16.04989,2.14,-0.99,-8.32


16.08251,2.49,-0.92,-8.29


16.11563,2.67,-0.91,-8.28


16.13143,2.67,-0.91,-8.28


16.15281,2.74,-0.94,-8.31


16.18053,2.69,-1,-8.34


16.20484,2.51,-1.12,-8.4


16.23625,2.19,-1.28,-8.48


16.26258,1.75,-1.49,-8.6


16.2838,1.75,-1.49,-8.6


16.30093,1.33,-1.71,-8.71


16.32595,1.08,-1.84,-8.78


16.35633,0.47,-2.19,-8.97


16.37251,0.47,-2.19,-8.97


16.39988,-0.09,-2.47,-9.11


16.42565,-0.61,-2.74,-9.25


16.46018,-1.06,-3,-9.37


16.48234,-1.47,-3.21,-9.48


16.50898,-1.6,-3.27,-9.5


16.53742,-1.9,-3.4,-9.54


16.56008,-2.21,-3.56,-9.59


16.58821,-2.33,-3.63,-9.6


16.61024,-2.44,-3.7,-9.6


16.63528,-2.62,-3.82,-9.6


16.6769,-2.82,-4.03,-9.6


16.70028,-2.82,-4.03,-9.6


16.72891,-2.87,-4.12,-9.57


16.75729,-2.95,-4.26,-9.56


16.77907,-3.06,-4.42,-9.53


16.79808,-3.12,-4.5,-9.53


16.81875,-3.12,-4.5,-9.53


16.84553,-3.26,-4.65,-9.52


16.87807,-3.42,-4.81,-9.52


16.89929,-3.55,-4.99,-9.51


16.91993,-3.69,-5.17,-9.49


16.9353,-3.69,-5.17,-9.49


16.9648,-3.8,-5.39,-9.44


16.99238,-3.83,-5.5,-9.4


17.01383,-3.85,-5.63,-9.36


17.03744,-3.85,-5.63,-9.36


17.06554,-3.63,-5.99,-9.12


17.09483,-3.57,-6.01,-9.07


17.11472,-3.57,-6.01,-9.07


17.13509,-3.32,-5.93,-8.95


17.15524,-3.13,-5.85,-8.87


17.17867,-2.92,-5.72,-8.8


17.21528,-2.19,-5.13,-8.53


17.2459,-1.88,-4.83,-8.41


17.26495,-1.88,-4.83,-8.41


17.28737,-1.76,-4.67,-8.37


17.32309,-1.63,-4.43,-8.33


17.33973,-1.49,-4.26,-8.3


17.36258,-1.49,-4.26,-8.3


17.38733,-1.29,-4.09,-8.29


17.41139,-1.2,-4.01,-8.29


17.43452,-0.97,-3.83,-8.3


17.45089,-0.97,-3.83,-8.3


17.47166,-0.7,-3.68,-8.31


17.50131,-0.62,-3.62,-8.35


17.54058,-0.53,-3.58,-8.37


17.56391,-0.45,-3.55,-8.37


17.58989,-0.3,-3.5,-8.38


17.60175,-0.3,-3.5,-8.38


17.63194,-0.07,-3.39,-8.35


17.65097,0.12,-3.31,-8.34


