delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,-3.65,-1.19,-2.55


0.03999998,-2.86,-0.61,-4.86


0.1381,-2.84,-1.95,-3.99


0.2057403,-2.8,-2.2,-3.63


0.2227023,-2.67,-2.3,-3.53


0.237761,-2.67,-2.3,-3.53


0.2551244,-2.59,-2.35,-3.47


0.2717324,-2.59,-2.35,-3.47


0.2877231,-2.35,-2.27,-3.45


0.3043706,-2.18,-2.26,-3.41


0.3274837,-2.18,-2.26,-3.41


0.3487529,-2.01,-2.21,-3.42


0.3604939,-2.01,-2.21,-3.42


0.3776432,-1.62,-2.14,-3.47


0.3946522,-1.05,-2.12,-3.54


0.4125242,-1.05,-2.12,-3.54


0.4353669,-0.25,-2.12,-3.71


0.4489962,-0.25,-2.12,-3.71


0.4644327,0.47,-2.25,-3.76


0.4819525,0.47,-2.25,-3.76


0.5061193,0.91,-2.31,-3.76


0.5250803,1.02,-2.28,-3.78


0.5414342,1.02,-2.28,-3.78


0.5610985,1.17,-2.31,-3.77


0.5816519,1.26,-2.32,-3.8


0.5911731,1.26,-2.32,-3.8


0.6051183,1.28,-2.28,-3.76


0.6232945,1.28,-2.28,-3.76


0.6426606,1.34,-2.24,-3.78


0.6555213,1.34,-2.24,-3.78


0.6684079,1.28,-2.26,-3.8


0.6846393,1.28,-2.26,-3.8


0.7040481,1.3,-2.23,-3.8


0.7180784,1.3,-2.23,-3.8


0.7364051,1.37,-2.41,-3.8


0.7533706,1.37,-2.41,-3.8


0.7679486,1.36,-2.71,-3.8


0.787445,1.32,-2.91,-3.76


0.8005018,1.25,-3.15,-3.7


0.8139852,1.17,-3.41,-3.7


0.8292893,1.17,-3.41,-3.7


0.8507213,0.88,-3.89,-3.56


0.8635313,0.88,-3.89,-3.56


0.8852107,0.57,-4.34,-3.41


0.8990124,0.57,-4.34,-3.41


0.9193502,0.23,-4.49,-3.4


0.9328545,0.23,-4.49,-3.4


0.9551382,0.07,-4.49,-3.38


0.9735993,-0.17,-4.48,-3.38


0.989406,-0.17,-4.48,-3.38


1.001303,-0.7,-4.25,-3.28


1.020369,-0.7,-4.25,-3.28


1.051172,-1.18,-4.14,-3.19


1.060175,-1.97,-4.02,-3.01


1.075526,-1.97,-4.02,-3.01


1.091311,-2.8,-3.86,-2.81


1.117806,-3.32,-3.75,-2.72


1.144944,-4.7,-3.3,-2.46


1.166485,-4.7,-3.3,-2.46


1.180267,-5.71,-3.05,-2.27


1.193816,-5.71,-3.05,-2.27


1.216438,-6.22,-2.76,-2.15


1.230444,-6.22,-2.76,-2.15


1.25295,-6.22,-2.66,-2.15


1.26594,-6.14,-2.61,-2.16


1.285497,-6.14,-2.61,-2.16


1.305335,-5.97,-2.67,-2.18


1.317751,-5.97,-2.67,-2.18


1.333981,-5.41,-2.82,-2.32


1.355273,-5,-3.06,-2.43


1.369773,-5,-3.06,-2.43


1.389244,-4.95,-3.07,-2.44


1.402331,-4.95,-3.07,-2.44


1.417338,-5.04,-3.13,-2.4


1.432376,-5.04,-3.13,-2.4


1.453169,-5.36,-3.17,-2.26


1.466091,-5.36,-3.17,-2.26


1.48594,-5.89,-3.25,-2.08


1.504972,-5.89,-3.25,-2.08


1.521579,-6.37,-3.28,-1.96


1.543291,-6.49,-3.31,-1.93


1.563975,-6.49,-3.31,-1.93


1.576332,-6.68,-3.53,-1.91


1.594851,-6.79,-3.66,-1.88


1.611267,-6.79,-3.66,-1.88


1.633947,-7.07,-4.09,-1.79


1.644859,-7.07,-4.09,-1.79


1.661305,-8.09,-5.06,-1.41


1.68222,-8.09,-5.06,-1.41


1.69941,-9.18,-5.64,-1.04


1.720614,-9.81,-5.88,-0.82


1.734583,-9.81,-5.88,-0.82


1.755099,-11.48,-6.24,-0.26


1.767929,-11.48,-6.24,-0.26


1.787767,-13.48,-6.31,0.24


1.802784,-14.5,-6.27,0.47


1.822203,-15.34,-6.18,0.72


1.845011,-16.13,-6.15,0.95


1.858739,-16.13,-6.15,0.95


1.873569,-17.52,-6.11,1.28


1.884578,-17.52,-6.11,1.28


1.899483,-18.85,-6.06,1.5


1.914413,-18.85,-6.06,1.5


1.932873,-20.17,-6.03,1.72


1.953834,-20.17,-6.03,1.72


1.969742,-21.3,-6.07,1.96


1.989867,-22.75,-6.17,2.28


2.002713,-22.75,-6.17,2.28


2.024917,-23.55,-6.28,2.44


2.042916,-23.55,-6.28,2.44


2.062568,-23.55,-6.28,2.44


2.090465,-25.41,-6.82,2.86


2.112475,-27.08,-7.13,3.23


2.125473,-27.08,-7.13,3.23


2.141373,-29.1,-7.21,3.91


2.154732,-29.1,-7.21,3.91


2.167183,-30.88,-7.36,4.2


2.184482,-30.88,-7.36,4.2


2.206605,-32.47,-7.59,4.45


2.220732,-32.47,-7.59,4.45


2.242876,-33.03,-7.65,4.46


2.2601,-35.38,-7.52,4.63


2.279626,-35.38,-7.52,4.63


2.296407,-37.7,-7.12,4.83


2.309592,-37.7,-7.12,4.83


2.324535,-38.89,-6.84,4.86


2.340194,-38.89,-6.84,4.86


2.359792,-41.26,-6.19,5


2.382353,-43.37,-5.59,5.16


2.396207,-43.37,-5.59,5.16


2.40981,-45.21,-5.02,5.36


2.427817,-45.21,-5.02,5.36


2.450139,-45.93,-4.8,5.39


2.462471,-46.51,-4.62,5.45


2.478617,-46.92,-4.45,5.45


2.50147,-47.6,-4.23,5.5


2.514912,-47.6,-4.23,5.5


2.54027,-48.06,-4.06,5.59


2.563155,-48.46,-3.98,5.63


2.586057,-48.46,-3.98,5.63


2.596515,-48.56,-3.88,5.61


2.613908,-48.74,-3.82,5.65


2.640961,-48.74,-3.82,5.65


2.669196,-48.62,-3.77,5.58


2.693171,-48.46,-3.66,5.35


2.705281,-48.39,-3.57,5.25


2.727688,-48.39,-3.57,5.25


2.750343,-48.3,-3.53,5.2


2.763302,-48.03,-3.46,5.11


2.77861,-48.03,-3.46,5.11


2.802729,-47.9,-3.47,5.04


2.819155,-47.9,-3.47,5.04


2.84031,-47.71,-3.45,4.92


2.85801,-47.63,-3.48,4.98


2.876194,-47.63,-3.48,4.98


2.895231,-47.54,-3.51,4.94


2.905589,-47.54,-3.51,4.94


2.919115,-47.48,-3.52,4.94


2.934267,-47.48,-3.52,4.94


2.951478,-47.49,-3.54,5


2.967932,-47.49,-3.54,5


2.990279,-47.55,-3.61,5.06


3.004478,-47.6,-3.65,5.19


3.024151,-47.6,-3.65,5.19


3.041631,-47.57,-3.67,5.25


3.063823,-47.56,-3.71,5.31


3.083503,-47.54,-3.76,5.37


3.094869,-47.58,-3.84,5.54


3.108449,-47.58,-3.84,5.54


3.123383,-47.61,-4.06,5.93


3.145614,-47.61,-4.06,5.93


3.168947,-47.55,-4.28,6.22


3.185068,-47.56,-4.33,6.34


3.218317,-47.56,-4.44,6.5


3.239729,-47.56,-4.44,6.5


3.25117,-47.54,-4.49,6.54


3.274234,-47.54,-4.49,6.54


3.297001,-47.66,-4.52,6.64


3.314277,-47.72,-4.54,6.73


3.328143,-47.72,-4.54,6.73


3.346701,-47.72,-4.55,6.76


3.361144,-47.72,-4.55,6.76


3.376447,-47.73,-4.54,6.75


3.394988,-47.73,-4.54,6.75


3.410861,-47.85,-4.54,6.8


3.432218,-47.95,-4.5,6.84


3.444983,-47.95,-4.5,6.84


3.460233,-47.97,-4.5,6.83


3.47645,-47.97,-4.5,6.83


3.497971,-47.99,-4.49,6.83


3.518113,-48.02,-4.49,6.83


3.528672,-48.09,-4.48,6.85


3.549,-48.27,-4.42,6.9


3.573507,-48.49,-4.41,6.97


3.587991,-48.49,-4.41,6.97


3.60971,-48.71,-4.35,7.01


3.625782,-48.71,-4.35,7.01


3.643362,-48.79,-4.32,7


3.661869,-48.79,-4.32,7


3.681584,-48.92,-4.31,7.02


3.696236,-49.32,-4.19,7.16


3.7084,-49.32,-4.19,7.16


3.720203,-49.32,-4.19,7.16


3.737076,-49.38,-4.16,7.25


3.754562,-49.22,-4.27,7.28


3.770784,-49.22,-4.27,7.28


3.787488,-49.09,-4.35,7.26


3.807097,-49.09,-4.35,7.26


3.824447,-48.95,-4.43,7.2


3.84215,-48.99,-4.45,7.29


3.863212,-48.99,-4.45,7.29


3.879377,-49.03,-4.44,7.32


3.893576,-49.03,-4.44,7.32


3.910838,-49.03,-4.46,7.36


3.928314,-49.03,-4.46,7.36


3.945314,-48.86,-4.53,7.31


3.965638,-48.82,-4.55,7.3


3.979418,-48.82,-4.55,7.3


3.992784,-48.8,-4.53,7.3


4.006573,-48.8,-4.53,7.3


4.037096,-48.81,-4.52,7.32


4.049783,-48.81,-4.52,7.32


4.069161,-48.77,-4.54,7.25


4.089846,-48.74,-4.56,7.25


4.103687,-48.74,-4.56,7.25


4.124109,-48.74,-4.58,7.25


4.139019,-48.74,-4.58,7.25


4.167672,-48.78,-4.57,7.25


4.195149,-48.85,-4.57,7.31


4.213419,-48.88,-4.56,7.32


4.23601,-48.88,-4.56,7.32


4.256875,-49.04,-4.53,7.32


4.270331,-49.2,-4.49,7.36


4.297056,-49.37,-4.44,7.39


4.318604,-49.37,-4.44,7.39


4.330941,-49.92,-4.21,7.4


4.347651,-49.92,-4.21,7.4


4.369155,-50.39,-4.02,7.42


4.381513,-50.39,-4.02,7.42


4.404696,-50.62,-3.91,7.4


4.424229,-51.19,-3.66,7.43


4.438654,-51.19,-3.66,7.43


4.459815,-51.73,-3.45,7.51


4.476151,-52.27,-3.22,7.57


4.492814,-52.27,-3.22,7.57


4.514041,-52.67,-3.04,7.65


4.53428,-52.67,-3.04,7.65


4.547557,-52.85,-2.93,7.66


4.561144,-52.85,-2.93,7.66


4.573933,-52.91,-2.92,7.69


4.593542,-52.93,-2.88,7.68


