delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,-0.53,-0.14,1.76


0.1338392,-0.53,-0.14,1.76


0.2129554,-0.53,-0.14,1.76


0.2279426,-0.53,-0.14,1.76


0.2801989,-0.53,-0.14,1.76


0.3004891,-0.53,-0.14,1.76


0.3190978,-0.53,-0.14,1.76


0.340192,-0.52,-0.14,1.76


0.3656,-0.52,-0.14,1.76


0.3884625,-0.52,-0.14,1.76


0.4049687,-0.52,-0.14,1.76


0.4197322,-0.52,-0.14,1.76


0.4367568,-0.52,-0.14,1.76


0.4601488,-0.52,-0.14,1.76


0.4798265,-0.52,-0.14,1.76


0.4945085,-0.52,-0.14,1.76


0.5216383,-0.52,-0.14,1.76


0.5361949,-0.52,-0.14,1.76


0.5526456,-0.52,-0.14,1.76


0.5754204,-0.52,-0.13,1.76


0.5953786,-0.52,-0.13,1.76


0.6159201,-0.52,-0.13,1.76


0.6312845,-0.52,-0.13,1.76


0.6489834,-0.52,-0.13,1.76


0.6698346,-0.53,-0.13,1.76


0.6848744,-0.53,-0.13,1.76


0.7032856,-0.52,-0.13,1.76


0.7178258,-0.52,-0.13,1.76


0.733937,-0.52,-0.13,1.76


0.7529451,-0.52,-0.13,1.76


0.7678275,-0.52,-0.13,1.76


0.7963639,-0.53,-0.13,1.76


0.8071781,-0.53,-0.13,1.76


0.829788,-0.53,-0.13,1.76


0.8534417,-0.53,-0.13,1.76


0.8668991,-0.53,-0.13,1.76


0.8850492,-0.53,-0.13,1.76


0.9081137,-0.52,-0.13,1.76


0.9225011,-0.52,-0.13,1.76


0.937439,-0.53,-0.13,1.76


0.9609671,-0.53,-0.13,1.76


0.9800774,-0.53,-0.13,1.76


0.9988549,-0.52,-0.13,1.76


1.013492,-0.52,-0.13,1.76


1.03695,-0.53,-0.13,1.76


1.061205,-0.53,-0.13,1.76


1.07421,-0.53,-0.13,1.76


1.104091,-0.53,-0.13,1.76


1.131189,-0.53,-0.13,1.76


1.144126,-0.53,-0.13,1.76


1.160519,-0.53,-0.13,1.76


1.17779,-0.53,-0.13,1.76


1.197175,-0.53,-0.13,1.76


1.216847,-0.53,-0.13,1.76


1.237284,-0.53,-0.13,1.77


1.253611,-0.53,-0.13,1.77


1.26803,-0.53,-0.13,1.77


1.286134,-0.53,-0.13,1.77


1.308744,-0.53,-0.13,1.77


1.328362,-0.53,-0.13,1.77


