delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,-0.44,-0.27,22.58


0.1488201,-0.44,-0.27,22.74


0.2175019,-0.45,-0.27,22.8


0.2372942,-0.45,-0.27,22.8


0.2568534,-0.45,-0.27,22.84


0.2750311,-0.45,-0.27,22.88


0.2932697,-0.45,-0.27,22.88


0.3266418,-0.45,-0.27,22.92


0.3415922,-0.45,-0.27,22.94


0.3577192,-0.45,-0.27,22.94


0.3790522,-0.45,-0.27,22.98


0.3923293,-0.45,-0.27,23.02


0.4068305,-0.45,-0.27,23.02


0.4250592,-0.45,-0.27,23.06


0.4434594,-0.45,-0.27,23.06


0.4683626,-0.45,-0.27,23.1


0.4774607,-0.45,-0.27,23.1


0.4936407,-0.45,-0.27,23.12


0.5131439,-0.45,-0.27,23.16


0.5318351,-0.45,-0.27,23.16


0.5523574,-0.45,-0.27,23.2


0.5692181,-0.45,-0.27,23.22


0.5896436,-0.45,-0.27,23.24


0.6088768,-0.45,-0.27,23.28


0.6241142,-0.45,-0.27,23.28


0.6447455,-0.45,-0.27,23.3


0.6632437,-0.45,-0.27,23.34


0.6770921,-0.45,-0.27,23.34


0.6942459,-0.45,-0.27,23.38


0.7089818,-0.45,-0.27,23.38


0.7289585,-0.45,-0.27,23.4


0.7444528,-0.45,-0.27,23.4


0.7582631,-0.45,-0.27,23.44


0.778389,-0.45,-0.27,23.48


0.7929248,-0.45,-0.27,23.48


0.8081164,-0.45,-0.28,23.5


0.8302026,-0.45,-0.28,23.52


0.8475946,-0.45,-0.28,23.56


0.8646788,-0.45,-0.28,23.56


0.8828689,-0.46,-0.28,23.6


0.9034898,-0.45,-0.28,23.62


0.9196818,-0.45,-0.28,23.62


0.9386254,-0.45,-0.28,23.66


0.9585448,-0.45,-0.28,23.66


0.9767982,-0.45,-0.28,23.7


0.9943459,-0.45,-0.28,23.72


1.009185,-0.45,-0.28,23.72


1.031708,-0.45,-0.28,23.74


1.05654,-0.45,-0.28,23.8


1.071612,-0.45,-0.28,23.8


1.096372,-0.45,-0.27,23.84


1.11998,-0.45,-0.28,23.88


1.151389,-0.45,-0.28,23.92


1.182639,-0.45,-0.28,23.96


1.203164,-0.45,-0.28,24


1.22228,-0.45,-0.28,24


1.247992,-0.45,-0.27,24.02


1.266613,-0.45,-0.27,24.06


1.281865,-0.45,-0.27,24.06


1.308405,-0.45,-0.28,24.1


