delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,3.15,0.18,16.61


0.03999998,-9.05,1.12,8.05


0.1667037,-9.09,1.22,8.08


0.2774777,-8.44,0.76,8.11


0.2947842,-8.44,0.76,8.11


0.3194577,-8.22,0.71,8.19


0.3446573,-7.98,0.74,8.36


0.3584634,-7.81,0.91,8.58


0.3836239,-7.81,0.91,8.58


0.3984619,-7.71,1,8.7


0.4191305,-7.63,1.2,8.78


0.4377865,-7.63,1.2,8.78


0.4590821,-7.48,1.59,8.83


0.473433,-7.48,1.59,8.83


0.4913588,-7.46,1.71,8.99


0.5079356,-7.48,1.89,9.15


0.5209449,-7.48,1.89,9.15


0.5454047,-7.52,1.9,9.26


0.5578617,-7.52,1.9,9.26


0.5723585,-7.61,1.72,9.54


0.5917825,-7.61,1.72,9.54


0.6080679,-7.82,1.5,9.85


0.6267062,-8.35,1.24,10.28


0.641322,-8.35,1.24,10.28


0.6609501,-8.79,1.11,10.69


0.6736652,-8.79,1.11,10.69


0.6881999,-8.82,0.99,10.89


0.7084687,-8.82,0.99,10.89


0.7249488,-8.34,0.57,11.09


0.7377799,-8.34,0.57,11.09


0.7579885,-6.67,-0.27,11.11


0.7721615,-6.67,-0.27,11.11


0.7963791,-4.44,-1.07,10.7


0.8089939,-2.27,-1.82,10.27


0.8230291,-2.27,-1.82,10.27


0.8412806,-1.32,-2.24,10.18


0.8625936,-1.32,-2.24,10.18


0.8753285,0.03,-2.98,10.13


0.8888566,0.03,-2.98,10.13


0.9084808,0.93,-3.58,10.25


0.924539,0.93,-3.58,10.25


0.9461983,1.5,-4.19,10.44


0.9576946,1.79,-4.64,10.69


0.9716273,1.79,-4.64,10.69


0.9883272,1.97,-4.87,10.79


1.012038,1.97,-4.87,10.79


1.024638,2.59,-5.29,10.69


1.046435,3.56,-5.84,10.51


