delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,-0.58,-0.37,0.31


0.03999998,-0.44,0.42,-5.52


0.1425765,-0.42,0.41,-5.47


0.2031764,-0.4,0.41,-5.44


0.2195788,-0.4,0.41,-5.44


0.2520955,-0.39,0.41,-5.44


0.267941,-0.38,0.41,-5.43


0.284218,-0.38,0.41,-5.43


0.3020715,-0.35,0.42,-5.43


0.3215107,-0.34,0.44,-5.43


0.3392482,-0.34,0.44,-5.43


0.3551375,-0.36,0.48,-5.4


0.3883416,-0.39,0.51,-5.38


0.4008807,-0.39,0.51,-5.38


0.4157588,-0.44,0.57,-5.37


0.4313157,-0.44,0.57,-5.37


0.4489638,-0.51,0.68,-5.34


0.4658509,-0.56,0.76,-5.31


0.4861909,-0.56,0.76,-5.31


0.4990121,-0.62,0.86,-5.26


0.5125005,-0.62,0.86,-5.26


0.5255235,-0.6,0.93,-5.24


0.54229,-0.6,0.93,-5.24


0.5628924,-0.55,0.95,-5.24


0.5893593,-0.52,1.04,-5.24


0.6003388,-0.52,1.04,-5.24


0.6151924,-0.52,1.15,-5.24


0.6325321,-0.52,1.15,-5.24


0.6490643,-0.55,1.49,-5.29


0.665219,-0.55,1.49,-5.29


0.687284,-0.61,2.39,-5.38


0.6996241,-0.61,2.39,-5.38


0.7105906,-0.68,3.2,-5.42


0.72292,-0.68,3.2,-5.42


0.7402449,-1.08,6.06,-5.45


0.7577711,-1.08,6.06,-5.45


0.7756826,-1.8,9.33,-5.63


0.8003835,-2.46,12.19,-5.8


0.8133657,-2.46,12.19,-5.8


0.8292539,-3.03,14.59,-5.94


0.8483184,-3.03,14.59,-5.94


0.8669407,-3.4,16.28,-6.05


0.8804226,-3.4,16.28,-6.05


0.893527,-3.35,16.57,-6.06


0.9024756,-3.35,16.57,-6.06


0.920223,-3.02,16.76,-6.09


0.9396616,-3.02,16.76,-6.09


0.9573231,-2.87,16.65,-6.1


0.971906,-2.87,16.65,-6.1


0.987045,-2.67,15.91,-6.18


1.014182,-2.59,13.64,-6.39


1.029556,-2.59,13.64,-6.39


1.065426,-2.97,6.84,-6.65


1.078234,-2.97,6.84,-6.65


1.09123,-2.97,6.84,-6.65


1.106919,-3.01,3.75,-6.6


1.130207,-1.48,-7.41,-6.32


1.163949,-0.19,-13.33,-5.84


1.187812,0.55,-15.81,-5.68


1.215026,0.83,-16.23,-5.68


1.229641,0.83,-16.23,-5.68


1.249143,1.03,-16.22,-5.56


1.266688,1.03,-16.22,-5.56


1.280925,0.92,-15.49,-5.42


1.300415,0.92,-15.49,-5.42


1.319226,0.69,-14.45,-5.25


1.331504,0.69,-14.45,-5.25


1.345537,0.37,-13.01,-5.15


1.35905,0.37,-13.01,-5.15


1.37296,0.11,-12.06,-5.03


1.388213,0.11,-12.06,-5.03


1.429263,-1.49,-4.84,-4.1


1.44921,-1.49,-4.84,-4.1


1.464795,-2.01,-2.34,-3.76


1.482767,-2.01,-2.34,-3.76


1.495883,-2.66,3.23,-3.11


1.505808,-2.66,3.23,-3.11


1.522823,-2.76,4.83,-3.05


1.539674,-2.76,4.83,-3.05


1.566298,-2.95,6.96,-3.02


1.581553,-3.14,8.01,-2.92


1.600691,-3.14,8.01,-2.92


1.624191,-3.35,8.86,-2.79


1.636005,-3.61,9.1,-2.7


1.649305,-3.61,9.1,-2.7


1.664316,-3.61,9.1,-2.7


1.678259,-3.61,9.1,-2.7


1.689728,-3.61,9.1,-2.7


1.708065,-4.3,8.73,-2.67


1.724029,-4.77,8.34,-2.6


1.744177,-5.5,7.67,-2.52


