delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,-0.38,-0.14,2.45


0.03999998,-0.39,-0.14,2.46


0.1123374,-0.39,-0.14,2.46


0.1709839,-0.39,-0.14,2.46


0.1795472,-0.39,-0.14,2.46


0.1934096,-0.39,-0.14,2.46


0.2070109,-0.39,-0.14,2.46


0.2218473,-0.39,-0.14,2.46


0.2445624,-0.39,-0.14,2.46


0.2657926,-0.39,-0.14,2.46


0.2784672,-0.39,-0.14,2.46


0.2931003,-0.39,-0.14,2.46


0.308787,-0.39,-0.14,2.46


0.3277272,-0.39,-0.14,2.46


0.3467626,-0.39,-0.14,2.46


0.3648588,-0.39,-0.14,2.46


0.3832618,-0.39,-0.14,2.46


0.3956165,-0.39,-0.14,2.46


0.4117057,-0.39,-0.15,2.46


0.4328141,-0.39,-0.15,2.46


0.4457964,-0.39,-0.15,2.46


0.4618852,-0.39,-0.15,2.46


0.4812627,-0.39,-0.15,2.46


0.5019281,-0.39,-0.15,2.46


0.5117479,-0.39,-0.15,2.46


0.5259377,-0.39,-0.15,2.46


0.5436481,-0.39,-0.15,2.46


0.5589581,-0.39,-0.15,2.46


0.5746551,-0.39,-0.15,2.46


0.5850409,-0.39,-0.15,2.46


0.6002354,-0.39,-0.15,2.46


0.6151429,-0.39,-0.15,2.46


0.6347947,-0.39,-0.15,2.46


0.6528072,-0.39,-0.15,2.46


0.6710131,-0.39,-0.15,2.46


0.684848,-0.39,-0.15,2.46


0.7039577,-0.39,-0.15,2.46


0.7194392,-0.39,-0.15,2.46


0.7446632,-0.39,-0.15,2.46


0.7636122,-0.39,-0.15,2.46


0.7848464,-0.39,-0.15,2.46


0.7954907,-0.39,-0.15,2.46


0.8130031,-0.39,-0.15,2.46


0.8405203,-0.39,-0.15,2.46


0.8687021,-0.39,-0.15,2.47


0.8840778,-0.39,-0.15,2.47


0.8954533,-0.39,-0.15,2.46


0.9151402,-0.39,-0.15,2.46


