delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,-8.3,-5.33,-8.99


0.2862081,-8.3,-5.33,-8.99


0.3816734,-8.3,-5.33,-9


0.414578,-8.3,-5.33,-9


0.4445758,-8.3,-5.34,-9


0.4645758,-8.3,-5.33,-9


0.4968473,-8.3,-5.34,-9.01


0.5337633,-8.3,-5.34,-9.01


0.5698239,-8.3,-5.34,-9.01


0.5953771,-8.3,-5.34,-9.01


0.6240494,-8.3,-5.34,-9.01


0.6524147,-8.3,-5.33,-9


0.6810501,-8.3,-5.34,-9


0.7073849,-8.31,-5.34,-9


0.7333348,-8.31,-5.34,-9


0.7671906,-8.3,-5.34,-9.01


0.7917362,-8.3,-5.34,-9


0.8209227,-8.3,-5.34,-9


0.8485934,-8.3,-5.34,-9


0.8752394,-8.3,-5.34,-9


0.9012983,-8.3,-5.34,-9


0.9340343,-8.3,-5.34,-9


0.9615967,-8.3,-5.34,-9.01


0.9867352,-8.3,-5.34,-9.01


1.012184,-8.3,-5.34,-9.01


1.036512,-8.3,-5.34,-9.01


1.075925,-8.3,-5.34,-9.01


1.106067,-8.31,-5.34,-9.01


1.142053,-8.3,-5.34,-9.01


1.208089,-8.3,-5.34,-9.01


1.264441,-8.3,-5.34,-9.01


1.316943,-8.3,-5.34,-9.01


1.346741,-8.3,-5.34,-9.01


1.373414,-8.3,-5.34,-9.01


1.400583,-8.3,-5.34,-9.01


1.431021,-8.3,-5.34,-9.02


1.462577,-8.3,-5.34,-9.02


1.490383,-8.3,-5.34,-9.02


1.515376,-8.3,-5.34,-9.02


1.539444,-8.31,-5.35,-9.01


1.5681,-8.31,-5.35,-9.02


1.597958,-8.31,-5.34,-9.02


1.621409,-8.31,-5.35,-9.02


1.647167,-8.31,-5.35,-9.02


1.668533,-8.31,-5.35,-9.02


1.706317,-8.31,-5.35,-9.02


1.728912,-8.31,-5.35,-9.02


1.751576,-8.3,-5.34,-9.03


1.774244,-8.3,-5.34,-9.03


1.798201,-8.3,-5.34,-9.02


1.820765,-8.3,-5.34,-9.02


1.841156,-8.3,-5.34,-9.02


1.864937,-8.3,-5.34,-9.02


1.886431,-8.3,-5.34,-9.02


1.903341,-8.3,-5.34,-9.02


1.934453,-8.31,-5.35,-9.02


1.965343,-8.31,-5.35,-9.03


1.989604,-8.31,-5.34,-9.03


2.019556,-8.31,-5.35,-9.03


