delta time, euler x , euler y , euler z

1.670904,0.41,-2.98,55.47


1.691545,0.41,-2.98,55.47


1.718221,0.14,-2.97,55.5


1.73997,-0.11,-3.01,55.53


1.770848,-0.48,-3.01,55.56


1.789988,-0.79,-2.99,55.57


1.813194,-0.79,-2.99,55.57


1.836631,-0.91,-2.98,55.59


1.85629,-1.26,-2.95,55.63


1.881728,-1.59,-2.9,55.67


1.905418,-1.83,-2.82,55.71


1.926946,-1.83,-2.82,55.71


1.953428,-1.89,-2.78,55.74


1.975678,-1.83,-2.76,55.73


2.003,-1.67,-2.79,55.72


2.023593,-1.58,-2.79,55.73


2.054168,-1.26,-2.8,55.68


2.076031,-1.13,-2.77,55.68


2.116846,-0.68,-2.76,55.65


2.153491,-0.17,-2.8,55.63


2.173077,-0.17,-2.8,55.63


2.198778,0.31,-2.83,55.6


2.222744,0.56,-2.87,55.62


2.248004,0.67,-2.92,55.61


2.269725,0.67,-2.92,55.61


2.294246,0.63,-2.95,55.62


2.318364,0.53,-2.98,55.64


2.348081,0.35,-3,55.67


2.373556,0.17,-3.01,55.71


2.40098,-0.05,-3.02,55.77


2.426371,-0.16,-3.03,55.79


2.459804,-0.25,-3.02,55.79


2.49608,-0.34,-3.05,55.82


2.530545,-0.31,-3.06,55.79


2.564485,-0.24,-3.02,55.78


2.589819,-0.24,-3.02,55.78


2.617624,-0.18,-3.06,55.79


2.644756,-0.13,-3.05,55.79


2.67448,-0.13,-3.02,55.8


2.701738,-0.11,-2.99,55.82


2.72493,-0.08,-2.99,55.8


2.751811,-0.05,-3.02,55.81


2.767821,-0.05,-3.02,55.81


2.787083,-0.03,-3.03,55.82


2.809231,0.05,-2.99,55.8


2.832686,0.05,-2.99,55.8


2.854593,0.11,-2.98,55.8


2.874679,0.13,-2.96,55.8


2.90214,0.15,-2.95,55.79


2.922381,0.15,-2.95,55.79


2.945287,0.16,-2.93,55.77


2.972003,0.22,-2.92,55.79


3.025007,0.29,-2.89,55.78


3.057266,0.3,-2.88,55.77


3.095696,0.35,-2.85,55.76


3.135237,0.42,-2.79,55.72


3.160168,0.42,-2.79,55.72


3.182251,0.45,-2.78,55.71


3.204551,0.49,-2.75,55.69


3.223327,0.52,-2.76,55.68


3.247934,0.54,-2.76,55.68


3.271552,0.6,-2.78,55.68


3.301596,0.67,-2.79,55.68


3.324691,0.71,-2.8,55.69


3.34598,0.75,-2.83,55.7


3.367033,0.75,-2.83,55.7


3.386731,0.83,-2.84,55.72


3.401388,0.83,-2.84,55.72


3.444862,0.94,-2.89,55.77


3.46645,0.94,-2.89,55.77


3.477325,0.94,-2.89,55.77


3.494936,1,-2.88,55.78


3.516493,1,-2.88,55.78


3.53814,0.95,-2.93,55.81


3.571338,0.94,-2.92,55.78


3.591105,0.87,-2.92,55.8


3.606993,0.87,-2.92,55.8


3.629376,0.77,-2.93,55.81


3.647867,0.43,-2.93,55.86


3.665412,0.43,-2.93,55.86


3.686534,-0.22,-2.79,55.95


3.710585,-1.04,-2.63,56.01


3.729828,-1.04,-2.63,56.01


3.751582,-1.9,-2.44,56.03


3.771529,-2.26,-2.34,56.04


3.795196,-2.87,-2.18,56


3.814999,-2.87,-2.18,56


3.837889,-3.49,-2.01,55.95


3.857462,-4.14,-1.8,55.91


3.878677,-4.14,-1.8,55.91


3.901572,-4.75,-1.51,55.84


3.922679,-5.04,-1.42,55.81


3.93805,-5.04,-1.42,55.81


3.962019,-5.63,-1.25,55.88


3.978228,-6.17,-1.22,55.96


4.001445,-6.17,-1.22,55.96


4.022417,-6.64,-1.25,56.02


4.037596,-6.94,-1.29,56.04


4.075452,-7.07,-1.35,56.06


4.111474,-7.34,-1.46,56.14


4.126481,-7.52,-1.54,56.17


4.148399,-7.52,-1.54,56.17


4.168548,-7.69,-1.6,56.24


4.181223,-7.69,-1.6,56.24


4.20787,-7.79,-1.68,56.28


4.232903,-7.82,-1.72,56.31


4.255841,-7.93,-1.83,56.37


4.270537,-7.93,-1.83,56.37


4.298004,-8.12,-1.93,56.43


4.319444,-8.33,-2.02,56.49


4.339198,-8.48,-2.1,56.52


4.365231,-8.57,-2.11,56.53


4.382751,-8.57,-2.11,56.53


4.403982,-8.74,-2.2,56.57


4.417722,-8.74,-2.2,56.57


4.445695,-8.92,-2.29,56.63


4.46828,-9.02,-2.34,56.67


4.487844,-9.02,-2.34,56.67


4.501801,-9.11,-2.4,56.7


4.524346,-9.17,-2.44,56.72


4.547266,-9.22,-2.47,56.74


4.562962,-9.22,-2.47,56.74


4.587289,-9.37,-2.57,56.81


4.611876,-9.38,-2.59,56.82


4.634364,-9.42,-2.6,56.86


4.657412,-9.42,-2.6,56.86


4.695238,-9.4,-2.61,56.89


4.728726,-9.42,-2.63,56.89


4.762147,-9.47,-2.67,56.92


4.780473,-9.47,-2.67,56.92


4.798935,-9.53,-2.71,56.93


4.811925,-9.53,-2.71,56.93


4.837923,-9.54,-2.72,56.93


4.862977,-9.58,-2.75,56.95


4.879611,-9.59,-2.76,56.99


4.895691,-9.59,-2.76,56.99


4.913283,-9.64,-2.77,57.02


4.93454,-9.64,-2.77,57.02


4.954863,-9.67,-2.79,57.05


4.977598,-9.72,-2.81,57.06


4.99978,-9.77,-2.84,57.07


5.01995,-9.77,-2.84,57.07


5.033051,-9.88,-2.88,57.11


5.055204,-9.88,-2.88,57.12


5.079573,-9.88,-2.88,57.12


5.099889,-9.88,-2.9,57.12


5.122758,-9.91,-2.91,57.14


5.137041,-9.91,-2.91,57.14


5.161943,-9.93,-2.93,57.16


5.186508,-9.92,-2.93,57.18


5.219985,-9.91,-2.94,57.22


5.258808,-9.84,-2.91,57.23


5.278343,-9.8,-2.91,57.22


5.301276,-9.79,-2.93,57.23


5.322999,-9.79,-2.93,57.23


5.33637,-9.87,-2.94,57.25


5.362163,-9.91,-2.94,57.26


5.385617,-9.94,-2.94,57.28


5.401168,-9.94,-2.94,57.29


5.421157,-9.95,-2.95,57.3


5.440719,-9.95,-2.95,57.3


5.463497,-9.98,-2.97,57.31


5.483579,-9.97,-2.98,57.3


5.503154,-9.97,-2.98,57.3


5.519846,-9.99,-2.99,57.29


5.544608,-10,-3,57.3


5.570107,-10.02,-2.99,57.31


5.590323,-10.02,-2.99,57.31


5.605134,-10.02,-2.99,57.32


5.646282,-10.06,-3.01,57.37


5.681293,-10.06,-3.03,57.38


5.712773,-10.07,-3.02,57.41


5.744674,-10.01,-3.02,57.44


5.770867,-10.01,-3.02,57.44


5.793788,-9.99,-3.06,57.46


5.815573,-9.98,-3.13,57.51


5.838317,-9.95,-3.12,57.51


5.858953,-9.95,-3.12,57.51


5.881464,-9.91,-3.11,57.5


5.907228,-9.91,-3.11,57.5


5.93434,-9.91,-3.1,57.52


5.95748,-9.86,-3.12,57.53


5.985333,-9.84,-3.12,57.52


6.007801,-9.8,-3.11,57.51


6.033918,-9.78,-3.1,57.51


6.057966,-9.74,-3.11,57.5


6.082185,-9.78,-3.14,57.5


6.108091,-9.8,-3.15,57.51


6.125489,-9.8,-3.15,57.51


6.146261,-9.77,-3.16,57.53


6.172786,-9.77,-3.15,57.53


6.212852,-9.7,-3.13,57.54


6.25347,-9.42,-3.18,57.52


6.274395,-9.42,-3.18,57.52


6.292153,-9.23,-3.2,57.47


6.337289,-9.17,-3.19,57.46


6.348967,-9.1,-3.17,57.43


6.400922,-9.04,-3.14,57.43


6.438733,-8.87,-3.1,57.44


6.475501,-8.74,-3.07,57.44


6.511497,-8.72,-3.08,57.43


6.526918,-8.7,-3.08,57.42


6.548821,-8.7,-3.08,57.42


6.570123,-8.73,-3.09,57.45


6.583357,-8.73,-3.09,57.45


6.623619,-8.69,-3.06,57.43


6.659762,-8.65,-3.05,57.42


6.682463,-8.65,-3.04,57.42


6.71986,-8.65,-3.04,57.43


6.751932,-8.63,-3.03,57.44


6.771561,-8.63,-3.03,57.44


6.789809,-8.63,-3.03,57.44


6.81679,-8.65,-2.99,57.43


6.84345,-8.63,-2.99,57.42


6.864709,-8.62,-3.01,57.42


6.893535,-8.62,-2.99,57.41


6.910764,-8.62,-2.99,57.41


6.936368,-8.65,-2.99,57.43


6.959355,-8.67,-2.96,57.43


7.004123,-8.62,-2.95,57.45


7.02761,-8.62,-2.95,57.45


7.054032,-8.67,-2.92,57.44


7.079204,-8.66,-2.92,57.43


7.102341,-8.71,-2.91,57.42


7.124404,-8.82,-2.88,57.44


7.144253,-8.82,-2.88,57.44


7.169928,-8.95,-2.88,57.45


7.209196,-9.11,-2.89,57.43


7.244534,-9.2,-2.88,57.44


7.263582,-9.61,-2.82,57.49


7.284573,-10.18,-2.8,57.49


7.303868,-10.18,-2.8,57.49


7.317195,-10.76,-2.88,57.49


7.342607,-11.76,-3.23,57.62


7.3654,-12.28,-3.38,57.63


7.387147,-12.28,-3.38,57.63


7.408333,-12.89,-3.69,57.8


7.422702,-12.89,-3.69,57.8


7.448676,-13.37,-3.94,58.02


7.468602,-13.66,-4.09,58.19


7.483132,-13.66,-4.09,58.19


7.504801,-13.75,-4.16,58.26


7.526038,-13.84,-4.2,58.3


7.549176,-14.03,-4.23,58.3


7.56879,-14.03,-4.23,58.3


7.591877,-14.08,-4.29,58.26


7.610518,-14.29,-4.39,58.24


7.634145,-14.29,-4.39,58.24


7.672879,-14.41,-4.62,58.27


7.7072,-14.55,-4.73,58.33


7.747087,-14.73,-4.75,58.31


7.766305,-14.8,-4.8,58.3


7.781197,-14.8,-4.8,58.3


7.802146,-14.89,-4.85,58.28


7.823474,-15.01,-4.87,58.24


7.835669,-15.01,-4.87,58.24


7.85991,-15.22,-4.88,58.16


7.881582,-15.37,-4.91,58.14


7.902737,-15.37,-4.91,58.14


7.924544,-15.59,-4.96,58.13


7.939315,-15.87,-5.02,58.12


7.961024,-15.87,-5.02,58.12


7.983355,-16.1,-5.01,58.1


8.004982,-16.71,-5.01,58.03


8.018072,-16.71,-5.01,58.03


8.04207,-17.69,-5.07,58.13


8.066093,-19.41,-5.23,58.18


8.086613,-19.41,-5.23,58.18


8.101491,-21.6,-5.53,58.45


8.125866,-22.56,-5.72,58.68


8.146745,-24.17,-5.91,59.05


8.182137,-25.54,-6.04,59.45


8.215372,-26.45,-6.11,59.71


8.232899,-26.45,-6.11,59.71


8.252995,-27.01,-6.08,59.9


8.273902,-27.05,-6,59.93


8.289127,-27.05,-6,59.93


8.316438,-26.91,-5.93,59.81


8.339071,-26.69,-5.82,59.62


8.352046,-26.69,-5.82,59.62


8.376128,-26.44,-5.69,59.47


8.399528,-25.97,-5.42,59.32


8.418727,-25.6,-5.21,59.22


8.438783,-25.6,-5.21,59.22


8.454173,-24.92,-4.64,59.07


8.477144,-24.62,-4.03,58.97


8.49946,-24.62,-4.03,58.97


8.521677,-24.46,-3.63,58.89


8.543252,-24.54,-3.42,58.86


8.555836,-24.54,-3.42,58.86


8.578052,-24.64,-3.36,58.87


8.599188,-24.74,-3.26,58.78


8.622724,-24.74,-3.26,58.78


8.644622,-25.01,-3.15,58.75


8.681581,-25.38,-2.95,58.64


8.713914,-26.13,-2.55,58.42


8.7328,-26.13,-2.55,58.42


8.763119,-27.22,-2.36,58.34


8.787171,-28.76,-2.11,58.28


8.811329,-30.77,-2.14,58.59


8.834979,-30.77,-2.14,58.59


8.860614,-32.67,-2.37,59.1


8.885017,-33.45,-2.61,59.41


8.909919,-34.66,-3.23,60.1


8.933001,-35.41,-3.58,60.4


8.963393,-35.57,-3.45,60.41


8.991391,-35.48,-3.15,60.15


9.012753,-35.48,-3.15,60.15


9.033387,-35.39,-3,59.95


9.056671,-35.14,-2.89,59.52


9.077397,-35.04,-2.96,59.14


9.091768,-35.04,-2.96,59.14


9.123966,-35.03,-3.11,58.92


9.173843,-35.03,-3.11,58.92


9.218709,-35.45,-3.6,58.87


9.241101,-35.93,-3.82,59.14


9.259976,-36.64,-4.22,59.46


9.28323,-38.44,-5.53,60.46


9.306227,-38.44,-5.53,60.46


9.326759,-39.53,-6.5,61.11


9.341559,-39.53,-6.5,61.11


9.366818,-41.7,-8.7,62.42


9.386896,-43.61,-10.52,63.63


9.402171,-43.61,-10.52,63.63


9.422832,-45.07,-11.42,64.34


9.445685,-46.15,-11.69,64.86


9.468775,-46.42,-11.62,64.9


9.490521,-46.42,-11.62,64.9


9.50451,-46.44,-11.23,64.85


9.529613,-46.26,-10.66,64.74


9.553539,-46.15,-10.42,64.64


9.569539,-46,-10.25,64.59


9.592332,-45.88,-10.13,64.46


9.617167,-45.84,-10.1,64.41


9.638741,-45.84,-10.1,64.41


9.675838,-46.17,-10.01,64.34


9.715961,-46.29,-9.89,64.36


9.731203,-46.29,-9.89,64.36


9.753315,-46.44,-9.76,64.34


9.773934,-46.47,-9.73,64.35


9.805787,-46.57,-9.62,64.34


9.841322,-46.79,-9.5,64.41


9.863987,-46.93,-9.44,64.44


9.886684,-47.18,-9.31,64.34


9.909882,-47.18,-9.31,64.34


9.932473,-47.29,-9.28,64.34


9.951369,-47.35,-9.17,64.33


9.973008,-47.35,-9.17,64.33


9.992616,-47.38,-9.12,64.21


10.01133,-47.39,-8.95,64.06


10.03108,-47.39,-8.95,64.06


10.05567,-47.25,-8.43,63.89


10.07394,-47.15,-8.13,63.86


10.08771,-47.15,-8.13,63.86


10.13186,-47.1,-6.93,63.53


10.16837,-47.12,-6.57,63.39


10.18664,-47.12,-6.4,63.18


10.20656,-47.12,-6.4,63.18


10.22931,-47.11,-6.33,63.05


10.24899,-47.17,-6.13,62.7


10.2697,-47.17,-6.13,62.7


10.28914,-46.97,-5.87,62.28


10.30361,-46.97,-5.87,62.28


10.32712,-44.83,-5.3,60.95


10.3487,-44.91,-5.04,61.02


10.3722,-44.78,-4.92,60.98


10.39215,-44.78,-4.92,60.98


10.40677,-44.47,-4.98,60.93


10.42898,-43.94,-4.79,60.84


10.44923,-43.94,-4.79,60.84


10.47309,-43.92,-4.35,60.81


10.48977,-43.96,-3.86,60.83


10.50673,-43.96,-3.86,60.83


10.52969,-43.83,-3.6,60.85


10.55329,-43.44,-2.96,60.58


10.56925,-43.44,-2.96,60.58


10.59032,-43.34,-2.43,60.29


10.61199,-43.73,-1.88,60.13


10.65269,-44.31,-1.62,59.93


10.68639,-44.64,-1.65,59.99


10.7054,-45.55,-1.77,60.04


10.72988,-46.73,-1.91,59.97


10.76816,-47.66,-2.07,60.12


10.80132,-48.41,-2.27,60.14


10.81975,-48.81,-2.39,60.13


10.83662,-48.81,-2.39,60.13


10.85606,-49.61,-2.53,59.95


10.87059,-49.61,-2.53,59.95


10.89289,-50.25,-2.68,59.93


10.913,-50.55,-2.78,59.9


10.93569,-50.9,-2.88,59.91


10.95482,-50.9,-2.88,59.91


10.96983,-51.03,-2.93,59.9


10.99014,-51.03,-2.93,59.9


11.01033,-51.59,-2.99,59.86


11.03082,-52.33,-3.04,59.71


11.05409,-52.66,-3.11,59.6


11.08957,-53.51,-3.17,59.59


11.11959,-53.69,-3.22,59.61


11.13525,-53.69,-3.22,59.61


11.15612,-54.17,-3.24,59.58


11.17856,-54.4,-3.27,59.54


11.19562,-54.59,-3.29,59.53


11.21953,-54.71,-3.34,59.53


11.24051,-54.43,-3.46,59.63


11.25387,-54.43,-3.46,59.63


11.27719,-54.32,-3.52,59.64


11.30234,-54.02,-3.63,59.58


11.32128,-54.02,-3.63,59.58


11.34352,-53.82,-3.66,59.66


11.3566,-53.66,-3.68,59.73


11.38018,-53.66,-3.68,59.73


11.40327,-53.7,-3.6,59.86


11.42343,-53.64,-3.63,59.92


11.43828,-53.64,-3.63,59.92


11.46243,-53.42,-3.69,60


11.48297,-53.14,-3.74,60.03


11.50717,-52.63,-3.82,60.12


11.52123,-52.63,-3.82,60.12


11.54206,-52.09,-3.88,60.17


11.56331,-52.09,-3.88,60.17


11.5854,-51.92,-3.9,60.15


11.60858,-51.64,-3.94,60.2


11.63182,-51.36,-4,60.2


11.64803,-51.36,-4,60.2


11.6854,-51.07,-4.16,60.25


11.71895,-51.06,-4.13,60.3


11.75136,-50.95,-4.19,60.31


11.78524,-50.96,-4.21,60.36


11.80091,-50.96,-4.21,60.36


11.82437,-51.08,-4.16,60.4


11.84089,-51.15,-4.13,60.42


11.85561,-51.15,-4.13,60.42


11.87876,-51.09,-4.16,60.43


11.89944,-51.03,-4.22,60.44


11.92172,-51.03,-4.22,60.44


11.94289,-51.15,-4.19,60.5


11.9562,-51.13,-4.2,60.46


11.98055,-51.13,-4.2,60.46


12.00361,-51.14,-4.19,60.46


12.02199,-51.19,-4.16,60.43


12.04189,-51.19,-4.16,60.43


12.07368,-51.26,-4.17,60.43


12.10618,-51.37,-4.16,60.45


12.12545,-51.37,-4.16,60.45


12.14067,-51.49,-4.17,60.48


12.16797,-51.53,-4.13,60.47


12.19158,-51.53,-4.13,60.47


12.21296,-51.47,-4.15,60.47


12.23506,-51.51,-4.17,60.5


12.25853,-51.57,-4.16,60.52


12.27595,-51.57,-4.16,60.52


12.29545,-51.59,-4.15,60.52


12.32073,-51.53,-4.14,60.51


12.34139,-51.53,-4.14,60.51


12.35869,-51.48,-4.16,60.56


12.38577,-51.45,-4.2,60.6


12.41212,-51.41,-4.22,60.6


12.42786,-51.41,-4.22,60.6


12.45434,-51.33,-4.26,60.62


12.47755,-51.3,-4.3,60.61


12.49715,-51.29,-4.31,60.58


12.52005,-51.27,-4.32,60.58


12.5465,-51.3,-4.31,60.59


12.56432,-51.3,-4.31,60.57


12.58711,-51.31,-4.31,60.58


12.61087,-51.32,-4.31,60.59


12.63329,-51.33,-4.32,60.61


12.65214,-51.34,-4.35,60.65


12.69244,-51.29,-4.4,60.64


12.72745,-51.24,-4.42,60.69


12.76655,-51.22,-4.44,60.7


12.78637,-51.22,-4.44,60.7


12.80941,-51.27,-4.45,60.7


12.8326,-51.29,-4.47,60.73


12.85572,-51.29,-4.49,60.74


12.87555,-51.29,-4.49,60.74


12.89757,-51.27,-4.52,60.81


12.92133,-51.26,-4.53,60.83


12.94425,-51.26,-4.53,60.83


12.9596,-51.22,-4.55,60.85


12.98284,-51.18,-4.58,60.87


13.00669,-51.16,-4.58,60.87


13.02546,-51.16,-4.58,60.87


13.04025,-51.17,-4.57,60.86


13.06604,-51.14,-4.58,60.88


13.08881,-51.14,-4.58,60.88


13.1072,-51.03,-4.63,60.91


13.12146,-51.03,-4.63,60.91


13.14483,-51.03,-4.66,61


13.16548,-50.93,-4.68,61


13.20371,-50.88,-4.69,61.01


13.2397,-50.81,-4.72,60.97


13.25807,-50.74,-4.77,61.03


13.2733,-50.74,-4.77,61.03


13.2969,-50.76,-4.81,61.14


13.31884,-50.55,-4.89,61.22


13.34112,-50.17,-4.97,61.32


13.36104,-50.17,-4.97,61.32


13.38062,-49.85,-5.07,61.38


13.40277,-48.91,-5.35,61.49


13.42648,-48.28,-5.5,61.55


13.44639,-48.28,-5.5,61.55


13.46566,-45.69,-5.88,61.66


13.49093,-42.84,-5.82,61.46


13.50878,-42.84,-5.82,61.46


13.52209,-40.61,-5.81,61.32


13.54903,-35.58,-5.76,60.99


13.57145,-35.58,-5.76,60.99


13.59111,-31.99,-5.57,60.89


13.60793,-28.76,-5.41,61.08


13.62163,-28.76,-5.41,61.08


13.64839,-24.63,-5.44,61.23


13.68293,-22.62,-5.61,61.31


13.72034,-19.42,-5.82,61.56


13.74275,-15.92,-5.65,61.92


13.75979,-12.49,-5.94,62.13


13.77408,-12.49,-5.94,62.13


13.80286,-10.42,-6.02,62.48


13.82408,-9.31,-5.88,62.64


13.84441,-9.31,-5.88,62.64


13.86167,-6.89,-5.8,62.92


13.91146,-3.39,-6.14,63.45


13.93097,-3.39,-6.14,63.45


13.95251,-1.9,-5.75,63.58


13.97685,-1.32,-5.71,63.64


13.99596,-0.78,-5.65,63.7


14.01266,-0.78,-5.65,63.7


14.03497,1.22,-5.03,63.91


14.05729,2.88,-4.55,64.13


14.07708,2.88,-4.55,64.13


14.09195,4.9,-4.42,64.4


14.11776,6.19,-4.39,64.57


14.13875,6.19,-4.39,64.57


14.17276,9.02,-4.61,64.98


14.20309,13.04,-5.4,65.72


14.21991,14.14,-5.5,65.83


14.24251,15.57,-5.47,65.86


14.26209,15.57,-5.47,65.86


14.27688,16.27,-5.27,65.8


14.30037,18.11,-5.17,65.66


14.32101,18.11,-5.17,65.66


14.34064,20.01,-5.2,65.56


14.35932,21.35,-5.12,65.46


14.37253,21.35,-5.12,65.46


14.39879,22.64,-4.98,65.2


14.42072,23.39,-5.01,65.1


14.44538,25.06,-5.29,65.01


14.4673,25.06,-5.29,65.01


14.48409,26.9,-5.62,65


14.5108,28.51,-5.85,64.96


14.53179,28.51,-5.85,64.96


14.54661,29.28,-5.95,64.9


14.57147,30.68,-6.13,64.8


14.59176,30.68,-6.13,64.8


14.61136,32.06,-6.39,64.81


14.62666,32.81,-6.52,64.82


14.67744,34.66,-6.89,64.86


14.7137,36.21,-7.02,64.75


14.73355,36.21,-7.02,64.75


14.7531,37.02,-6.98,64.7


14.77651,37.76,-6.97,64.65


14.79528,37.76,-6.97,64.65


14.8144,38.43,-6.95,64.63


14.83426,39.04,-6.91,64.61


14.85553,39.04,-6.91,64.61


14.87406,39.35,-6.83,64.59


14.89298,39.35,-6.83,64.59


14.91142,39.91,-6.73,64.57


14.93181,40.5,-6.59,64.5


14.95306,40.5,-6.59,64.5


14.97477,41.07,-6.46,64.46


14.99482,41.5,-6.19,64.43


15.00966,41.5,-6.19,64.43


15.03249,41.67,-6.04,64.36


15.0543,42.09,-5.76,64.23


15.07566,42.51,-5.6,64.08


15.09636,42.51,-5.6,64.08


15.12975,42.82,-5.46,63.97


15.16992,43.32,-5.47,63.86


15.18869,43.32,-5.47,63.86


15.21026,43.51,-5.49,63.77


15.2314,43.76,-5.53,63.68


15.25008,43.76,-5.53,63.68


15.27357,44.24,-5.49,63.57


15.29455,44.93,-5.39,63.38


15.31731,45.26,-5.32,63.32


15.32882,45.26,-5.32,63.32


15.35493,45.97,-5.2,63.16


15.37417,46.81,-5.11,62.97


15.39488,46.81,-5.11,62.97


15.42142,47.7,-5.13,62.85


15.44476,48.82,-5.21,62.66


15.46153,48.82,-5.21,62.66


15.48012,49.45,-5.24,62.62


15.50227,50.19,-5.28,62.56


15.52318,50.19,-5.28,62.56


15.54362,50.61,-5.35,62.57


15.56703,50.96,-5.36,62.61


15.58144,50.96,-5.36,62.61


15.60997,51.45,-5.35,62.58


15.63019,51.65,-5.34,62.56


15.67084,51.93,-5.33,62.55


15.70463,52.24,-5.33,62.52


15.72293,52.24,-5.33,62.52


15.74554,52.75,-5.43,62.48


15.7812,53.19,-5.44,62.41


15.81844,53.47,-5.43,62.36


15.838,53.66,-5.52,62.34


15.85977,54.21,-5.51,62.3


15.87883,54.21,-5.51,62.3


15.89125,54.44,-5.52,62.27


15.91693,54.93,-5.52,62.23


15.93699,54.93,-5.52,62.23


15.96105,54.98,-5.56,62.23


