delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,-0.74,-0.56,-66.62


0.03999998,-0.48,-0.14,82.75


0.1638843,-0.06,-0.8,85.93


0.3048798,-0.8,-1.02,82.86


0.3421462,-0.79,-0.76,81.24


0.3540228,-0.79,-0.76,81.24


0.3743296,-0.71,-0.66,80.44


0.4050398,-0.66,-0.55,79.1


0.4248064,-0.61,-0.51,78.61


0.4480797,-0.55,-0.42,77.41


0.4750173,-0.55,-0.42,77.41


0.510236,-0.55,-0.42,77.41


0.5446452,-0.5,-0.38,77.05


0.5759872,-0.47,-0.42,77.38


0.5937821,-0.47,-0.42,77.38


0.6100091,-0.45,-0.47,77.78


0.6408798,-0.25,-0.68,80.79


0.6567526,-0.25,-0.68,80.79


0.6765661,-0.21,-1.57,85.14


0.699981,-0.19,-3.76,89.47


0.7136868,-0.19,-3.76,89.47


0.7300628,-0.3,-5.57,92.74


0.749719,-0.37,-6.08,93.62


0.7716395,-0.37,-6.08,93.62


0.7854247,-0.52,-6.25,93.91


0.8055491,-0.52,-6.25,93.91


0.8212288,-1,-7.27,92.14


0.8335108,-1,-7.27,92.14


0.8512282,-0.92,-7.46,89.02


0.873673,-0.33,-7.78,85.81


0.8871256,-0.33,-7.78,85.81


0.9018608,-0.04,-7.53,84.38


0.9190345,-0.04,-7.53,84.38


0.9382693,0.53,-6.13,81.61


0.9607692,0.82,-4.73,78.49


0.9776091,0.82,-4.73,78.49


0.9961337,1.02,-3.08,75.28


1.015148,1.02,-3.08,75.28


1.03577,1.19,-2.1,72.65


1.061949,1.32,-1.69,71.55


1.075337,1.32,-1.69,71.55


1.094438,1.43,-1.25,69.83


1.11974,1.01,-0.1,69.49


1.131211,1.01,-0.1,69.49


1.147695,0.22,0.82,70.68


1.179684,-0.57,1.33,74.08


1.210601,-0.96,1.52,77.01


1.224231,-0.96,1.52,77.01


1.240162,-1.43,1.67,83.43


1.2574,-1.43,1.67,83.43


1.281532,-1.55,0.18,88.33


1.298626,-1.69,-1.79,92.41


1.310833,-1.69,-1.79,92.41


1.326087,-1.94,-2.68,94.82


1.347715,-1.94,-2.68,94.82


1.36804,-2.09,-2.67,95.33


1.38726,-2.46,-2.7,94.97


1.409158,-2.46,-2.7,94.97


1.432902,-2.77,-2.97,93.36


1.447198,-2.75,-4.11,90.3


1.474841,-2.39,-5.43,86.71


1.495326,-2.39,-5.43,86.71


1.519982,-2.2,-5.74,84.79


1.532021,-1.81,-6.4,80.86


1.55804,-1.81,-6.4,80.86


1.583854,-1.47,-6.14,77.06


1.599123,-1.3,-5.22,72.73


1.618648,-1.3,-5.22,72.73


1.643797,-1.64,-4.83,69.7


1.667899,-1.86,-4.93,68.28


1.690001,-2.43,-5.12,65.76


1.702795,-2.43,-5.12,65.76


1.720127,-2.99,-5.54,63.76


1.73854,-3.24,-5.73,62.84


1.754427,-3.47,-5.89,61.93


1.776968,-3.75,-6.03,60.72


1.794817,-3.75,-6.03,60.72


1.814563,-3.84,-5.99,60.09


1.833658,-3.59,-5.58,58.24


1.846289,-3.59,-5.58,58.24


1.868013,-3.36,-5.22,57.03


1.89028,-3.36,-5.22,57.03


1.905954,-3.39,-4.95,56.58


1.921509,-3.69,-4.73,56.6


1.938124,-3.69,-4.73,56.6


1.96068,-3.9,-4.54,56.48


1.976026,-3.9,-4.54,56.48


1.989285,-4.23,-4.52,56.4


2.009498,-5.77,-4.28,56.4


2.023105,-6.8,-4.17,56.42


2.046772,-9.41,-3.97,56.45


2.061909,-9.41,-3.97,56.45


2.080022,-12.96,-3.56,56.38


2.095323,-12.96,-3.56,56.38


2.112083,-12.96,-3.56,56.38


2.147691,-19.92,-2.91,56.37


2.175144,-24.9,-2.49,56.6


2.185729,-24.9,-2.49,56.6


2.20442,-30.24,-2.18,56.33


2.222401,-37.01,-1.11,56.28


2.240281,-37.01,-1.11,56.28


2.259182,-40.4,-0.58,56.41


2.277579,-46.67,0.24,56.71


2.306049,-51.86,0.85,56.94


2.321463,-51.86,0.85,56.94


2.342527,-55.13,1.46,57.36


2.36465,-55.13,1.46,57.36


2.384135,-56.05,1.78,58.33


2.396931,-56.05,1.78,58.33


2.414288,-55.32,1.73,58.98


2.427939,-51.2,0.54,60.71


2.456984,-51.2,0.54,60.71


2.479069,-45.45,-0.76,61.91


2.496884,-35.1,-3.07,63.83


2.520092,-22.07,-5.1,64.16


2.530941,-22.07,-5.1,64.16


2.548876,-10.92,-3.39,63.47


2.566878,-10.92,-3.39,63.47


2.59181,14.42,0.98,65.74


2.60717,24.77,1.72,68.09


2.631928,31.53,2.23,69.97


2.647645,36.19,2.13,71.54


2.664244,36.19,2.13,71.54


2.67812,38.9,2.37,72.83


2.6966,38.9,2.37,72.83


2.721425,40.4,2.68,73.72


2.748014,41.17,3.07,74.55


2.764314,42.24,2.5,76.35


2.781835,42.24,2.5,76.35


2.794686,42.64,1.86,76.75


2.808472,42.64,1.86,76.75


2.828257,43.65,0.84,76.55


2.854488,44.02,0.75,76.31


2.872385,44.02,0.75,76.31


2.890751,44.48,0.76,75.75


2.905882,44.48,0.76,75.75


2.931908,44.11,0.43,74.64


2.943912,44.11,0.43,74.64


2.969699,43.38,0.27,74.03


2.983108,40.52,-0.07,73.07


3.003882,35.85,0.11,73.07


3.021916,35.85,0.11,73.07


3.043144,29.96,1.24,72.98


3.059976,23.08,2.31,74.04


3.095351,16.26,4.37,74.03


3.130103,10.39,6.47,72.72


3.147028,10.39,6.47,72.72


3.162294,7.74,7.48,72.22


3.184785,3.27,9.1,71.29


3.203701,3.27,9.1,71.29


3.214604,0.04,9.99,70.64


3.232381,0.04,9.99,70.64


3.25228,-1.73,10.33,70.62


3.271262,-1.73,10.33,70.62


3.296071,-2.25,9.91,71.51


3.31455,-2.16,9.75,72.13


3.332393,-1.9,9.52,73.55


3.345255,-1.9,9.52,73.55


3.369232,-1.85,9.16,74.2


3.388517,-1.85,9.16,74.2


3.399372,-1.85,8.37,74.15


3.415943,-1.85,8.37,74.15


3.438742,-1.68,7.32,74.43


3.457821,-1.46,6.89,74.71


3.473714,-1.46,6.89,74.71


3.493562,-0.91,5.99,75.05


3.515403,0.4,4.76,75.02


3.5414,2.41,3.48,74.94


3.561233,2.41,3.48,74.94


3.583298,6.87,1.78,75.02


