delta time, euler x , euler y , euler z
2.633036,-9.88,-0.64,8.4


2.647601,-9.88,-0.64,8.4


2.680716,-11.19,-0.65,8.71


2.709187,-8.35,0.83,8.37


2.741204,-9.65,0.64,8.48


2.779356,-10.99,0.58,8.77


2.792237,-10.99,0.58,8.77


2.812871,-10.33,0.89,9.58


2.833157,-10.2,1.08,9.85


2.859776,-10.29,1.05,10.76


2.880037,-10.29,1.05,10.76


2.905067,-10.55,1.02,12.04


2.926448,-10.79,0.94,12.43


2.94425,-10.79,0.94,12.43


2.980387,-10.4,1.21,11.59


3.004277,-10.4,1.21,11.59


3.020859,-9.9,1.26,10.53


3.047491,-9.62,1.09,9.39


3.07141,-9.53,0.67,8.04


3.087224,-9.53,0.67,8.04


3.116775,-9.49,0.45,6.96


3.129287,-9.6,0.41,6.74


3.161266,-9.61,0.44,6.33


3.207157,-9.67,0.34,6.05


3.242861,-9.6,0.35,6.46


3.261745,-9.6,0.29,6.89


3.283693,-9.78,0.22,6.92


3.297744,-9.78,0.22,6.92


3.329168,-10.1,0.08,6.96


3.352395,-10.47,0.07,6.87


3.366966,-10.47,0.07,6.87


3.412707,-9.33,0.64,5.72


3.432472,-9.79,0.65,5.6


3.44545,-9.79,0.65,5.6


3.476545,-10.17,0.22,5.19


3.497731,-9.99,0.01,5.19


3.51869,-9.99,0.01,5.19


3.533367,-9.73,-0.24,5.26


3.564145,-9.53,-0.62,5.3


3.584701,-9.44,-0.83,5.34


3.622538,-9.35,-1.13,5.54


3.643788,-9.25,-1.22,5.76


3.663214,-9.25,-1.22,5.76


3.687846,-9.19,-1.33,5.9


3.72081,-9.13,-1.49,5.92


3.746916,-9.05,-1.55,5.91


3.770411,-8.78,-1.59,5.83


3.790317,-8.78,-1.59,5.83


3.833636,-8.67,-1.61,5.64


3.854163,-8.78,-1.62,5.62


3.881635,-8.98,-1.62,5.65


3.908877,-9.02,-1.58,5.76


3.931776,-9.02,-1.58,5.76


3.957214,-9.25,-1.49,5.86


3.98524,-9.47,-1.64,6.2


4.007064,-9.34,-2.04,7.14


4.050774,-8.78,-2.55,7.77


4.074849,-8.02,-3.87,9.16


4.101455,-7.61,-4.63,9.8


4.126363,-7.61,-4.63,9.8


4.148752,-7.61,-4.63,9.8


4.190907,-7.95,-9.73,13.39


4.228124,-8.52,-11.17,15.86


4.269745,-8.53,-13.94,17.53


4.286674,-8.53,-13.94,17.53


4.306912,-8.73,-14.21,17.41


4.331961,-8.77,-14.01,17.05


4.354306,-8.77,-14.01,17.05


4.375366,-8.65,-13.99,16.13


4.403631,-8.34,-14.46,15.19


4.426301,-7.76,-14.95,14.02


4.449908,-7.12,-15.61,13.27


4.483402,-4.82,-16.76,11.79


4.508378,-3.48,-17.78,10.79


4.530496,-2.74,-19.57,9.79


4.554402,-4.82,-21.83,8.84


4.578084,-1.47,-36.61,1.71


4.605051,-5.81,-39,1.24


4.630634,-6.47,-39.63,1.54


4.665519,-3.99,-38.24,1.74


4.723901,1.94,-31.16,-2.62


4.760488,3.87,-32,-1.29


4.7806,6.41,-32.66,-1.23


4.800885,6.41,-32.66,-1.23


4.82182,10.71,-36.78,0.32


4.847151,14,-38.72,1.42


4.868087,14,-38.72,1.42


4.910638,10.72,-35.5,5.96


4.928532,8.81,-35.07,6.95


4.945721,8.81,-35.07,6.95


4.973397,7.37,-33.84,7.63


4.99775,7.67,-31.95,7.17


5.019431,7.67,-31.95,7.17


5.043758,6.77,-25.57,7.11


5.073651,6.59,-21.66,5.77


5.112823,6.93,-15.55,1.78


5.13285,6.93,-15.55,1.78


5.166738,6.46,-12.36,0.99


5.194843,6.65,-10.95,0.82


5.220745,0.52,-4.98,-3.47


5.245187,0.17,-4.35,-4.43


5.265762,2.25,-2.84,-5.9


5.286368,2.25,-2.84,-5.9


5.325976,6.03,-1.93,-9.12


5.344623,6.03,-1.93,-9.12


5.368712,3.52,-2.55,-9.18


5.390512,1.98,-2.4,-8.63


5.409819,0.46,-2.04,-8.44


5.437734,-1.11,-1.93,-8.28


5.452976,-4.05,-0.74,-8.5


5.4811,-5.45,0.52,-7.92


5.504808,-4.18,2.04,-7.03


5.546248,-3.43,2.49,-6.35


5.568057,-2.68,3.01,-4.95


5.588991,-2.68,3.01,-4.95


5.613723,-3.88,2.76,-5.23


5.656518,-7.74,-0.32,-5.46


5.697834,-7.8,-0.98,-4.56


5.723219,-7.51,-1.95,-2.79


5.764767,-8.42,-2.43,-2.07


5.800254,-9.03,-0.34,-1.21


5.830146,-9.53,0.22,-1.28


5.85045,-9.53,0.22,-1.28


5.872851,-10.14,1.44,-0.23


5.88868,-10.06,2.09,0.27


5.918554,-10.06,2.62,0.84


5.941424,-10.41,3.84,1.44


5.979866,-10.76,4.31,1.91


5.994773,-10.76,4.31,1.91


6.02336,-10.04,4.36,1.33


6.047735,-9.59,3.61,-1.01


6.066434,-9.59,3.61,-1.01


6.088834,-9.22,3.26,-3.26


6.124302,-8.73,3.27,-4.19


6.159946,-5.23,4.92,-7.13


6.197403,-3.88,5.56,-8


6.220035,-3.88,5.56,-8


6.241196,-2.97,6.16,-8.39


6.259822,-2.2,6.58,-8.66


6.289117,-1.96,6.8,-8.81


6.305745,-1.96,6.8,-8.81


6.331439,-1.55,6.92,-9.16


6.357803,-1.15,6.69,-9.59


6.3753,-0.95,5.86,-9.83


6.41677,-0.49,4.48,-10.16


6.438952,-0.34,3.79,-10.37


6.457165,-0.34,3.79,-10.37


6.47957,-0.02,2.99,-10.57


6.502003,-0.14,2.33,-10.43


6.52652,-0.22,1.11,-10.48


6.546406,-0.22,1.11,-10.48


6.569617,0.22,0.04,-10.53


6.593882,0.36,-0.24,-10.54


6.63182,0.4,-0.72,-10.56


6.65381,0.59,-0.95,-10.38


6.687749,0.8,-0.82,-10.2


6.735529,0.48,0.1,-10.06


6.768765,0.22,0.99,-10.16


6.800994,-0.02,2.03,-10.29


6.843137,-0.23,3.31,-10.42


6.864556,-0.46,4.29,-10.62


6.886114,-0.52,4.64,-10.74


6.908967,-0.63,5.17,-10.95


6.929338,-0.63,5.17,-10.95


6.952395,-0.78,5.5,-11.11


6.972764,-0.78,5.5,-11.11


6.997116,-0.97,5.4,-10.99


7.018301,-0.97,5.4,-10.99


7.053753,-0.96,5.39,-10.97


7.090235,-1.08,5.34,-10.9


7.124712,-1.24,5.19,-10.64


7.149457,-1.31,5.16,-10.44


7.174844,-1.31,5.16,-10.44


7.197728,-1.35,5.11,-10.35


7.225186,-1.37,5.12,-10.15


7.272488,-1.43,5.56,-9.66


7.304476,-1.43,6.02,-9.07


7.328365,-1.42,6.1,-9


7.34903,-1.42,6.1,-9


7.371782,-1.34,6.13,-8.94


7.39615,-1.21,6.02,-8.95


7.423458,-1.16,6.05,-8.91


7.439847,-1.16,6.05,-8.91


7.4805,-1.16,6.27,-8.78


7.499742,-1.16,6.27,-8.78


7.524894,-1.19,6.43,-8.71


7.548737,-1.25,6.65,-8.66


7.571124,-1.29,6.72,-8.62


7.590772,-1.29,6.72,-8.62


7.605445,-1.33,6.82,-8.56


7.637136,-1.34,6.91,-8.56


7.670847,-1.29,7.01,-8.53


7.760166,-1.46,7.24,-8.5


7.797112,-1.49,7.28,-8.47


7.830743,-1.54,7.41,-8.46


7.851215,-1.57,7.5,-8.41


7.873412,-1.57,7.53,-8.37


7.91285,-1.69,7.67,-8.26


7.946062,-1.7,7.73,-8.25


7.980172,-1.67,7.78,-8.26


7.999831,-1.59,7.76,-8.25


8.026519,-1.62,7.83,-8.24


8.049493,-1.72,7.93,-8.27


8.072872,-1.72,7.93,-8.27


8.104918,-1.75,7.96,-8.29


8.158916,-1.67,8,-8.33


8.175838,-1.61,8.06,-8.32


8.199126,-1.58,8.11,-8.31


8.221174,-1.58,8.11,-8.31


8.247431,-1.56,8.12,-8.31


8.275122,-1.51,8.15,-8.3


8.296282,-1.46,8.19,-8.27


8.318547,-1.46,8.22,-8.28


8.36267,-1.5,8.25,-8.31


8.382731,-1.48,8.28,-8.31


8.40558,-1.48,8.28,-8.31


8.4369,-1.45,8.32,-8.31


8.458178,-1.44,8.41,-8.33


8.476237,-1.42,8.45,-8.33


8.508707,-1.4,8.52,-8.33


8.531927,-1.39,8.56,-8.35


8.572759,-1.37,8.64,-8.38


8.596298,-1.37,8.67,-8.41


8.621222,-1.35,8.71,-8.41


8.643055,-1.35,8.71,-8.41


8.680064,-1.35,8.79,-8.38


8.725719,-1.32,8.8,-8.34


8.764949,-1.32,8.84,-8.31


8.814632,-1.3,8.85,-8.21


8.839044,-1.32,8.82,-8.19


8.859296,-1.32,8.82,-8.19


8.882657,-1.3,8.74,-8.11


8.909382,-1.29,8.57,-7.95


8.928838,-1.24,8.08,-7.73


8.953655,-1.06,6.92,-7.41


8.978596,-0.88,6.11,-7.2


9.018843,-0.49,4.22,-6.69


9.042184,-0.35,3.11,-6.38


9.064635,-0.35,3.11,-6.38


9.087817,-0.08,0.29,-5.84


9.110228,0.58,-3.26,-5.18


9.124784,0.58,-3.26,-5.18


9.154587,0.57,-4.34,-5.05


9.178284,0.66,-6.66,-5.03


9.207226,1.15,-8.95,-5.19


9.256153,2.11,-14.83,-5.48


9.290843,2.35,-16.51,-5.45


9.3165,3.12,-19.94,-5.2


9.337079,3.12,-19.94,-5.2


9.360436,4.05,-23.17,-4.73


9.383368,4.95,-26.23,-4.15


9.408449,5.7,-29.78,-3.4


9.4563,6.07,-32.2,-2.74


9.479619,7.02,-38.19,-0.85


9.505132,7.33,-44.39,1.28


9.530913,6.36,-49.83,4.1


9.560474,6.45,-53.72,5.22


9.588266,7.28,-54.95,4.73


9.614465,8.65,-56.77,3.56


9.668056,8.17,-59.03,3.71


9.720407,7.99,-59.27,3.33


9.772096,7.62,-59.16,2.86


9.811679,7.61,-59.16,2.09


9.838558,8.01,-59.13,1.52


9.897288,8.8,-59.25,0.62


9.921824,8.83,-59.4,0.47


9.951912,8.36,-59.63,0.88


9.981781,7.78,-59.75,1.36


10.00518,7.4,-60.07,1.67


10.03668,7.16,-60.18,1.88


10.06317,6.79,-60.29,2.19


10.11863,7.28,-60.55,1.72


10.15173,6.97,-60.76,2.05


10.17294,6.97,-60.76,2.05


10.19722,6.85,-60.81,2.2


10.22287,6.9,-60.84,2.19


10.24328,6.98,-60.84,2.1


10.27327,7.47,-60.75,1.75


10.31379,7.62,-60.62,1.66


10.33564,7.62,-60.57,1.68


10.36228,7.55,-60.54,1.76


10.38269,7.55,-60.54,1.76


10.40825,7.48,-60.53,1.78


10.43453,7.52,-60.54,1.76


10.45786,7.46,-60.65,1.88


10.47859,7.39,-60.72,1.97


10.51698,7.51,-60.78,1.95


10.53963,7.63,-60.76,1.94


10.56438,7.63,-60.76,1.94


10.58838,7.49,-60.81,2.13


10.60942,7.3,-60.79,2.35


10.63383,7.25,-60.78,2.42


10.65855,7.07,-60.75,2.58


10.71019,6.9,-60.62,2.72


10.76818,6.46,-59.66,3.2


10.80128,6.21,-59.25,3.37


10.82501,6.01,-57.61,3.75


10.84542,5.52,-55.12,4.47


10.86942,5.6,-52.57,4.9


10.89826,5.75,-51.29,5.14


10.91978,5.56,-50.1,5.64


10.95927,4.37,-45.81,7.08


10.97791,4.37,-45.81,7.08


11.00499,5.56,-40.03,5.7


11.03182,5.54,-33.92,5.45


11.05447,4.67,-27.95,5.37


11.07962,4.65,-24.42,5.32


11.09947,4.65,-24.42,5.32


11.12804,4.7,-17.55,5.02


11.16504,5.88,-9.25,4.43


11.18648,6.56,0.03,3.77


11.22081,6.88,10.12,2.88


11.25247,6.85,15.59,2.37


11.27079,5.51,26.8,0.16


11.29275,3.13,37.16,-2.78


11.31865,0.66,45.68,-5.46


11.34064,0.66,45.68,-5.46


11.37504,-1.02,52.33,-7.34


11.40114,-1.91,55.18,-8.25


11.42425,-3.52,59.55,-9.67


11.44435,-4.38,61.03,-10.43


11.47194,-7.05,64.09,-12.56


11.49833,-7.05,64.09,-12.56


11.5229,-7.05,64.09,-12.56


11.55221,-7.05,64.09,-12.56


11.60135,-8.82,65.71,-13.76


11.62871,-6.13,66.03,-10.58


11.65808,-5.8,65.86,-10.22


11.69085,-5.33,65.5,-9.6


11.74018,-3.78,65.27,-7.9


11.76303,-3.78,65.27,-7.9


11.80332,-3.21,65.17,-7.33


11.83005,-3.06,65.22,-7.22


11.85171,-3.06,65.22,-7.22


11.88159,-2.74,65.26,-6.93


11.907,-2.55,65.28,-6.81


11.9334,-2.45,65.22,-6.79


11.9638,-2.4,65.13,-6.76


12.0025,-2.19,65.09,-6.59


12.02884,-1.91,65.05,-6.36


12.05834,-1.02,64.8,-5.69


12.08224,-0.79,64.54,-5.5


12.1096,-0.5,64.25,-5.16


12.13262,-0.2,64.01,-4.84


12.15972,0.46,63.45,-4.21


12.19851,0.79,62.73,-3.84


12.24883,1.41,60.83,-3.15


12.2691,1.41,60.83,-3.15


12.29366,1.38,58.4,-3.29


12.3185,1.13,54.93,-3.73


12.34332,0.68,50.7,-4.02


12.36456,0.68,50.7,-4.02


12.38748,0.17,45.5,-4.55


12.41473,-0.37,40.2,-5.27


12.45285,-0.56,37.27,-5.37


12.47282,-1.04,30.29,-5.28


12.4928,-1.38,26.84,-5.35


12.51419,-1.74,23.78,-5.4


12.53857,-2.35,18.65,-5.08


12.56487,-4.4,14,-4.49


12.58843,-5.98,11.83,-4.23


12.61202,-8.71,8.73,-3.96


12.63675,-10.25,7.46,-3.56


12.68119,-19,3.5,-1.4


12.72083,-24.02,2.17,0.01


12.75933,-31.25,0.29,3.6


12.78142,-31.25,0.29,3.6


12.80671,-35.14,-0.22,5.6


12.84368,-36.7,-0.34,6.43


12.89271,-41.57,-1.03,9.4


12.91447,-43.11,-1.42,10.42


12.93728,-44.39,-1.98,11.32


12.95832,-44.39,-1.98,11.32


12.98623,-45.69,-2.37,12.21


13.01005,-46.48,-2.74,12.72


13.03055,-46.79,-2.88,12.92


13.05787,-47.52,-3.01,13.24


13.11154,-48.21,-3.11,13.5


13.1525,-48.63,-3.41,13.54


13.18879,-48.62,-3.48,13.5


13.20873,-48.62,-3.48,13.5


13.23625,-48.68,-3.46,13.32


13.25949,-48.69,-3.35,13.03


13.30482,-48.59,-3.35,12.7


13.32386,-48.59,-3.35,12.7


13.34797,-48.64,-3.35,12.64


13.36912,-48.68,-3.37,12.65


13.39716,-48.74,-3.46,12.73


13.42036,-48.71,-3.45,12.73


13.44478,-48.71,-3.45,12.73


13.47365,-48.8,-3.36,12.76


13.52542,-48.8,-3.36,12.76


13.55144,-48.8,-3.36,12.76


13.57616,-48.56,-2.92,12.12


13.60067,-48.56,-2.92,12.12


13.63303,-48.71,-2.68,11.69


13.65517,-48.71,-2.68,11.69


13.69536,-48.8,-2.41,11.14


13.75436,-48.92,-2.13,10.78


13.7797,-48.95,-2.07,10.7


13.80151,-48.95,-2.07,10.7


13.83812,-48.83,-1.83,10.53


13.87571,-48.69,-1.66,10.42


13.89821,-48.54,-1.57,10.27


13.938,-48.57,-1.5,10.24


13.96381,-48.57,-1.44,10.27


13.98118,-48.57,-1.44,10.27


14.009,-48.47,-1.37,10.34


14.03478,-48.37,-1.27,10.23


14.06083,-48.26,-1.21,10.16


14.0831,-48.23,-1.16,10.13


14.10834,-48.23,-1.16,10.13


14.14645,-47.92,-1.1,10.1


14.18925,-47.62,-1.01,10.1


14.22064,-47.17,-0.88,9.93


14.24195,-46.94,-0.82,9.84


14.2698,-46.51,-0.69,9.76


14.29155,-45.9,-0.54,9.58


14.31343,-45.9,-0.54,9.58


14.35096,-43.62,-0.47,9.06


14.37427,-43.62,-0.47,9.06


14.3999,-42.01,-0.46,8.66


14.42346,-38.45,-0.32,7.76


14.44717,-33.8,0.12,6.71


14.46842,-30.65,0.49,5.96


14.49762,-27.21,0.98,5.12


14.52269,-19.74,2.2,3.61


14.56352,-6.85,4.13,2.19


14.58967,2.43,5.62,2.03


14.61378,2.43,5.62,2.03


14.63965,12.15,6.59,2.55


14.66735,20.94,7.06,3.05


14.71387,25.62,7.39,3.37


14.75993,43,8.22,5.63


14.79973,56.68,7.39,7.96


14.84005,59.28,7.07,8.43


14.8764,63.96,6.5,9.28


14.90063,68.08,5.77,9.85


14.93064,71.03,5.19,9.9


14.95878,74.13,4.62,10.06


14.98807,75.6,4.21,10.1


15.03008,78,3.44,9.89


15.05645,80.29,2.87,9.68


15.08664,83.3,2.19,9.5


15.11766,86.79,1.49,9.01


15.16165,88.47,1.27,8.82


15.20431,94.47,0.73,8.65


15.25159,100.1,0.45,9.2


15.27321,100.1,0.45,9.2


15.29851,101.13,0.38,9.3


15.32636,102.91,0.24,9.24


15.35127,104.23,0.14,8.94


15.37642,105.65,-0.14,8.81


15.4033,106.91,-0.37,8.67


15.42985,106.91,-0.37,8.67


15.47233,108.56,-0.51,8.44


15.49775,109.39,-0.53,8.41


15.52276,110.31,-0.53,8.51


15.55042,111.22,-0.46,8.53


15.57068,111.22,-0.46,8.53


15.59845,111.77,-0.49,8.6


15.62267,112.46,-0.58,8.82


15.65388,113.15,-0.57,8.86


15.72173,114.12,-0.52,8.89


15.76366,114.44,-0.51,8.92


15.80247,114.86,-0.47,8.88


15.83959,115.1,-0.4,8.9


15.86663,115.21,-0.25,8.84


15.90955,115.31,-0.18,8.93


15.93649,115.25,-0.14,8.97


15.96618,115.09,-0.2,9.11


15.99086,114.93,-0.16,9.21


16.01567,114.53,-0.16,9.39


16.04654,114.23,-0.15,9.5


16.07488,113.98,-0.1,9.65


16.12218,112.36,0.11,9.88


16.17443,111.65,0.16,10.01


16.23323,110.99,0.17,10.17


16.26432,110.7,0.2,10.28


16.2964,110.44,0.19,10.39


16.33939,110.19,0.07,10.63


16.37029,110.03,0.04,10.71


16.39663,109.91,0.09,10.69


16.42451,109.87,0.06,10.76


16.44997,109.75,0.07,10.85


16.47626,109.75,0.07,10.85


16.49882,109.68,0.11,10.85


16.542,109.57,0.1,11.03


16.56199,109.57,0.1,11.03


16.59484,109.53,0.08,11.17


16.61864,109.55,0.1,11.27


16.64502,109.49,0.13,11.36


16.67339,109.24,0.21,11.49


16.72393,108.79,0.3,11.65


16.78384,108.43,0.36,11.79


16.81856,108,0.47,11.88


16.85591,107.59,0.59,11.93


16.88058,106.99,0.78,11.97


16.90871,106.53,0.9,11.99


16.94051,105.48,1.15,12.12


16.97852,104.19,1.43,12.35


17.00561,102.5,1.84,12.54


17.03239,101.31,2.26,12.84


17.0565,98.48,2.96,12.92


17.08346,97.53,3.31,13.06


17.11094,96.22,3.77,13.4


17.14984,92.52,4.62,13.19


17.20736,86.02,6.47,13.52


17.23195,82.89,7.03,13.25


17.25279,82.89,7.03,13.25


17.2815,76.55,8.42,12.84


17.30601,71.94,9.49,12.65


17.332,68.41,10.02,12.1


17.3585,52.86,11.19,9.29


17.4037,48.77,11.07,9.02


17.42451,42.18,9.9,9.69


17.44936,34.34,7.66,11.82


17.47657,28.52,6,16.22


17.50293,24.83,4.68,21.78


17.52431,24.83,4.68,21.78


17.55048,22.15,4.14,24.8


17.57669,16.95,4.03,31.69


17.62847,8.7,6.11,41.41


17.64861,8.7,6.11,41.41


17.67516,7.51,6.14,43.31


17.73111,6.07,5.92,45.03


17.77285,4.92,5.94,46.07


17.80461,3.72,5.56,46.63


17.85567,3.37,5.37,46.86


17.89473,2.8,4.24,47.52


17.91416,2.8,4.24,47.52


17.94629,2.22,4.19,47.8


17.97499,1.83,4.11,47.94


17.99725,1.6,4.15,47.98


18.02731,1.04,4.45,48.04


18.07382,0.06,5.07,48.23


18.09951,-0.7,5.59,48.31


18.1261,-0.7,5.59,48.31


18.16262,-1.93,6.29,48.42


18.19608,-2.94,7.01,48.35


18.21779,-2.94,7.01,48.35


18.24138,-4.19,7.85,48.28


18.28828,-5.72,8.96,48.19


18.30871,-6.33,9.32,48.2


18.33552,-6.33,9.32,48.2


18.36336,-6.35,9.28,48.16


18.38573,-6.07,9.05,48.11


18.41349,-5.82,8.81,48.06


18.44133,-5.7,8.68,48.05


18.46776,-5.45,8.44,48


18.51112,-5.31,8.36,47.91


18.53893,-5.33,8.44,47.79


18.56388,-5.65,8.65,47.64


18.59039,-5.73,8.71,47.58


18.61427,-5.64,8.7,47.41


18.65546,-5.6,8.55,47.08


18.69329,-5.41,8.25,46.62


18.74687,-4.97,7.91,45.74


18.77465,-4.7,7.51,44.68


18.79914,-4.37,7.1,43.74


18.82853,-2.5,5.1,38.91


18.85808,-1.48,3.71,34.23


18.88414,-1.35,3.29,31.69


18.9099,-1.44,2.74,26.23


18.95478,-1.73,2.32,19.22


18.97818,-0.96,2.34,10.89


19.0054,-0.24,3.37,1.86


19.03149,-0.91,4.12,-2.82


19.05842,-2.64,5.77,-11.57


19.0924,-1.91,7.36,-18.13


19.11455,-1.91,7.36,-18.13


19.17136,-2.96,8,-24.93


19.20507,-3.07,8.24,-26.03


19.22653,-3.34,8.54,-26.96


19.25278,-4.18,8.62,-28.75


19.27607,-4.58,8.67,-29.62


19.29937,-4.58,8.67,-29.62


19.32938,-4.75,8.7,-30.31


19.37042,-4.87,8.63,-30.5


19.39386,-5.08,8.6,-30.66


19.42204,-5.17,8.63,-30.62


19.44582,-5.17,8.63,-30.62


19.47306,-5.09,8.71,-30.41


19.49471,-5.01,8.75,-30.33


19.52014,-5,8.71,-30.21


19.54125,-4.93,8.67,-30.12


19.58831,-4.9,8.58,-30


19.61064,-4.92,8.54,-29.94


19.6356,-4.9,8.56,-29.95


19.66248,-4.84,8.57,-29.9


19.71133,-4.84,8.49,-29.78


19.75539,-4.65,8.34,-28.97


19.79575,-4.47,8.22,-28.38


19.83899,-3.36,7.64,-23.67


19.87657,-2.78,7.45,-20.65


19.89737,-2.78,7.45,-20.65


19.92307,0.01,7.54,-8.99


19.95108,1.62,7.22,-3.48


19.97806,3.16,6.66,-0.42


20.02389,4.06,6.33,3.39


20.04506,4.06,6.33,3.39


20.06978,4.11,6.29,4.76


20.0959,4.06,6.31,5.25


20.1265,3.87,6.38,5.96


20.16181,3.28,6.54,6.24


20.19866,1.99,6.84,5.49


20.23902,1.95,6.91,5.51


20.25771,1.38,7.07,5.56


20.2849,1.38,7.07,5.56


20.30873,0.77,7.18,5.63


20.33293,0.39,7.17,5.52


20.36098,0.24,7.12,5.42


20.38574,0.09,7.11,5.41


20.41064,-0.17,7.11,5.43


20.45648,-0.29,7.12,5.43


20.4788,-0.38,7.14,5.32


20.50306,-0.38,7.14,5.32


20.52873,-0.57,7.11,5.26


20.5593,-0.53,7.05,5.37


20.5825,-0.53,7.05,5.37


20.6099,-0.46,7.02,5.52


20.6326,-0.49,6.97,5.71


20.67877,-0.57,7.04,5.74


20.72373,-0.68,7.03,5.6
