delta time, euler x , euler y , euler z
2.896429,-2.2,-3.71,36.78


2.916556,-2.22,-3.72,36.78


2.940619,-2.29,-3.73,36.81


2.980503,-2.31,-3.76,36.85


2.994189,-2.31,-3.76,36.85


3.009121,-2.3,-3.81,36.88


3.030133,-2.3,-3.81,36.88


3.047766,-2.29,-3.83,36.88


3.06771,-2.27,-3.84,36.86


3.079046,-2.27,-3.84,36.86


3.103566,-2.23,-3.89,36.85


3.12461,-2.22,-3.93,36.83


3.147221,-2.22,-3.93,36.83


3.207273,-2.23,-3.95,36.84


3.239257,-2.24,-3.94,36.83


3.25335,-2.25,-3.96,36.86


3.272355,-2.29,-3.98,36.86


3.296104,-2.29,-3.98,36.86


3.316006,-2.3,-3.99,36.86


3.328628,-2.3,-3.99,36.86


3.351355,-2.32,-4.01,36.87


3.393665,-2.31,-4.03,36.88


3.407808,-2.31,-4.03,36.88


3.430858,-2.33,-4.03,36.89


3.447129,-2.33,-4.03,36.89


3.460893,-2.33,-4.06,36.91


3.484405,-2.36,-4.09,36.93


3.498861,-2.36,-4.09,36.93


3.516942,-2.36,-4.11,36.93


3.535545,-2.36,-4.11,36.93


3.555199,-2.36,-4.19,36.95


3.59761,-2.36,-4.26,36.96


3.619408,-2.36,-4.28,36.96


3.643973,-2.37,-4.31,36.98


3.668421,-2.37,-4.32,36.99


3.690404,-2.39,-4.33,37


3.712656,-2.39,-4.33,37


3.739937,-2.4,-4.33,37.01


3.755064,-2.39,-4.31,37


3.795264,-2.39,-4.28,36.99


3.810539,-2.39,-4.28,36.99


3.834178,-2.39,-4.28,36.99


3.849953,-2.41,-4.29,36.99


3.867139,-2.41,-4.29,36.99


3.886682,-2.41,-4.27,36.99


3.906213,-2.42,-4.27,37.01


3.927346,-2.42,-4.27,37.01


3.946544,-2.45,-4.24,37.02


3.96191,-2.45,-4.24,37.02


3.998894,-2.48,-4.22,37.04


4.012207,-2.48,-4.22,37.04


4.031332,-2.37,-4.33,37.06


4.050465,-2.37,-4.33,37.06


4.062368,-2.31,-4.36,37.04


4.086627,-2.33,-4.35,37.03


4.10555,-2.33,-4.35,37.03


4.143742,-2.43,-4.3,37.03


4.175735,-2.46,-4.29,37.07


4.213074,-2.47,-4.31,37.11


4.22729,-2.47,-4.31,37.11


4.248413,-2.49,-4.39,37.11


4.267833,-2.5,-4.41,37.12


4.281312,-2.5,-4.41,37.12


4.303937,-2.48,-4.43,37.12


4.32333,-2.47,-4.43,37.11


4.341821,-2.46,-4.43,37.1


4.364695,-2.43,-4.44,37.09


4.383334,-2.43,-4.44,37.08


4.416801,-2.46,-4.42,37.1


4.435515,-2.46,-4.42,37.1


4.454172,-2.44,-4.39,37.14


4.474684,-2.44,-4.34,37.15


4.496875,-2.44,-4.34,37.15


4.516065,-2.43,-4.32,37.17


4.537023,-2.43,-4.31,37.18


4.549959,-2.43,-4.31,37.18


4.571454,-2.43,-4.3,37.19


4.58912,-2.43,-4.3,37.19


4.629979,-2.39,-4.28,37.21


4.649862,-2.4,-4.28,37.23


4.680142,-2.38,-4.27,37.22


4.710732,-2.38,-4.28,37.23


4.725727,-2.38,-4.28,37.23


4.748479,-2.31,-4.34,37.24


4.777847,-2.3,-4.34,37.24


4.811005,-2.32,-4.33,37.23


4.844763,-2.31,-4.33,37.23


4.860898,-2.32,-4.32,37.23


4.881303,-2.34,-4.31,37.24


4.900745,-2.33,-4.33,37.23


4.919788,-2.33,-4.33,37.23


4.930701,-2.33,-4.33,37.23


4.947323,-2.33,-4.33,37.23


4.963538,-2.33,-4.33,37.23


4.985787,-2.35,-4.4,37.24


5.003472,-2.35,-4.4,37.24


5.018838,-2.36,-4.49,37.28


5.056914,-2.37,-4.5,37.3


5.079416,-2.36,-4.52,37.31


5.098152,-2.36,-4.52,37.31


5.11702,-2.32,-4.56,37.3


5.13839,-2.3,-4.54,37.29


5.150071,-2.3,-4.54,37.29


5.174729,-2.28,-4.52,37.27


5.192541,-2.21,-4.51,37.22


5.215315,-2.21,-4.51,37.22


5.251347,-1.95,-4.53,37.1


5.296173,-1.62,-4.6,36.89


5.310381,-1.6,-4.59,36.86


5.328566,-1.6,-4.59,36.86


5.350849,-1.59,-4.59,36.84


5.368802,-1.59,-4.59,36.84


5.380939,-1.65,-4.56,36.84


5.402369,-1.68,-4.55,36.82


5.420605,-1.68,-4.55,36.82


5.439315,-1.73,-4.56,36.79


5.454974,-1.73,-4.56,36.79


5.51245,-1.76,-4.6,36.77


5.530856,-1.8,-4.61,36.77


5.549467,-1.8,-4.61,36.77


5.565233,-1.85,-4.6,36.78


5.584662,-1.89,-4.58,36.77


5.603368,-1.89,-4.58,36.77


5.616666,-1.9,-4.58,36.76


5.651548,-1.89,-4.59,36.75


5.682089,-1.81,-4.66,36.71


5.729648,-1.77,-4.67,36.65


5.759171,-1.78,-4.66,36.64


5.773312,-1.77,-4.66,36.64


5.79437,-1.73,-4.66,36.65


5.815298,-1.73,-4.66,36.65


5.834213,-1.74,-4.64,36.67


5.852707,-1.73,-4.61,36.69


5.866448,-1.73,-4.61,36.69


5.886794,-1.71,-4.59,36.7


5.924378,-1.7,-4.58,36.7


5.944446,-1.67,-4.59,36.72


5.961556,-1.67,-4.59,36.72


5.982508,-1.65,-4.62,36.73


6.001027,-1.65,-4.62,36.73


6.015495,-1.57,-4.65,36.79


6.038626,-1.57,-4.62,36.84


6.059755,-1.57,-4.62,36.84


6.077349,-1.58,-4.61,36.87


6.099443,-1.61,-4.59,36.94


6.136481,-1.65,-4.61,37.04


6.15493,-1.7,-4.62,37.1


6.185417,-1.67,-4.63,37.1


6.214414,-1.65,-4.63,37.1


6.23151,-1.65,-4.63,37.1


6.252999,-1.57,-4.63,37.07


6.27166,-1.57,-4.63,37.07


6.2862,-1.5,-4.65,37.05


6.310357,-1.43,-4.68,36.99


6.352669,-1.25,-4.75,36.94


6.366915,-1.19,-4.8,36.93


6.385461,-1.19,-4.8,36.93


6.405937,-1.15,-4.85,36.92


6.427337,-1.16,-4.88,36.94


6.449603,-1.19,-4.89,36.95


6.468976,-1.22,-4.91,36.96


6.488097,-1.25,-4.95,36.99


6.500934,-1.25,-4.95,36.99


6.524952,-1.29,-4.96,37.01


6.566577,-1.33,-4.98,37.03


6.585186,-1.31,-5,37.04


6.60623,-1.3,-5.03,37.06


6.617173,-1.3,-5.03,37.06


6.657619,-1.34,-5.06,37.08


6.695268,-1.36,-5.1,37.1


6.727748,-1.39,-5.12,37.12


6.767439,-1.42,-5.13,37.13


6.784094,-1.45,-5.16,37.13


6.801513,-1.45,-5.16,37.13


6.822843,-1.45,-5.18,37.11


6.834637,-1.45,-5.18,37.11


6.857988,-1.46,-5.21,37.1


6.877441,-1.46,-5.25,37.06


6.900218,-1.44,-5.29,37.05


6.916979,-1.44,-5.29,37.05


6.934495,-1.42,-5.33,37.05


6.972525,-1.44,-5.33,37.06


6.984909,-1.44,-5.33,37.06


7.001713,-1.47,-5.36,37.08


7.024981,-1.45,-5.43,37.09


7.040435,-1.45,-5.43,37.09


7.064342,-1.44,-5.52,37.1


7.084772,-1.27,-5.66,37.13


7.09971,-1.27,-5.66,37.13


7.115385,-1.15,-5.75,37.14


7.139616,-1.15,-5.75,37.14


7.182703,-1.15,-5.75,37.14


7.213263,-1.08,-5.84,37.12


7.226266,-1.08,-5.84,37.12


7.24437,-1.1,-5.85,37.12


7.266384,-1.17,-5.82,37.16


7.284683,-1.17,-5.82,37.16


7.301622,-1.17,-5.82,37.16


7.315784,-1.17,-5.82,37.16


7.337866,-1.25,-5.78,37.24


7.355026,-1.27,-5.77,37.24


7.391059,-1.26,-5.8,37.23


7.409243,-1.26,-5.8,37.23


7.425949,-1.26,-5.8,37.23


7.444355,-1.18,-5.78,37.18


7.466639,-1.18,-5.78,37.18


7.487243,-1.17,-5.77,37.17


7.503048,-1.2,-5.73,37.21


7.5187,-1.2,-5.73,37.21


7.543366,-1.22,-5.72,37.23


7.562122,-1.23,-5.72,37.23


7.601641,-1.23,-5.72,37.22


7.616475,-1.23,-5.72,37.22


7.635145,-1.19,-5.72,37.21


7.660059,-1.14,-5.71,37.2


7.696787,-1.11,-5.73,37.2


7.728625,-1.09,-5.75,37.21


7.742527,-1,-5.87,37.21


7.760907,-1,-5.87,37.21


7.780942,-0.83,-6.03,37.22


7.822785,-0.54,-6.21,37.28


7.850164,-0.35,-6.39,37.32


7.883231,-0.33,-6.43,37.32


7.898825,-0.25,-6.48,37.3


7.917369,-0.25,-6.48,37.3


7.93358,-0.25,-6.48,37.3


7.951933,-0.25,-6.48,37.3


7.965574,-0.25,-6.48,37.3


7.979325,-0.25,-6.48,37.3


8.001279,-0.02,-6.56,37.35


8.047029,0.12,-6.62,37.39


8.063699,0.12,-6.62,37.39


8.084099,0.12,-6.62,37.39


8.103205,0.12,-6.63,37.41


8.11715,0.08,-6.62,37.42


8.13753,0.08,-6.62,37.42


8.16816,0.08,-6.58,37.42


8.199086,0.04,-6.55,37.41


8.213778,0.04,-6.55,37.41


8.251756,0.01,-6.53,37.41


8.265403,0.01,-6.53,37.41


8.280646,0.01,-6.53,37.41


8.296386,0.01,-6.53,37.41


8.31074,0.01,-6.52,37.41


8.332168,-0.01,-6.5,37.42


8.355026,-0.03,-6.49,37.42


8.376718,-0.01,-6.47,37.44


8.388802,-0.01,-6.47,37.44


8.414615,0,-6.48,37.46


8.454343,0,-6.49,37.47


8.467667,0.02,-6.51,37.48


8.481711,0.02,-6.51,37.48


8.50261,0.09,-6.58,37.48


8.518136,0.09,-6.58,37.48


8.540179,0.18,-6.62,37.47


8.559768,0.28,-6.67,37.43


8.574788,0.28,-6.67,37.43


8.595986,0.37,-6.73,37.39


8.619078,0.39,-6.77,37.39


8.660913,0.46,-6.83,37.36


8.675445,0.51,-6.84,37.34


8.713092,0.49,-6.79,37.32


8.748776,0.48,-6.76,37.31


8.7669,0.44,-6.73,37.32


8.785866,0.44,-6.73,37.32


8.815744,0.42,-6.7,37.36


8.847748,0.42,-6.67,37.35


8.886672,0.16,-6.63,37.53


8.90248,0.16,-6.63,37.53


8.924638,0.16,-6.63,37.53


8.94831,0.16,-6.63,37.53


8.970698,0.16,-6.63,37.53


8.994327,-0.79,-6.59,38.1


9.016536,-1.01,-6.66,38.27


9.041331,-1.54,-6.83,38.6


9.061912,-1.72,-6.88,38.71


9.097463,-1.73,-6.95,38.66


9.117148,-1.73,-6.95,38.66


9.150947,-1.63,-6.97,38.56


9.183979,-1.63,-6.97,38.56


9.198462,-1.63,-6.97,38.56


9.21342,-1.63,-6.97,38.56


9.232948,-1.63,-6.97,38.56


9.253953,-1.44,-7,38.36


9.275261,-1.34,-7.06,38.32


9.314869,-0.97,-7.07,38.1


9.337809,-0.91,-7.03,38.08


9.363011,-0.93,-7,38.08


9.379748,-0.93,-7,38.08


9.40416,-0.9,-6.98,38.07


9.430637,-0.8,-6.94,38.07


9.448256,-0.8,-6.94,38.07


9.475202,-0.78,-6.9,38.07


9.520207,-0.75,-6.87,38.07


9.540934,-0.75,-6.87,38.07


9.560895,-0.72,-6.84,38.04


9.587074,-0.64,-6.82,38


9.612285,-0.52,-6.8,37.94


9.627452,-0.52,-6.8,37.94


9.65819,-0.49,-6.78,37.92


9.694428,-0.33,-6.79,37.83


9.752084,-0.23,-6.84,37.75


9.784129,-0.07,-6.91,37.68


9.817986,-0.08,-6.91,37.68


9.83217,-0.08,-6.91,37.68


9.852454,-0.08,-6.93,37.7


9.870508,-0.08,-6.93,37.7


9.889896,-0.06,-6.94,37.69


9.910131,-0.05,-6.98,37.69


9.962734,-0.07,-7.05,37.7


9.975988,-0.07,-7.05,37.7


9.989671,-0.07,-7.05,37.7


10.01338,-0.07,-7.12,37.7


10.03156,-0.07,-7.12,37.7


10.05083,-0.07,-7.12,37.7


10.07416,-0.06,-7.15,37.7


10.10387,-0.1,-7.17,37.72


10.1378,-0.07,-7.19,37.72


10.17225,-0.09,-7.17,37.73


10.18597,-0.09,-7.17,37.73


10.20206,-0.09,-7.17,37.73


10.22216,-0.09,-7.17,37.73


10.24408,-0.08,-7.2,37.74


10.25447,-0.08,-7.2,37.74


10.27852,-0.08,-7.21,37.73


10.30081,-0.09,-7.22,37.73


10.32175,-0.11,-7.23,37.74


10.34022,-0.11,-7.23,37.74


10.37753,-0.09,-7.25,37.73


10.40097,-0.11,-7.25,37.74


10.42034,-0.11,-7.26,37.73


10.44327,-0.13,-7.25,37.72


10.45878,-0.13,-7.25,37.72


10.47273,-0.13,-7.26,37.72


10.49686,-0.13,-7.26,37.72


10.51991,-0.11,-7.28,37.71


10.53862,-0.12,-7.3,37.74


10.55738,-0.12,-7.3,37.74


10.59508,-0.15,-7.31,37.77


10.61426,-0.15,-7.31,37.77


10.62911,-0.14,-7.32,37.79


10.65445,-0.15,-7.32,37.8


10.68729,-0.16,-7.35,37.81


10.71995,-0.15,-7.38,37.81


10.75081,-0.15,-7.42,37.8


10.77925,-0.15,-7.4,37.82


10.82062,-0.13,-7.4,37.82


10.83457,-0.17,-7.38,37.84


10.85451,-0.17,-7.38,37.84


10.87523,-0.16,-7.38,37.84


10.88798,-0.16,-7.38,37.84


10.90888,-0.18,-7.37,37.87


10.92631,-0.2,-7.33,37.89


10.94923,-0.2,-7.33,37.89


10.96974,-0.19,-7.34,37.89


10.99242,-0.22,-7.34,37.91


11.06591,-0.25,-7.33,37.93


11.08459,-0.25,-7.33,37.93


11.10105,-0.28,-7.33,37.94


11.12235,-0.28,-7.33,37.94


11.14169,-0.28,-7.32,37.94


11.15677,-0.28,-7.32,37.94


11.17942,-0.29,-7.32,37.95


11.19878,-0.3,-7.32,37.95


11.23925,-0.3,-7.32,37.94


11.26964,-0.3,-7.32,37.94


11.30283,-0.31,-7.33,37.95


11.32163,-0.33,-7.33,37.97


11.34108,-0.33,-7.33,37.97


11.35553,-0.31,-7.33,37.97


11.37808,-0.32,-7.32,37.99


11.39783,-0.32,-7.32,37.99


11.42051,-0.32,-7.33,37.99


11.46762,-0.32,-7.33,37.99


11.48063,-0.32,-7.33,37.99


11.49731,-0.31,-7.39,38


11.51565,-0.31,-7.39,38


11.53831,-0.29,-7.42,38


11.55641,-0.3,-7.42,38.03


11.57312,-0.3,-7.42,38.03


11.58964,-0.3,-7.42,38.03


11.60329,-0.3,-7.42,38.03


11.63024,-0.32,-7.42,38.04


11.6952,-0.32,-7.39,38.05


11.72673,-0.32,-7.39,38.05


11.76866,-0.36,-7.39,38.07


11.80218,-0.34,-7.38,38.06


11.81689,-0.34,-7.38,38.06


11.83746,-0.32,-7.38,38.05


11.87513,-0.34,-7.36,38.05


11.8895,-0.34,-7.36,38.06


11.90838,-0.34,-7.36,38.06


11.92888,-0.36,-7.35,38.06


11.94708,-0.4,-7.34,38.07


11.96766,-0.4,-7.34,38.07


11.98901,-0.43,-7.32,38.07


12.00933,-0.43,-7.32,38.07


12.02234,-0.43,-7.32,38.07


12.04564,-0.46,-7.3,38.07


12.10064,-0.47,-7.28,38.07


12.13263,-0.45,-7.26,38.07


12.15228,-0.46,-7.23,38.06


12.17226,-0.46,-7.23,38.06


12.18909,-0.43,-7.24,38.06


12.21058,-0.43,-7.24,38.05


12.22734,-0.43,-7.24,38.05


12.2483,-0.44,-7.25,38.05


12.29056,-0.46,-7.26,38.06


12.30489,-0.47,-7.24,38.06


12.32305,-0.47,-7.24,38.06


12.34458,-0.52,-7.22,38.05


12.35861,-0.52,-7.22,38.05


12.3823,-0.56,-7.2,38.05


12.40576,-0.61,-7.18,38.05


12.42657,-0.65,-7.13,38.08


12.43987,-0.65,-7.13,38.08


12.46166,-0.66,-7.1,38.09


12.50281,-0.68,-7.08,38.11


12.52274,-0.67,-7.08,38.11


12.53842,-0.67,-7.08,38.11


12.55655,-0.67,-7.09,38.09


12.57538,-0.67,-7.09,38.09


12.59066,-0.67,-7.09,38.09


12.61011,-0.66,-7.07,38.09


12.62391,-0.66,-7.07,38.09


12.64731,-0.62,-7.04,38.11


12.68508,-0.61,-7.04,38.11


12.7362,-0.62,-7.02,38.11


12.7652,-0.63,-7,38.11


12.79829,-0.63,-7.01,38.12


12.81624,-0.62,-7.01,38.12


12.83473,-0.62,-7.01,38.12


12.85678,-0.62,-7,38.13


12.874,-0.63,-6.99,38.15


12.89157,-0.63,-6.99,38.15


12.93027,-0.6,-6.96,38.14


12.94971,-0.6,-6.96,38.15


12.96764,-0.6,-6.95,38.16


12.98786,-0.6,-6.95,38.16


13.00814,-0.57,-6.96,38.16


13.02691,-0.57,-7.01,38.18


13.03846,-0.57,-7.01,38.18


13.06271,-0.55,-7.04,38.18


13.10359,-0.56,-7.05,38.19


13.15242,-0.57,-7.08,38.19


13.16928,-0.57,-7.08,38.19


13.18911,-0.56,-7.07,38.2


13.20885,-0.57,-7.06,38.22


13.2291,-0.57,-7.06,38.22


13.2411,-0.57,-7.05,38.22


13.26579,-0.57,-7.06,38.22


13.28316,-0.57,-7.06,38.22


13.30083,-0.57,-7.1,38.21


13.324,-0.6,-7.11,38.24


13.3604,-0.61,-7.11,38.25


13.37398,-0.61,-7.11,38.25


13.38949,-0.62,-7.09,38.25


13.40848,-0.62,-7.09,38.25


13.43292,-0.63,-7.08,38.26


13.45812,-0.65,-7.08,38.25


13.48434,-0.65,-7.08,38.23


13.50042,-0.65,-7.08,38.23


13.52235,-0.63,-7.1,38.21


13.542,-0.64,-7.1,38.22


13.57785,-0.67,-7.09,38.24


13.59874,-0.67,-7.1,38.24


13.61122,-0.67,-7.1,38.24


13.63845,-0.67,-7.1,38.26


13.67002,-0.65,-7.11,38.26


13.70349,-0.68,-7.12,38.28


13.73683,-0.68,-7.13,38.29


13.76981,-0.66,-7.21,38.3


13.79811,-0.66,-7.21,38.3


13.81728,-0.67,-7.22,38.3


13.83439,-0.66,-7.24,38.3


13.85521,-0.66,-7.24,38.3


13.87542,-0.65,-7.25,38.3


13.89853,-0.69,-7.24,38.31


13.91163,-0.69,-7.24,38.31


13.93695,-0.68,-7.26,38.33


13.95665,-0.67,-7.25,38.34


13.97474,-0.67,-7.25,38.34


14.00867,-0.68,-7.25,38.34


14.02302,-0.69,-7.25,38.35


14.03885,-0.69,-7.25,38.35


14.05919,-0.72,-7.26,38.37


14.07378,-0.72,-7.28,38.35


14.09364,-0.72,-7.28,38.35


14.11238,-0.73,-7.27,38.36


14.1252,-0.73,-7.27,38.36


14.14965,-0.74,-7.26,38.38


14.17021,-0.73,-7.26,38.38


14.20415,-0.73,-7.27,38.4


14.25452,-0.75,-7.28,38.41


14.26924,-0.75,-7.28,38.41


14.29002,-0.75,-7.28,38.43


14.30941,-0.75,-7.28,38.43


14.3293,-0.76,-7.28,38.43


14.342,-0.77,-7.27,38.45


14.36734,-0.77,-7.27,38.45


14.39018,-0.77,-7.28,38.47


14.40879,-0.77,-7.27,38.48


14.44741,-0.8,-7.26,38.52


14.46078,-0.8,-7.26,38.51


14.48322,-0.8,-7.26,38.51


14.50449,-0.77,-7.28,38.51


14.52543,-0.77,-7.34,38.52


14.54356,-0.77,-7.34,38.52


14.55792,-0.76,-7.38,38.52


14.57764,-0.76,-7.38,38.52


14.5993,-0.75,-7.38,38.52


14.61472,-0.74,-7.39,38.52


14.65199,-0.75,-7.4,38.52


14.66674,-0.75,-7.4,38.52


14.68913,-0.75,-7.39,38.53


14.72255,-0.76,-7.38,38.53


14.75672,-0.75,-7.37,38.54


14.77067,-0.75,-7.37,38.55


14.79233,-0.75,-7.38,38.55


14.81323,-0.75,-7.38,38.55


14.844,-0.76,-7.39,38.56


14.88589,-0.75,-7.38,38.56


14.90255,-0.75,-7.38,38.56


14.92246,-0.74,-7.38,38.56


14.94198,-0.73,-7.38,38.58


14.96149,-0.73,-7.38,38.58


14.9755,-0.75,-7.38,38.58


14.99686,-0.75,-7.38,38.58


15.00989,-0.74,-7.39,38.58


15.03419,-0.76,-7.38,38.58


15.05202,-0.76,-7.38,38.58


15.08346,-0.77,-7.38,38.58


15.10251,-0.76,-7.38,38.58


15.11581,-0.76,-7.38,38.58


15.1415,-0.75,-7.38,38.59


15.17386,-0.74,-7.37,38.6


15.20649,-0.75,-7.37,38.6


15.2223,-0.77,-7.37,38.62


15.2465,-0.76,-7.38,38.61


15.26192,-0.76,-7.38,38.61


15.30235,-0.75,-7.47,38.63


15.32048,-0.75,-7.47,38.63


15.34075,-0.75,-7.46,38.63


15.36022,-0.75,-7.46,38.63


15.37341,-0.75,-7.46,38.63


15.38948,-0.75,-7.46,38.62


15.41273,-0.76,-7.46,38.63


15.42799,-0.77,-7.45,38.63


15.44592,-0.77,-7.45,38.63


