delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,-12.68,3.24,-1.12


0.03999998,-11.8,-0.36,4.53


0.1194339,-11.86,-0.31,4.46


0.2123077,-11.93,-0.28,4.37


0.2804015,-11.93,-0.3,4.34


0.2963573,-11.94,-0.29,4.36


0.3118367,-11.94,-0.29,4.36


0.3381202,-11.89,-0.27,4.35


0.3533467,-11.85,-0.28,4.33


0.371231,-11.8,-0.3,4.35


0.3968412,-11.75,-0.31,4.36


0.4211525,-11.7,-0.33,4.37


0.4482243,-11.43,-0.43,4.3


0.4767928,-11.43,-0.43,4.3


0.499487,-11.43,-0.43,4.3


0.5228599,-11.43,-0.43,4.3


0.5436329,-10.97,-0.38,4.32


0.5727971,-10.8,-0.32,4.37


0.5820279,-10.8,-0.32,4.37


0.5985885,-10.54,-0.37,4.39


0.6194672,-10.54,-0.37,4.39


0.6441089,-10.44,-0.36,4.45


0.6784878,-10.44,-0.36,4.45


0.691431,-10.44,-0.36,4.45


0.7063892,-10.44,-0.36,4.45


0.7246658,-10.41,-0.45,4.53


0.7476693,-10.61,-0.45,4.5


0.7621253,-10.61,-0.45,4.5


0.7839181,-10.9,-0.39,4.48


0.7999976,-10.9,-0.39,4.48


0.8125916,-11.08,-0.35,4.46


0.8335459,-11.3,-0.33,4.48


0.8471462,-11.3,-0.33,4.48


0.8825098,-12.05,-0.29,4.61


0.8971156,-12.6,-0.26,4.72


0.916746,-12.6,-0.26,4.72


0.9324028,-13.2,-0.22,4.88


0.9516477,-13.2,-0.22,4.88


0.9650242,-13.43,-0.21,4.96


0.9789116,-13.43,-0.21,4.96


0.9988109,-13.74,-0.23,5.1


1.016071,-13.97,-0.25,5.18


1.033562,-13.97,-0.25,5.18


1.059127,-14.13,-0.25,5.2


1.090681,-14.37,-0.2,5.26


1.112003,-14.37,-0.2,5.26


1.13474,-14.75,-0.14,5.38


1.148051,-14.75,-0.14,5.38


1.162723,-15,-0.15,5.48


1.182,-15,-0.15,5.48


1.199945,-15.32,-0.21,5.53


1.214986,-15.32,-0.21,5.53


1.233866,-15.62,-0.32,5.65


1.252992,-15.73,-0.37,5.75


1.263231,-15.73,-0.37,5.75


1.297435,-16.06,-0.47,5.9


1.318058,-16.42,-0.58,5.97


1.3313,-16.42,-0.58,5.97


1.345024,-16.42,-0.58,5.97


1.361608,-16.42,-0.58,5.97


1.380913,-16.81,-0.75,6.05


1.398359,-16.81,-0.75,6.05


1.420317,-17.03,-0.82,6.08


1.43489,-17.15,-0.87,6.1


1.447986,-17.15,-0.87,6.1


1.470759,-17.28,-0.92,6.06


1.501926,-17.34,-0.98,5.97


1.517269,-17.34,-0.98,5.97


1.53389,-17.39,-1.02,5.91


1.553019,-17.38,-1.05,5.88


1.566977,-17.38,-1.05,5.88


1.58694,-17.52,-1.05,5.85


1.604961,-17.52,-1.05,5.85


1.625662,-17.73,-1.04,5.83


1.644713,-17.86,-1.06,5.8


1.664785,-17.86,-1.06,5.8


1.682251,-18.02,-1.08,5.81


1.715112,-18.21,-1.07,5.77


1.728239,-18.21,-1.07,5.77


1.747397,-18.73,-1.03,5.7


1.768893,-19.31,-1.01,5.66


1.782425,-19.31,-1.01,5.66


1.797611,-20,-0.96,5.64


1.817085,-20,-0.96,5.64


1.834792,-20.73,-0.9,5.6


1.850708,-20.73,-0.9,5.6


1.867965,-21.05,-0.87,5.59


1.88583,-21.59,-0.83,5.58


1.918667,-21.91,-0.84,5.6


1.93481,-21.91,-0.84,5.6


1.947866,-22.09,-0.9,5.64


1.968826,-22.09,-0.9,5.64


1.982412,-22.28,-0.92,5.66


1.996021,-22.28,-0.92,5.66


2.016361,-22.36,-0.93,5.64


2.039601,-22.44,-0.96,5.65


2.050413,-22.44,-0.96,5.65


2.067599,-22.43,-1,5.68


2.089303,-22.43,-1,5.68


2.137057,-22.31,-1.16,5.81


2.161425,-22.38,-1.17,5.84


2.176585,-22.38,-1.17,5.84


2.200076,-22.47,-1.22,5.88


2.218441,-22.53,-1.28,5.92


2.232007,-22.53,-1.28,5.92


2.252222,-22.66,-1.29,5.97


2.267195,-22.66,-1.29,5.97


2.287729,-22.78,-1.33,6.02


2.312177,-22.78,-1.33,6.02


2.342479,-22.79,-1.37,6.03


2.358464,-22.79,-1.37,6.03


2.376339,-22.93,-1.4,6.06


2.399589,-23.32,-1.42,6.09


2.41774,-23.32,-1.42,6.09


2.439318,-23.71,-1.54,6.16


2.451498,-23.89,-1.59,6.18


2.471132,-23.89,-1.59,6.18


2.495422,-24.29,-1.69,6.23


2.51621,-24.64,-1.84,6.3


2.549239,-25,-2.01,6.37


2.56354,-25,-2.01,6.37


2.585847,-25.35,-2.21,6.46


2.602386,-25.59,-2.29,6.5


2.620104,-25.59,-2.29,6.5


2.647106,-26.1,-2.43,6.55


2.667841,-26.55,-2.56,6.64


2.68565,-26.55,-2.56,6.64


2.703965,-27.04,-2.65,6.72


2.722636,-27.04,-2.65,6.72


2.761433,-27.98,-2.79,6.81


2.774071,-27.98,-2.79,6.81


2.789104,-28.77,-2.92,6.92


2.808326,-28.77,-2.92,6.92


2.833559,-29.62,-3.09,7.08


2.853334,-30.45,-3.28,7.25


2.866506,-30.45,-3.28,7.25


2.889982,-31.27,-3.44,7.49


2.913798,-31.72,-3.54,7.61


2.937206,-32.19,-3.65,7.75


2.966069,-33.35,-3.91,8.16


2.984119,-33.35,-3.91,8.16


3.002195,-33.96,-4.02,8.38


3.01633,-33.96,-4.02,8.38


3.036067,-34.42,-4.11,8.56


3.047988,-34.42,-4.11,8.56


3.062037,-34.59,-4.16,8.61


3.076428,-34.59,-4.16,8.61


3.107552,-34.9,-4.2,8.68


3.133627,-35.12,-4.17,8.7


3.14731,-35.24,-4.14,8.7


3.182492,-35.4,-4.12,8.71


3.194173,-35.4,-4.12,8.71


3.207324,-35.45,-4.13,8.7


3.221968,-35.45,-4.13,8.7


3.24033,-35.51,-4.16,8.7


3.258115,-35.51,-4.16,8.7


3.278545,-35.63,-4.18,8.72


3.298634,-35.78,-4.18,8.72


3.317485,-35.78,-4.18,8.72


3.330419,-35.85,-4.17,8.73


3.346645,-35.85,-4.17,8.73


3.366132,-36.09,-4.16,8.7


3.399036,-36.35,-4.18,8.68


3.411195,-36.64,-4.24,8.71


3.427047,-36.64,-4.24,8.71


3.44539,-37.03,-4.27,8.72


3.463868,-37.03,-4.27,8.72


3.480646,-37.03,-4.27,8.72


3.497476,-37.03,-4.27,8.72


3.515028,-37.86,-4.55,8.77


3.534266,-39.78,-4.92,8.8


3.54695,-39.78,-4.92,8.8


3.56337,-43.25,-6,9.28


3.583505,-43.25,-6,9.28


3.61443,-46.07,-7.48,10.16


3.626945,-48.02,-8.52,11.13


3.63778,-48.02,-8.52,11.13


3.655024,-48.79,-8.74,11.63


3.671444,-48.79,-8.74,11.63


3.691109,-49.75,-8.86,12.52


3.711931,-50.11,-8.68,13.12


3.728866,-50.11,-8.68,13.12


3.748731,-50,-8.22,13.33


3.765401,-50,-8.22,13.33


3.781362,-49.6,-7.62,13.22


3.802945,-49.33,-7.36,13.1


3.832999,-49.06,-7.15,12.94


3.846698,-49.06,-7.15,12.94


3.867521,-48.29,-6.77,12.44


3.886116,-48.29,-6.77,12.44


3.905115,-47.8,-6.65,12.2


3.918049,-47.8,-6.65,12.2


3.93454,-47.66,-6.52,12.01


3.957349,-47.6,-6.51,11.99


3.97194,-47.6,-6.51,11.99


3.992285,-47.51,-6.54,12.03


4.010119,-47.51,-6.54,12.03


4.049307,-47.73,-6.45,12.26


4.063809,-47.73,-6.45,12.26


4.089404,-47.81,-6.39,12.33


4.103393,-47.83,-6.35,12.35


4.123875,-47.83,-6.35,12.35


4.147974,-47.88,-6.25,12.27


4.168755,-48,-6.21,12.19


4.187358,-48,-6.21,12.19


4.205608,-48.03,-6.19,12.16


4.240419,-48.19,-6.18,12.14


4.287402,-48.45,-6.18,12.14


4.301468,-48.45,-6.18,12.14


4.316685,-48.85,-6.27,12.25


4.336225,-48.85,-6.27,12.25


4.356439,-49.23,-6.53,12.34


4.370898,-49.23,-6.53,12.34


4.390305,-49.83,-6.79,12.49


4.412569,-50.29,-7.06,12.71


4.435427,-51.68,-8.17,13.47


4.452027,-51.68,-8.17,13.47


4.489824,-52.99,-9.49,14.17


4.507858,-54.29,-10.65,14.95


4.520468,-54.29,-10.65,14.95


4.544604,-55.58,-11.49,15.74


4.564422,-55.91,-11.82,16.03


4.587659,-56.39,-12.16,16.48


4.605449,-56.39,-12.16,16.48


4.625811,-56.89,-12.09,16.86


4.660804,-56.91,-11.89,16.98


4.713267,-56.43,-11.42,16.84


4.745327,-56.01,-11.12,16.72


4.762569,-56.01,-11.12,16.72


4.785398,-55.28,-10.93,16.6


4.803786,-54.16,-10.75,16.45


4.823557,-52.64,-10.73,16.2


4.836317,-52.64,-10.73,16.2


4.860214,-51.28,-10.85,16.05


4.899469,-45.96,-11.38,15.46


4.918031,-37.33,-12.33,14.6


4.944258,-27.36,-13.13,13.93


4.970399,-27.36,-13.13,13.93


4.997483,-17.05,-12.17,13.12


5.013508,-11.07,-11.74,12.87


5.036596,2.54,-12.6,12.4


5.052628,2.54,-12.6,12.4


5.071412,17.04,-15.31,12.04


5.116234,31.39,-18.87,11.27


5.134428,43.63,-22.08,9.76


5.154788,48.09,-22.92,8.88


5.186366,53.04,-23.04,7.38


5.218873,54.79,-22.33,6.27


5.233115,54.79,-22.33,6.27


5.254734,55.82,-22.18,5.6


5.27447,56.08,-22.25,5.46


5.315502,56.11,-22.23,5.41


5.330536,56.11,-22.23,5.41


5.352942,54.67,-21.93,5.76


5.37389,53.04,-21.81,6.22


5.39693,52.29,-21.79,6.43


5.418672,51.64,-21.79,6.62


5.438171,50.53,-21.87,6.94


5.457513,50.14,-21.88,7.05


5.472493,50.14,-21.88,7.05


5.498037,49.67,-21.9,7.06


5.535473,49.57,-21.95,6.98


5.553331,49.65,-21.94,6.87


5.575421,49.86,-21.85,6.75


5.595322,49.86,-21.85,6.75


5.612111,50.03,-21.78,6.67


5.634881,50.29,-21.67,6.54


5.653913,50.29,-21.67,6.54


5.685664,50.34,-21.66,6.5


5.717946,50.49,-21.59,6.54


5.754811,50.69,-21.33,6.48


5.768928,50.69,-21.33,6.48


5.789258,50.63,-21,6.45


5.818802,50.78,-20.78,6.31


5.84945,50.86,-20.71,6.19


5.868389,50.86,-20.71,6.19


5.88712,49.51,-20.31,6.37


5.90547,48.1,-19.83,6.61


5.919647,48.1,-19.83,6.61


5.957962,44.75,-18.49,7.06


5.972001,42.2,-17.25,7.45


5.987174,42.2,-17.25,7.45


6.011187,39.33,-15.77,7.86


6.028583,36.29,-14.08,8.35


6.048502,36.29,-14.08,8.35


6.069679,35.27,-13.31,8.56


6.084452,34.47,-12.69,8.69


6.10634,34.47,-12.69,8.69


6.126534,30.98,-10.14,9.08


6.177052,23.66,-5.71,9.56


6.208482,21.84,-4.78,9.49


6.229028,21.84,-4.78,9.49


6.241903,21.84,-4.78,9.49


6.258451,21.84,-4.78,9.49


6.280647,13.03,-1.12,8.66


6.304021,3.24,1.93,8.24


6.322111,3.24,1.93,8.24


6.338585,-2.83,3.75,8.36


6.37891,-6.03,4.4,8.46


6.395863,-11.84,4.74,9.27


6.418205,-16.67,4.48,10.83


6.436974,-16.67,4.48,10.83


6.461565,-21.12,4.32,12.47


6.474854,-25.36,3.91,13.82


6.492763,-25.36,3.91,13.82


6.516517,-27.11,3.53,14.46


6.535114,-29.76,2.58,15.64


6.555495,-29.76,2.58,15.64


6.60062,-33.51,1.19,17.26


6.619504,-33.51,1.19,17.26


6.641454,-34.23,0.49,17.95


6.660222,-34.48,0.17,18.29


6.692739,-34.99,-0.4,18.81


6.727016,-35.38,-1.03,19.66


6.746561,-35.55,-1.86,20.61


