delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,-0.51,-0.24,-1.77


0.1297058,-0.51,-0.24,-1.77


0.1989641,-0.51,-0.24,-1.77


0.2161098,-0.51,-0.24,-1.77


0.2962233,-0.51,-0.24,-1.77


0.3488045,-0.51,-0.24,-1.77


0.3830791,-0.51,-0.24,-1.77


0.4116518,-0.51,-0.24,-1.77


0.4284775,-0.51,-0.24,-1.77


0.4499513,-0.51,-0.24,-1.77


0.4698187,-0.51,-0.25,-1.77


0.4820805,-0.51,-0.25,-1.77


0.5121152,-0.51,-0.25,-1.77


0.5278606,-0.51,-0.24,-1.77


0.5430055,-0.51,-0.24,-1.77


0.5690362,-0.51,-0.24,-1.77


0.5868898,-0.51,-0.24,-1.77


0.5996842,-0.51,-0.24,-1.77


0.6217456,-0.51,-0.24,-1.77


0.6378193,-0.51,-0.24,-1.77


0.6499272,-0.51,-0.24,-1.77


0.6747188,-0.51,-0.24,-1.77


0.6955501,-0.51,-0.24,-1.77


0.7153628,-0.51,-0.24,-1.77


0.7355939,-0.5,-0.24,-1.77


0.7536395,-0.5,-0.24,-1.77


0.7741159,-0.5,-0.24,-1.77


0.792155,-0.51,-0.24,-1.77


0.8034595,-0.51,-0.24,-1.77


0.825661,-0.51,-0.24,-1.77


0.8448383,-0.51,-0.24,-1.77


0.8659422,-0.51,-0.24,-1.77


0.8941255,-0.51,-0.24,-1.77


0.9149696,-0.51,-0.24,-1.77


0.9377808,-0.51,-0.24,-1.77


0.9609136,-0.51,-0.24,-1.77


0.9833912,-0.51,-0.24,-1.77


1.009631,-0.51,-0.24,-1.77


1.028985,-0.5,-0.24,-1.77


1.060828,-0.5,-0.24,-1.77


1.080198,-0.5,-0.24,-1.77


1.10793,-0.51,-0.24,-1.77


1.14088,-0.51,-0.24,-1.77


1.181647,-0.51,-0.24,-1.77


1.202635,-0.51,-0.24,-1.77


1.219945,-0.51,-0.24,-1.77


1.230522,-0.51,-0.24,-1.77


1.249784,-0.51,-0.24,-1.77


1.264025,-0.51,-0.24,-1.77


1.284696,-0.51,-0.24,-1.77


1.300676,-0.52,-0.22,-1.78


1.314554,-0.52,-0.22,-1.78


1.334912,-0.52,-0.22,-1.78


1.349192,-0.52,-0.22,-1.78


1.367291,-0.52,-0.22,-1.78


1.382239,-0.52,-0.22,-1.78


1.398137,-0.51,-0.23,-1.78


