delta time, euler x , euler y , euler z

2.131566,-21.54,-4.46,6.31


2.166998,-24.89,-4.52,5.78


2.194444,-26.15,-4.51,5.45


2.216239,-28.07,-4.27,4.97


2.230844,-28.07,-4.27,4.97


2.256459,-29.07,-4.03,4.64


2.29212,-28.69,-3.72,4.48


2.305598,-26.53,-3.22,4.46


2.326987,-26.53,-3.22,4.46


2.349049,-24.22,-2.86,4.56


2.36694,-17.7,-1.98,4.82


2.391761,-17.7,-1.98,4.82


2.413189,-10.81,-1.27,4.73


2.427978,-5.16,-0.48,4.23


2.4533,-0.63,-0.12,3.81


2.483698,1.22,-0.17,3.61


2.52032,4.62,-0.44,3.32


2.544389,7.42,-0.67,3.43


2.571792,9.98,-1.02,3.83


2.593009,9.98,-1.02,3.83


2.61699,12.15,-1.37,4.39


2.637525,13.08,-1.55,4.56


2.661672,13.99,-1.8,4.76


2.684101,14.58,-2.08,4.89


2.716688,15.36,-2.8,4.98


2.741814,15.36,-2.8,4.98


2.76851,14.31,-3.78,4.98


2.781324,13.68,-4.16,4.99


2.812643,11.89,-5.4,4.97


2.838283,9.3,-7.38,5.1


2.856454,9.3,-7.38,5.1


2.88589,6.65,-9.78,5.48


2.917081,4.6,-12.73,6.09


2.945541,3.85,-14.27,6.51


2.970484,2.48,-17.22,7.53


2.98865,2.07,-18.37,8


3.014749,1.89,-19.22,8.45


3.037998,1.8,-20.23,8.97


3.062681,2.01,-20.18,8.66


3.086443,2.22,-19.77,8.15


3.117226,2.8,-18.08,7.25


3.158721,4.22,-14.68,6.72


3.182392,5.05,-9.1,6.13


3.205025,5.42,-2.55,4.95


3.225489,5.42,-2.55,4.95


3.252377,4,-0.08,4.88


3.27766,1.53,4.13,4.62


3.301575,0.16,6.5,4.35


3.324624,-0.55,7.67,4.27


3.370121,-1.1,7.82,4.44


3.398225,-1.16,7.66,4.65


3.422499,-0.97,7.28,5.01


3.446885,-0.55,6.78,5.55


3.468606,-0.34,5.91,6.25


3.487894,-0.34,5.91,6.25


3.513587,-0.33,4.82,7.42


3.536044,-0.48,4.3,8.25


3.573486,-0.8,3.52,10.85


3.598011,-1.15,3.6,15.33


3.622603,-2.47,4.76,19.92


3.648794,-2.47,4.76,19.92


3.675099,-3.8,6.07,23.58


3.70191,-4.28,6.61,24.95


3.718418,-4.89,7.18,26.43


3.732403,-4.89,7.18,26.43


3.768397,-4.71,6.83,25.72


3.80766,-4.39,4.5,12.8


3.829812,-3.82,4.08,8.16


3.851053,-3.82,4.08,8.16


3.863153,-2.26,2.35,0.08


3.885412,-2.26,2.35,0.08


3.91556,-0.77,-0.16,-7.78


3.946352,1.07,-2.37,-14.23


3.970743,2.28,-3.77,-18.77


4.00751,3.49,-4.81,-21.58


4.029117,3.49,-4.81,-21.58


4.055371,4.23,-4.94,-22.3


4.091878,4.74,-4.88,-21.61


4.128823,4.76,-4.27,-16.67


4.148587,4.76,-4.27,-16.67


4.177433,4.37,-2.6,-10.07


4.214834,2.87,0.2,-3.71


4.237648,1.14,2.06,-0.69


4.253663,0.03,2.8,0.95


4.280472,-0.22,2.95,1.59


4.311741,-0.57,2.89,2.26


4.33388,-0.57,2.89,2.26


4.355252,-0.88,2.59,2.38


4.380764,-0.8,2.43,2.17


4.423418,-0.64,2.21,1.83


4.441794,-0.49,2.1,1.66


4.469187,-0.2,1.9,1.44


4.497728,-0.05,1.75,1.33


4.522926,0.02,1.64,1.34


4.548354,0.02,1.64,1.34


4.57152,-0.06,1.54,1.4


4.588438,-0.05,1.48,1.43


4.624138,-0.07,1.42,1.42


4.646114,-0.17,1.31,1.39


4.673363,-0.16,1.21,1.41


4.704852,-0.13,1.12,1.5


4.741191,-0.15,1.1,1.55


4.775796,-0.14,1.09,1.62


4.803717,-0.09,1.14,1.69


4.819528,-0.09,1.14,1.69


4.848916,-0.14,1.12,1.78


4.872169,-0.18,1.1,1.81


4.890123,-0.22,1.08,1.83


4.91861,-0.2,1.02,1.87


4.936656,-0.2,1.02,1.87


4.96329,-0.23,0.95,1.94


4.98939,-0.3,0.89,2.01


5.017769,-0.25,0.89,1.99


5.052563,-0.3,0.88,2


5.091764,-0.34,0.83,1.99


5.130876,-0.34,0.83,1.99


5.153952,-0.33,0.85,1.98


5.180681,-0.37,0.81,2.01


5.209016,-0.43,0.78,2.01


5.244204,-0.48,0.73,2.03


5.286405,-0.51,0.7,2.06


5.304989,-0.44,0.71,2.08


5.321627,-0.44,0.71,2.08


5.347885,-0.45,0.7,2.11


5.374417,-0.48,0.67,2.16


5.398784,-0.39,0.66,2.15


5.421177,-0.39,0.63,2.19


5.443157,-0.39,0.63,2.19


5.469344,-0.36,0.64,2.2


5.492207,-0.36,0.64,2.24


5.510684,-0.43,0.58,2.34


5.539622,-0.44,0.52,2.39


5.557859,-0.44,0.52,2.39


5.583899,-0.43,0.5,2.42


5.60676,-0.47,0.45,2.44


5.632094,-0.52,0.42,2.45


5.665985,-0.53,0.39,2.44


5.697525,-0.62,0.34,2.47


5.724825,-0.63,0.3,2.44


5.75569,-0.62,0.3,2.43


5.781953,-0.64,0.28,2.44


5.802145,-0.64,0.28,2.44


5.815662,-0.63,0.26,2.41


5.842305,-0.59,0.26,2.39


5.867319,-0.59,0.26,2.39


5.88764,-0.55,0.23,2.39


5.912582,-0.52,0.2,2.4


5.93811,-0.49,0.18,2.4


5.957995,-0.49,0.18,2.4


5.982482,-0.48,0.13,2.39


6.004999,-0.49,0.1,2.41


6.022908,-0.49,0.08,2.44


6.051745,-0.48,0.08,2.44


6.075439,-0.47,0.08,2.45


6.102088,-0.44,0.06,2.45


6.131393,-0.45,0.03,2.48


6.160976,-0.47,-0.01,2.47


6.18776,-0.44,-0.03,2.46


6.217962,-0.48,-0.07,2.5


6.254092,-0.46,-0.1,2.49


6.280188,-0.49,-0.13,2.51


6.302349,-0.57,-0.18,2.52


6.322878,-0.57,-0.19,2.51


6.350021,-0.57,-0.2,2.53


6.36912,-0.6,-0.22,2.55


6.388784,-0.58,-0.23,2.56


6.41552,-0.56,-0.24,2.57


6.437424,-0.56,-0.26,2.58


6.455589,-0.59,-0.28,2.6


6.48324,-0.52,-0.29,2.62


6.505,-0.48,-0.28,2.63


6.522724,-0.48,-0.28,2.63


6.551717,-0.47,-0.31,2.67


6.576266,-0.48,-0.34,2.72


6.601905,-0.5,-0.38,2.77


6.63017,-0.53,-0.41,2.84


6.650744,-0.53,-0.41,2.84


6.684157,-0.47,-0.42,2.89


6.711162,-0.51,-0.45,2.92


6.74479,-0.49,-0.45,2.95


6.75912,-0.49,-0.45,2.95


6.784236,-0.49,-0.46,2.98


6.808557,-0.44,-0.44,3.01


6.831903,-0.44,-0.45,3.01


6.85239,-0.44,-0.45,3.01


6.87282,-0.41,-0.44,3


6.900536,-0.39,-0.43,2.99


6.9257,-0.38,-0.45,2.96


6.950287,-0.38,-0.45,2.96


6.97312,-0.36,-0.45,2.95


6.990419,-0.38,-0.45,2.94


7.014114,-0.38,-0.44,2.92


7.034352,-0.38,-0.44,2.92


7.055649,-0.42,-0.45,2.9


7.081958,-0.45,-0.45,2.89


7.105422,-0.47,-0.45,2.88


7.130518,-0.48,-0.45,2.87


7.149495,-0.48,-0.45,2.87


7.171557,-0.49,-0.46,2.88


7.209161,-0.49,-0.47,2.87


7.239783,-0.47,-0.47,2.87


7.259587,-0.46,-0.46,2.86


7.284122,-0.44,-0.46,2.86


