delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,0,0,0


0.03999998,4.32,2.48,-9.51


0.1550878,1.2,0.7,-8.14


0.257673,6.91,3.08,-5.86


0.283597,7.05,3.8,-5.33


0.3103198,7.28,4.16,-4.99


0.3368565,7.28,4.16,-4.99


0.3611626,7.09,4.64,-4.57


0.3907427,6.29,4.76,-4.39


0.4163358,5.08,4.74,-4.42


0.4420765,3.94,4.78,-4.46


0.468263,3.28,4.82,-4.48


0.4910001,1.98,4.75,-4.29


0.5239474,1.46,4.27,-4.24


0.5461839,1.46,4.27,-4.24


0.5731397,1.06,4.15,-4.06


0.5959971,0.98,3.99,-3.89


0.6240656,0.92,3.88,-3.86


0.6499246,0.97,3.73,-3.79


0.6741267,1.86,3.36,-2.97


0.6980152,1.86,3.36,-2.97


0.7231329,2.76,3.16,-2


0.7478069,3.29,3.12,-1.54


0.775662,3.77,3.25,-0.8


0.8068149,3.77,3.07,-0.73


0.8288709,3.74,3.04,-0.78


0.8574813,3.82,2.84,-0.67


0.8880471,3.89,2.5,-0.57


0.9097227,3.89,2.5,-0.57


0.9356189,3.85,2.27,-0.5


0.9610966,3.58,1.71,-0.44


0.9890572,3.25,1.02,-0.43


1.014107,2.98,0.38,-0.32


1.041399,2.87,-0.24,-0.16


1.074054,2.84,-0.52,-0.11


1.101899,2.78,-1,-0.08


1.140919,2.86,-1.42,0


1.18263,2.98,-1.66,0.24


1.20712,2.98,-1.66,0.24


1.238756,3.15,-1.74,0.42


1.263698,3.33,-1.89,0.59


1.291203,3.44,-2.05,0.79


1.315309,3.48,-2.25,0.94


1.342923,3.43,-2.5,1.08


1.372237,3.33,-2.62,1.13


1.397802,3.01,-2.87,1.2


1.426236,2.49,-3.19,1.28


1.456251,1.99,-3.44,1.31


1.483825,1.62,-3.51,1.34


1.517838,1.43,-3.55,1.35


1.551603,1.26,-3.6,1.37


1.591787,1.04,-3.75,1.35


1.639207,0.23,-4.23,1.21


1.673128,-0.06,-4.36,1.18


1.708156,-0.73,-4.65,1.11


1.74601,-1.57,-4.98,0.99


1.780448,-3.71,-5.43,0.49


1.809804,-4.4,-5.45,0.37


1.835263,-5.04,-5.44,0.25


1.868194,-5.77,-5.45,0.11


1.899235,-8.07,-5.37,-0.11


1.932571,-11.33,-5.35,-0.45


1.964064,-12.02,-5.45,-0.45


1.997071,-12.74,-5.53,-0.39


