delta time, euler x , euler y , euler z
0.01999999,-0.12,-2.19,2.54


0.03999998,0.44,-2.18,2.71


0.1719569,0.43,-2.19,2.72


0.216933,0.43,-2.19,2.72


0.2369318,0.44,-2.18,2.72


0.2653394,0.45,-2.18,2.72


0.2833174,0.45,-2.18,2.72


0.3238611,0.45,-2.18,2.74


0.3501348,0.45,-2.17,2.74


0.3798896,0.44,-2.17,2.74


0.4028581,0.44,-2.17,2.74


0.4381531,0.43,-2.17,2.74


0.4550634,0.43,-2.17,2.74


0.4834748,0.42,-2.18,2.75


0.5121491,0.41,-2.19,2.76


0.5367635,0.4,-2.19,2.75


0.5518243,0.4,-2.19,2.75


0.5835038,0.39,-2.19,2.74


0.6087049,0.39,-2.19,2.74


0.6331058,0.39,-2.2,2.74


0.6597432,0.38,-2.21,2.73


0.6860923,0.37,-2.22,2.72


0.7183862,0.35,-2.22,2.72


0.7571653,0.34,-2.22,2.72


0.7948691,0.31,-2.24,2.72


0.8279403,0.27,-2.27,2.72


0.8604335,0.25,-2.3,2.72


0.8828728,0.25,-2.33,2.72


0.9082441,0.25,-2.37,2.71


0.9356238,0.25,-2.37,2.71


0.9619215,0.25,-2.37,2.71


0.9866763,0.25,-2.37,2.71


1.011809,0.25,-2.37,2.71


1.042716,0.15,-2.69,2.7


1.080252,0.07,-2.92,2.7


1.107662,0.07,-2.94,2.68


1.139494,0.05,-2.99,2.65


1.171522,0.04,-3.06,2.62


1.20203,0.03,-3.14,2.59


1.226289,0.01,-3.2,2.57


1.248878,-0.01,-3.25,2.56


1.266713,-0.01,-3.25,2.56


1.290208,-0.03,-3.35,2.53


1.312072,-0.04,-3.42,2.52


1.333942,-0.06,-3.47,2.52


1.35853,-0.1,-3.52,2.52


1.386028,-0.15,-3.61,2.52


1.413436,-0.18,-3.66,2.53


1.436674,-0.21,-3.71,2.54


1.462174,-0.23,-3.73,2.54


1.485891,-0.3,-3.8,2.57


1.511446,-0.39,-3.9,2.55


1.538408,-0.39,-3.9,2.55


1.556826,-0.5,-4.02,2.54


1.582003,-0.58,-4.12,2.55


1.606049,-0.61,-4.16,2.55


1.623178,-0.65,-4.19,2.55


1.648356,-0.68,-4.21,2.55


1.674228,-0.67,-4.21,2.56


1.697136,-0.66,-4.2,2.58


1.716553,-0.66,-4.2,2.58


1.738553,-0.65,-4.2,2.57


1.759825,-0.65,-4.2,2.58


1.780107,-0.66,-4.2,2.59


1.803446,-0.66,-4.2,2.59


1.819789,-0.65,-4.18,2.59


1.85005,-0.64,-4.16,2.6


1.870326,-0.64,-4.16,2.6


1.891985,-0.65,-4.15,2.61


1.91246,-0.65,-4.11,2.62


1.936499,-0.63,-4.09,2.63


1.950004,-0.63,-4.09,2.63


1.978473,-0.63,-4.07,2.63


2.001556,-0.64,-4.07,2.65


2.022536,-0.64,-4.07,2.65


2.046222,-0.64,-4.06,2.65


2.065318,-0.63,-4.05,2.65


2.091536,-0.65,-4.05,2.66


2.127675,-0.67,-4.06,2.67


2.161572,-0.66,-4.05,2.66


2.183575,-0.68,-4.05,2.65


2.201673,-0.68,-4.05,2.65


2.228117,-0.71,-4.07,2.64


2.253214,-0.73,-4.06,2.66


2.275746,-0.74,-4.06,2.66


2.300053,-0.74,-4.06,2.64


2.319962,-0.74,-4.06,2.64


2.342124,-0.76,-4.05,2.64


2.390027,-0.81,-4.05,2.61


2.422282,-0.82,-4.05,2.6


2.450438,-0.84,-4.05,2.59


2.494952,-0.85,-4.05,2.58


2.544349,-0.88,-4.02,2.56


2.565886,-0.88,-4.02,2.56


2.586807,-0.88,-4.02,2.56


2.615608,-0.89,-4,2.58


2.637362,-0.9,-3.99,2.56


2.663078,-0.92,-3.99,2.56


2.683168,-0.92,-3.99,2.56


2.704894,-0.95,-3.96,2.55


2.747445,-0.98,-3.93,2.55


2.76855,-0.98,-3.93,2.55


2.793717,-0.99,-3.92,2.54


2.822573,-0.99,-3.91,2.53


2.837061,-0.99,-3.89,2.54


2.866699,-0.99,-3.88,2.54


2.894532,-1,-3.86,2.54


2.918459,-1,-3.85,2.54


2.963285,-1.02,-3.85,2.54


2.985308,-1.02,-3.83,2.55


3.008482,-1.02,-3.83,2.55


3.032733,-1.02,-3.82,2.56


3.057954,-1.02,-3.82,2.57


3.081126,-1.02,-3.81,2.58


3.119473,-1.01,-3.8,2.59


3.166679,-1.01,-3.76,2.6


3.188646,-1.01,-3.76,2.6


3.212862,-1.01,-3.75,2.6


3.236414,-1,-3.72,2.6


3.259711,-1,-3.7,2.6


3.287339,-1.01,-3.68,2.58


3.312388,-1.01,-3.66,2.57


3.33747,-1.01,-3.66,2.57


3.382999,-1.09,-3.62,2.55


3.412488,-1.19,-3.59,2.53


3.436034,-1.45,-3.5,2.49


3.455489,-1.45,-3.5,2.49


3.47768,-1.67,-3.45,2.47


3.510981,-2.16,-3.31,2.42


3.534541,-2.62,-3.24,2.37


3.557524,-2.62,-3.24,2.37


3.595394,-3.32,-3.21,2.28


3.624468,-3.99,-3.22,2.21


3.645395,-4.2,-3.21,2.19


3.668994,-4.2,-3.21,2.19


3.693777,-4.66,-3.25,2.16


3.715306,-5.13,-3.28,2.12


3.742328,-5.58,-3.25,2.12


3.769394,-5.85,-3.27,2.1


3.807417,-6.45,-3.29,2.07


3.83385,-7.19,-3.35,2.1


3.858454,-7.99,-3.47,2.11


