delta time, euler x , euler y , euler z
Min x, Max x, Min y, Max y, Min z, Max z
0.01999999,-0.42,-0.28,-0.81


0.03999998,-0.43,-0.26,-0.78


0.1663555,-0.45,-0.24,-0.78


0.2471854,-0.45,-0.24,-0.78


0.2790606,-0.45,-0.24,-0.78


0.293337,-0.45,-0.24,-0.78


0.3049451,-0.45,-0.24,-0.78


0.3322233,-0.44,-0.24,-0.78


0.35062,-0.43,-0.23,-0.78


0.3662713,-0.43,-0.23,-0.78


0.389227,-0.35,-0.17,-0.83


0.4036412,-0.35,-0.17,-0.83


0.4266151,-0.28,-0.1,-1.21


0.4523066,-0.36,-0.19,-1.45


0.469279,-0.36,-0.18,-1.44


0.4902722,-0.36,-0.18,-1.44


0.5083863,-0.36,-0.18,-1.43


0.531487,-0.36,-0.19,-1.4


0.5935879,-0.39,-0.21,-1.3


0.609262,-0.39,-0.21,-1.3


0.6209813,-0.28,-0.12,-1.23


0.7261969,-0.28,-0.12,-1.23


0.7426503,-0.28,-0.12,-1.1


0.7622141,-0.28,-0.12,-1.1


0.7824121,-0.27,-0.12,-1.04


0.8030955,-0.28,-0.11,-0.94


0.8193164,-0.28,-0.11,-0.94


0.9802474,-0.13,-0.15,0.65


0.9962751,-0.13,-0.15,0.65


1.009181,-0.12,-0.16,0.75


1.037218,-0.12,-0.16,0.75


1.070356,-0.1,-0.16,0.83


1.088095,-0.1,-0.16,0.83


1.106086,-0.1,-0.16,0.84


1.126156,-0.1,-0.16,0.84


1.147619,-0.1,-0.16,0.85


1.183343,-0.12,-0.15,0.87


1.211542,-0.13,-0.17,0.84


1.229683,-0.46,-0.22,0.83


1.245466,-0.46,-0.22,0.83


1.272149,-0.46,-0.22,0.83


1.29306,-0.46,-0.22,0.83


1.305374,-0.46,-0.22,0.83


1.33468,-0.46,-0.22,0.83


1.354037,-0.46,-0.22,0.82


1.373957,-0.46,-0.22,0.83


1.385541,-0.46,-0.22,0.83


1.409227,-0.46,-0.22,0.83


1.436521,-0.46,-0.22,0.82


1.457607,-0.46,-0.22,0.82


1.469553,-0.46,-0.21,0.82


1.499147,-0.46,-0.21,0.82


1.526407,-0.46,-0.21,0.82


